file_num,sim_number,cluster_size,overlap_vol,not_added_nodes
1,3,340,1.185472e+02,0
1,3,345,1.230859e+02,0
1,3,350,1.249947e+02,0
1,3,355,1.289518e+02,0
1,3,360,1.347556e+02,0
1,3,365,1.350637e+02,0
1,3,370,1.403650e+02,0
1,3,375,1.421268e+02,0
1,3,380,1.447301e+02,0
1,3,385,1.494652e+02,0
1,3,390,1.537112e+02,0
1,3,395,1.579040e+02,0
1,3,400,1.581429e+02,0
1,3,405,1.609228e+02,0
1,3,410,1.619891e+02,0
1,3,415,1.660851e+02,0
1,3,420,1.713806e+02,0
1,3,425,1.750891e+02,0
1,3,430,1.775087e+02,0
1,3,435,1.810135e+02,0
1,3,440,1.819600e+02,0
1,3,445,1.832966e+02,0
1,3,450,1.857055e+02,0
1,3,455,1.896523e+02,0
1,3,460,1.941452e+02,0
1,3,465,1.990038e+02,0
1,3,470,2.013036e+02,0
1,3,475,2.036218e+02,0
1,3,480,2.062646e+02,0
1,3,485,2.085870e+02,0
1,3,490,2.135870e+02,0
1,3,495,2.161078e+02,0
1,3,500,2.194724e+02,0
1,4,5,0,0
1,4,10,7.246582e-01,0
1,4,15,1.000929e+00,0
1,4,20,1.383283e+00,0
1,4,25,1.474978e+00,0
1,4,30,2.174387e+00,0
1,4,35,2.982858e+00,0
1,4,40,3.210404e+00,0
1,4,45,4.065004e+00,0
1,4,50,4.710656e+00,0
1,4,55,4.923301e+00,0
1,4,60,6.560476e+00,0
1,4,65,6.827221e+00,0
1,4,70,9.203917e+00,0
1,4,75,1.086302e+01,0
1,4,80,1.243174e+01,0
1,4,85,1.271958e+01,0
1,4,90,1.334534e+01,0
1,4,95,1.426504e+01,0
1,4,100,1.507228e+01,0
1,4,105,1.529018e+01,0
1,4,110,1.733508e+01,0
1,4,115,1.908094e+01,0
1,4,120,2.007928e+01,0
1,4,125,2.284779e+01,0
1,4,130,2.513183e+01,0
1,4,135,2.942620e+01,0
1,4,140,2.954412e+01,0
1,4,145,3.073163e+01,0
1,4,150,3.290617e+01,0
1,4,155,3.588557e+01,0
1,4,160,3.742074e+01,0
1,4,165,4.045910e+01,0
1,4,170,4.355259e+01,0
1,4,175,4.373180e+01,0
1,4,180,4.512541e+01,0
1,4,185,4.653961e+01,0
1,4,190,4.730707e+01,0
1,4,195,4.826669e+01,0
1,4,200,4.965346e+01,0
1,4,205,5.156016e+01,0
1,4,210,5.417229e+01,0
1,4,215,5.461302e+01,0
1,4,220,5.690385e+01,0
1,4,225,5.765440e+01,0
1,4,230,5.979295e+01,0
1,4,235,6.172298e+01,0
1,4,240,6.553280e+01,0
1,4,245,6.667341e+01,0
1,4,250,6.898623e+01,0
1,4,255,7.022934e+01,0
1,4,260,7.447852e+01,0
1,4,265,7.601727e+01,0
1,4,270,7.810346e+01,0
1,4,275,7.991398e+01,0
1,4,280,8.162094e+01,0
1,4,285,8.476158e+01,0
1,4,290,8.591771e+01,0
1,4,295,8.846127e+01,0
1,4,300,9.307230e+01,0
1,4,305,9.499488e+01,0
1,4,310,9.899680e+01,0
1,4,315,1.001320e+02,0
1,4,320,1.038646e+02,0
1,4,325,1.060800e+02,0
1,4,330,1.071597e+02,0
1,4,335,1.071636e+02,0
1,4,340,1.100774e+02,0
1,4,345,1.140253e+02,0
1,4,350,1.173092e+02,0
1,4,355,1.206316e+02,0
1,4,360,1.228990e+02,0
1,4,365,1.254459e+02,0
1,4,370,1.316418e+02,0
1,4,375,1.375292e+02,0
1,4,380,1.406459e+02,0
