"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
27,15,960,"petite","second-15min",25,410,3805,96713,435,100518,2957,44898,403748,9770149,47855,10173897,"Equal Growth Rates"
27,16,960,"petite","second-15min",23,411,3107,96969,434,100076,2437,44869,328635,9796703,47306,10125338,"Equal Growth Rates"
27,17,960,"petite","second-15min",19,420,2598,97405,439,100003,2001,45273,274658,9843400,47274,10118058,"Equal Growth Rates"
27,18,960,"petite","second-15min",12,410,1579,98617,422,100196,1238,45892,166958,9966527,47130,10133485,"Equal Growth Rates"
27,19,960,"petite","second-15min",6,428,737,99329,434,100066,576,46031,78593,10036500,46607,10115093,"Equal Growth Rates"
27,20,960,"petite","second-15min",1,438,226,100007,439,100233,172,46440,24195,10112804,46612,10136999,"Equal Growth Rates"
27,21,960,"petite","second-15min",1,422,258,99761,423,100019,203,46300,27556,10066123,46503,10093679,"Equal Growth Rates"
27,22,960,"petite","second-15min",1,443,85,100109,444,100194,62,46477,8870,10116389,46539,10125259,"Equal Growth Rates"
27,23,960,"petite","second-15min",1,429,123,99924,430,100047,96,46382,12631,10106616,46478,10119247,"Equal Growth Rates"
18,1,955,"petite","second-15min",373,235,50155,50026,608,100181,38664,22696,5176802,4929487,61360,10106289,"Equal Growth Rates"
18,2,955,"petite","second-15min",317,236,44893,55318,553,100211,34068,25115,4627242,5454856,59183,10082098,"Equal Growth Rates"
18,3,955,"petite","second-15min",270,279,38077,62011,549,100088,28822,28158,3935864,6107624,56980,10043488,"Equal Growth Rates"
18,4,955,"petite","second-15min",208,310,29265,70766,518,100031,22188,32059,3028463,6974776,54247,10003239,"Equal Growth Rates"
18,5,960,"petite","second-15min",172,324,25673,74502,496,100175,20069,34628,2717845,7528027,54697,10245872,"Equal Growth Rates"
18,6,960,"petite","second-15min",149,343,21307,78949,492,100256,16710,36808,2264049,7969509,53518,10233558,"Equal Growth Rates"
18,7,960,"petite","second-15min",126,360,19003,81010,486,100013,14876,37566,2018990,8178642,52442,10197632,"Equal Growth Rates"
18,8,960,"petite","second-15min",100,370,13705,86386,470,100091,10627,40124,1449679,8738147,50751,10187826,"Equal Growth Rates"
18,9,960,"petite","second-15min",64,383,9524,90498,447,100022,7496,41993,1012819,9138093,49489,10150912,"Equal Growth Rates"
18,10,960,"petite","second-15min",54,398,7232,92949,452,100181,5624,43121,766223,9388927,48745,10155150,"Equal Growth Rates"
18,11,960,"petite","second-15min",34,414,5182,94848,448,100030,4059,43942,550197,9582877,48001,10133074,"Equal Growth Rates"
18,12,960,"petite","second-15min",25,417,3507,96506,442,100013,2747,44830,372850,9749373,47577,10122223,"Equal Growth Rates"
18,13,960,"petite","second-15min",14,422,2002,98087,436,100089,1568,45609,213555,9897295,47177,10110850,"Equal Growth Rates"
18,14,960,"petite","second-15min",11,441,1813,98469,452,100282,1386,45677,191355,9956150,47063,10147505,"Equal Growth Rates"
18,15,960,"petite","second-15min",10,426,1507,98679,436,100186,1130,45870,157912,9977513,47000,10135425,"Equal Growth Rates"
18,16,960,"petite","second-15min",7,435,853,99150,442,100003,671,46091,91538,10019371,46762,10110909,"Equal Growth Rates"
18,17,960,"petite","second-15min",3,435,453,99662,438,100115,361,46445,47380,10079847,46806,10127227,"Equal Growth Rates"
18,18,960,"petite","second-15min",4,433,530,99512,437,100042,410,46219,56616,10059628,46629,10116244,"Equal Growth Rates"
18,19,960,"petite","second-15min",3,430,330,99692,433,100022,257,46243,34818,10083729,46500,10118547,"Equal Growth Rates"
18,20,960,"petite","second-15min",2,431,380,99937,433,100317,303,46537,40058,10102613,46840,10142671,"Equal Growth Rates"
18,21,960,"petite","second-15min",3,444,396,99824,447,100220,314,46401,41999,10081014,46715,10123013,"Equal Growth Rates"
18,22,960,"petite","second-15min",5,434,831,99192,439,100023,630,46158,87455,10019992,46788,10107447,"Equal Growth Rates"
18,23,960,"petite","second-15min",5,437,770,99407,442,100177,611,46010,81986,10040848,46621,10122834,"Equal Growth Rates"
18,24,960,"petite","second-15min",3,435,437,99925,438,100362,354,46583,46078,10099118,46937,10145196,"Equal Growth Rates"
18,25,960,"petite","second-15min",1,422,90,99954,423,100044,75,46541,9512,10106535,46616,10116047,"Equal Growth Rates"
18,26,960,"petite","second-15min",1,421,145,99924,422,100069,106,46378,15318,10093506,46484,10108824,"Equal Growth Rates"
20,1,955,"petite","second-15min",366,233,50106,50139,599,100245,38584,22658,5166546,4938433,61242,10104979,"Equal Growth Rates"
20,2,955,"petite","second-15min",322,240,45673,54437,562,100110,34789,24571,4706787,5358697,59360,10065484,"Equal Growth Rates"
20,3,955,"petite","second-15min",273,266,38898,61103,539,100001,29505,27639,4015320,6018748,57144,10034068,"Equal Growth Rates"
20,4,955,"petite","second-15min",226,282,33417,66884,508,100301,25275,30298,3453726,6592931,55573,10046657,"Equal Growth Rates"
20,5,960,"petite","second-15min",193,306,28837,71234,499,100071,22399,33012,3042002,7190737,55411,10232739,"Equal Growth Rates"
20,6,960,"petite","second-15min",169,320,25380,74869,489,100249,19775,34765,2688501,7563573,54540,10252074,"Equal Growth Rates"
20,7,960,"petite","second-15min",158,337,21611,78671,495,100282,16838,36750,2295328,7958875,53588,10254203,"Equal Growth Rates"
20,8,960,"petite","second-15min",108,377,16410,83751,485,100161,12782,38943,1737252,8459058,51725,10196310,"Equal Growth Rates"
20,9,960,"petite","second-15min",90,379,13591,86473,469,100064,10608,40223,1438264,8742200,50831,10180464,"Equal Growth Rates"
20,10,960,"petite","second-15min",69,389,9529,90507,458,100036,7474,42091,1008061,9159173,49565,10167234,"Equal Growth Rates"
20,11,960,"petite","second-15min",58,397,7971,92098,455,100069,6217,42823,845095,9303277,49040,10148372,"Equal Growth Rates"
20,12,960,"petite","second-15min",39,402,5803,94503,441,100306,4498,43929,615746,9548946,48427,10164692,"Equal Growth Rates"
20,13,960,"petite","second-15min",37,406,5766,94550,443,100316,4537,43916,611200,9544554,48453,10155754,"Equal Growth Rates"
20,14,960,"petite","second-15min",31,427,4153,96020,458,100173,3256,44707,439238,9710892,47963,10150130,"Equal Growth Rates"
20,15,960,"petite","second-15min",18,434,2678,97343,452,100021,2082,45283,282760,9835062,47365,10117822,"Equal Growth Rates"
20,16,960,"petite","second-15min",10,420,1241,98799,430,100040,961,45866,130881,9980656,46827,10111537,"Equal Growth Rates"
20,17,960,"petite","second-15min",8,426,1020,99202,434,100222,807,46138,107775,10021240,46945,10129015,"Equal Growth Rates"
20,18,960,"petite","second-15min",4,436,984,99083,440,100067,769,45872,104900,10001330,46641,10106230,"Equal Growth Rates"
20,19,960,"petite","second-15min",1,414,154,100041,415,100195,121,46401,16099,10112925,46522,10129024,"Equal Growth Rates"
16,1,955,"petite","second-15min",368,226,50176,50205,594,100381,38596,22702,5172722,4944126,61298,10116848,"Equal Growth Rates"
16,2,955,"petite","second-15min",322,242,46170,54014,564,100184,34764,24310,4757804,5319047,59074,10076851,"Equal Growth Rates"
16,3,955,"petite","second-15min",269,272,37132,62939,541,100071,28300,28615,3832861,6202896,56915,10035757,"Equal Growth Rates"
16,4,960,"petite","second-15min",183,305,28147,72045,488,100192,22020,33532,2977911,7276925,55552,10254836,"Equal Growth Rates"
16,5,960,"petite","second-15min",144,340,19918,80242,484,100160,15412,37200,2097452,8107226,52612,10204678,"Equal Growth Rates"
16,6,960,"petite","second-15min",104,378,14423,85675,482,100098,11217,39741,1525279,8658311,50958,10183590,"Equal Growth Rates"
16,7,960,"petite","second-15min",70,400,9893,90156,470,100049,7767,42035,1049932,9106074,49802,10156006,"Equal Growth Rates"
16,8,960,"petite","second-15min",61,396,8545,91550,457,100095,6652,42537,903339,9247758,49189,10151097,"Equal Growth Rates"
16,9,960,"petite","second-15min",38,413,5875,94266,451,100141,4508,43861,624418,9524157,48369,10148575,"Equal Growth Rates"
16,10,960,"petite","second-15min",16,414,2227,97800,430,100027,1702,45415,235064,9879797,47117,10114861,"Equal Growth Rates"
16,11,960,"petite","second-15min",14,427,2311,97981,441,100292,1818,45449,245526,9892940,47267,10138466,"Equal Growth Rates"
16,12,960,"petite","second-15min",14,422,1871,98471,436,100342,1447,45688,197877,9932820,47135,10130697,"Equal Growth Rates"
16,13,960,"petite","second-15min",8,420,1387,98817,428,100204,1074,45731,147600,9980185,46805,10127785,"Equal Growth Rates"
16,14,960,"petite","second-15min",8,427,1456,98778,435,100234,1140,45800,153437,9976368,46940,10129805,"Equal Growth Rates"
16,15,960,"petite","second-15min",6,438,724,99541,444,100265,554,46342,76059,10046804,46896,10122863,"Equal Growth Rates"
16,16,960,"petite","second-15min",1,443,106,100030,444,100136,78,46541,10875,10103442,46619,10114317,"Equal Growth Rates"
29,1,955,"petite","second-15min",356,242,50046,50274,598,100320,38612,22764,5168153,4957255,61376,10125408,"Equal Growth Rates"
29,2,955,"petite","second-15min",319,223,45393,54619,542,100012,34561,24895,4684144,5380694,59456,10064838,"Equal Growth Rates"
29,3,955,"petite","second-15min",308,251,43310,56690,559,100000,33018,25618,4472487,5581952,58636,10054439,"Equal Growth Rates"
29,4,955,"petite","second-15min",248,279,34742,65258,527,100000,26322,29486,3580738,6427745,55808,10008483,"Equal Growth Rates"
29,5,960,"petite","second-15min",197,304,29377,70854,501,100231,22794,32797,3105110,7144851,55591,10249961,"Equal Growth Rates"
29,6,960,"petite","second-15min",152,333,21835,78397,485,100232,16909,36423,2305514,7916282,53332,10221796,"Equal Growth Rates"
29,7,960,"petite","second-15min",133,366,19186,80857,499,100043,15027,37572,2033804,8166635,52599,10200439,"Equal Growth Rates"
29,8,960,"petite","second-15min",95,367,13756,86410,462,100166,10662,40090,1454829,8739302,50752,10194131,"Equal Growth Rates"
29,9,960,"petite","second-15min",64,385,9788,90266,449,100054,7646,42020,1039516,9123852,49666,10163368,"Equal Growth Rates"
29,10,960,"petite","second-15min",47,401,7113,93013,448,100126,5543,43241,755869,9399893,48784,10155762,"Equal Growth Rates"
29,11,960,"petite","second-15min",34,411,4479,95570,445,100049,3461,44321,474507,9651152,47782,10125659,"Equal Growth Rates"
29,12,960,"petite","second-15min",25,406,3722,96549,431,100271,2895,45030,394329,9760473,47925,10154802,"Equal Growth Rates"
29,13,960,"petite","second-15min",21,453,3031,96981,474,100012,2363,44988,322845,9796396,47351,10119241,"Equal Growth Rates"
29,14,960,"petite","second-15min",11,419,1397,98622,430,100019,1084,45859,148304,9965011,46943,10113315,"Equal Growth Rates"
29,15,960,"petite","second-15min",11,428,1729,98506,439,100235,1357,45857,183479,9961708,47214,10145187,"Equal Growth Rates"
29,16,960,"petite","second-15min",7,419,696,99317,426,100013,529,46019,74206,10041508,46548,10115714,"Equal Growth Rates"
29,17,960,"petite","second-15min",3,433,460,99701,436,100161,353,46243,48662,10072802,46596,10121464,"Equal Growth Rates"
29,18,960,"petite","second-15min",1,430,143,99966,431,100109,106,46336,14745,10077207,46442,10091952,"Equal Growth Rates"
11,1,955,"petite","second-15min",369,241,50092,50104,610,100196,38517,22703,5163043,4935253,61220,10098296,"Equal Growth Rates"
11,2,955,"petite","second-15min",290,254,40371,59921,544,100292,30591,27227,4161396,5899006,57818,10060402,"Equal Growth Rates"
11,3,955,"petite","second-15min",232,288,34418,65692,520,100110,26329,29813,3555971,6474205,56142,10030176,"Equal Growth Rates"
11,4,955,"petite","second-15min",207,301,30040,70192,508,100232,22818,31765,3102730,6913022,54583,10015752,"Equal Growth Rates"
11,5,960,"petite","second-15min",181,312,26174,73986,493,100160,20389,34317,2764289,7467737,54706,10232026,"Equal Growth Rates"
11,6,960,"petite","second-15min",172,332,25100,75193,504,100293,19528,34706,2656083,7588975,54234,10245058,"Equal Growth Rates"
11,7,960,"petite","second-15min",152,339,22557,77553,491,100110,17605,35946,2384207,7833250,53551,10217457,"Equal Growth Rates"
11,8,960,"petite","second-15min",151,337,22798,77410,488,100208,17716,35842,2416706,7823368,53558,10240074,"Equal Growth Rates"
11,9,960,"petite","second-15min",135,341,18533,81638,476,100171,14401,37839,1958850,8251450,52240,10210300,"Equal Growth Rates"
11,10,960,"petite","second-15min",112,362,16036,84037,474,100073,12447,38869,1701837,8482893,51316,10184730,"Equal Growth Rates"
11,11,960,"petite","second-15min",89,387,12830,87366,476,100196,9940,40419,1356683,8831028,50359,10187711,"Equal Growth Rates"
11,12,960,"petite","second-15min",70,384,10830,89553,454,100383,8436,41547,1148861,9042065,49983,10190926,"Equal Growth Rates"
11,13,960,"petite","second-15min",49,404,6795,93313,453,100108,5283,43447,722884,9443215,48730,10166099,"Equal Growth Rates"
11,14,960,"petite","second-15min",33,409,4633,95459,442,100092,3633,44285,487133,9639284,47918,10126417,"Equal Growth Rates"
11,15,960,"petite","second-15min",29,432,4074,96024,461,100098,3191,44534,430934,9690913,47725,10121847,"Equal Growth Rates"
11,16,960,"petite","second-15min",21,419,2585,97436,440,100021,2020,45255,274051,9850319,47275,10124370,"Equal Growth Rates"
11,17,960,"petite","second-15min",18,426,2388,97778,444,100166,1861,45375,252928,9869103,47236,10122031,"Equal Growth Rates"
11,18,960,"petite","second-15min",15,428,2435,97639,443,100074,1910,45326,258339,9859562,47236,10117901,"Equal Growth Rates"
11,19,960,"petite","second-15min",14,422,1800,98394,436,100194,1389,45564,191558,9928976,46953,10120534,"Equal Growth Rates"
11,20,960,"petite","second-15min",8,426,935,99260,434,100195,723,46127,99385,10025907,46850,10125292,"Equal Growth Rates"
11,21,960,"petite","second-15min",4,419,718,99368,423,100086,564,46283,76893,10035323,46847,10112216,"Equal Growth Rates"
11,22,960,"petite","second-15min",6,426,721,99411,432,100132,549,46199,75796,10041362,46748,10117158,"Equal Growth Rates"
11,23,960,"petite","second-15min",2,453,222,99994,455,100216,177,46442,23821,10102201,46619,10126022,"Equal Growth Rates"
37,1,890,"petite","second",499,328,50085,50175,827,100260,37831,41858,3694424,6387205,79689,10081629,"Normal"
37,2,870,"petite","second",303,416,31285,68722,719,100007,22570,50815,2248015,7757450,73385,10005465,"Normal"
37,3,860,"petite","second",160,496,17702,82427,656,100129,12268,57725,1211723,8807300,69993,10019023,"Normal"
37,4,855,"petite","second",90,549,9862,90695,639,100557,6614,61663,655553,9427588,68277,10083141,"Normal"
37,5,855,"petite","second",43,597,4707,95494,640,100201,3147,64909,312697,9911473,68056,10224170,"Normal"
37,6,850,"petite","second",23,612,1992,98224,635,100216,1322,65034,129584,9914562,66356,10044146,"Normal"
37,7,850,"petite","second",11,616,1015,99012,627,100027,678,65445,66041,9994860,66123,10060901,"Normal"
37,8,850,"petite","second",4,608,305,99742,612,100047,204,65955,19911,10063468,66159,10083379,"Normal"
37,9,850,"petite","second",2,614,144,99934,616,100078,101,66102,9360,10081822,66203,10091182,"Normal"
30,1,890,"petite","second",497,330,50025,50112,827,100137,37782,41762,3693074,6349176,79544,10042250,"Normal"
30,2,870,"petite","second",271,450,28316,71758,721,100074,20489,53232,2033282,8117765,73721,10151047,"Normal"
30,3,860,"petite","second",135,518,14514,85680,653,100194,10036,59985,988906,9151438,70021,10140344,"Normal"
30,4,855,"petite","second",81,562,9093,90975,643,100068,6126,61660,606107,9432283,67786,10038390,"Normal"
30,5,855,"petite","second",37,595,3515,96839,632,100354,2393,65919,234759,10051336,68312,10286095,"Normal"
30,6,850,"petite","second",17,602,1712,98645,619,100357,1125,65209,111299,9941607,66334,10052906,"Normal"
30,7,850,"petite","second",8,610,941,99143,618,100084,600,65328,60726,9995170,65928,10055896,"Normal"
30,8,850,"petite","second",4,604,382,99711,608,100093,250,66067,24958,10057561,66317,10082519,"Normal"
39,1,890,"petite","second",497,326,50010,50047,823,100057,37848,41710,3690919,6354432,79558,10045351,"Normal"
39,2,870,"petite","second",283,432,29374,70755,715,100129,21462,52429,2116521,8000241,73891,10116762,"Normal"
39,3,860,"petite","second",155,498,16281,83818,653,100099,11198,58489,1112627,8947518,69687,10060145,"Normal"
39,4,855,"petite","second",82,530,9438,90586,612,100024,6296,61610,627227,9393723,67906,10020950,"Normal"
39,5,855,"petite","second",38,585,4003,96199,623,100202,2685,65526,264380,9971284,68211,10235664,"Normal"
39,6,850,"petite","second",13,608,1632,98448,621,100080,1048,65156,105067,9932672,66204,10037739,"Normal"
39,7,850,"petite","second",10,592,912,99135,602,100047,603,65455,60335,9999227,66058,10059562,"Normal"
39,8,850,"petite","second",3,620,267,99737,623,100004,174,65804,17401,10046375,65978,10063776,"Normal"
4,1,890,"petite","second",507,322,50070,50020,829,100090,37785,41555,3698720,6334707,79340,10033427,"Normal"
4,2,875,"petite","second",292,430,32117,67909,722,100026,24040,51942,2369479,7908997,75982,10278476,"Normal"
4,3,865,"petite","second",173,495,19192,80831,668,100023,13482,58263,1344146,8871084,71745,10215230,"Normal"
4,4,860,"petite","second",104,541,11005,89139,645,100144,7516,62541,751799,9531577,70057,10283376,"Normal"
