"sim_number","bootstrap_num","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
32,2,"petite","second",375490,416617,36921138,63078935,833234,126157870,28775,42909,3047810,6954281,85818,13908562,"1bill-boot"
32,3,"petite","second",376274,416783,36951757,63048317,833566,126096634,28763,42814,3055667,6944782,85628,13889564,"1bill-boot"
32,4,"petite","second",375983,416798,37004480,62995557,833596,125991114,28761,42988,3052735,6949303,85976,13898606,"1bill-boot"
32,5,"petite","second",375178,416646,36904141,63095929,833292,126191858,28742,42975,3039213,6963845,85950,13927690,"1bill-boot"
32,6,"petite","second",374797,417390,36845510,63154558,834780,126309116,28326,43022,3004525,6998022,86044,13996044,"1bill-boot"
32,7,"petite","second",375109,416790,36905792,63094253,833580,126188506,28523,42964,3028553,6974291,85928,13948582,"1bill-boot"
32,8,"petite","second",375087,416651,36894501,63105648,833302,126211296,28620,43022,3034676,6967558,86044,13935116,"1bill-boot"
32,9,"petite","second",375599,417306,36948384,63051657,834612,126103314,28836,42948,3045025,6956855,85896,13913710,"1bill-boot"
32,10,"petite","second",375013,417114,36925714,63074476,834228,126148952,28586,43040,3032808,6969481,86080,13938962,"1bill-boot"
32,11,"petite","second",376836,416251,37088054,62911946,832502,125823892,28627,42936,3042307,6960923,85872,13921846,"1bill-boot"
32,12,"petite","second",375220,417013,36890258,63109840,834026,126219680,28684,42954,3038987,6962335,85908,13924670,"1bill-boot"
32,13,"petite","second",375527,417125,36925271,63074771,834250,126149542,28382,43239,3002159,6998546,86478,13997092,"1bill-boot"
32,14,"petite","second",375432,416635,36916605,63083400,833270,126166800,28615,43010,3024506,6979354,86020,13958708,"1bill-boot"
32,15,"petite","second",375723,416665,36946828,63053257,833330,126106514,28737,42905,3056426,6944588,85810,13889176,"1bill-boot"
32,16,"petite","second",374880,417177,36865106,63134929,834354,126269858,28574,42930,3021606,6981000,85860,13962000,"1bill-boot"
32,17,"petite","second",375821,417034,36986631,63013479,834068,126026958,28459,42989,3018243,6984749,85978,13969498,"1bill-boot"
32,18,"petite","second",376127,416633,36968835,63031242,833266,126062484,28818,42828,3051073,6952244,85656,13904488,"1bill-boot"
32,19,"petite","second",375940,416584,36988511,63011496,833168,126022992,28567,42984,3031774,6968480,85968,13936960,"1bill-boot"
32,20,"petite","second",375155,417013,36885510,63114530,834026,126229060,28863,42628,3068616,6933927,85256,13867854,"1bill-boot"
32,21,"petite","second",376283,416259,37010266,62989785,832518,125979570,28602,42967,3031661,6971076,85934,13942152,"1bill-boot"
32,22,"petite","second",374226,417799,36814568,63185453,835598,126370906,28632,42769,3047065,6953444,85538,13906888,"1bill-boot"
32,23,"petite","second",374843,417234,36884138,63115880,834468,126231760,28551,43094,3031795,6971285,86188,13942570,"1bill-boot"
32,24,"petite","second",375956,416067,37028148,62971891,832134,125943782,28532,43024,3029712,6970538,86048,13941076,"1bill-boot"
32,25,"petite","second",375531,416843,36865275,63134742,833686,126269484,28480,42904,3025621,6974509,85808,13949018,"1bill-boot"
32,26,"petite","second",375978,416419,36941805,63058251,832838,126116502,28847,42731,3054898,6948216,85462,13896432,"1bill-boot"
32,27,"petite","second",375887,416536,36958385,63041646,833072,126083292,28781,42868,3058541,6943769,85736,13887538,"1bill-boot"
32,28,"petite","second",374204,417173,36809713,63190358,834346,126380716,28640,42769,3044637,6957969,85538,13915938,"1bill-boot"
32,29,"petite","second",375821,416869,36963983,63036049,833738,126072098,28872,42805,3057502,6943425,85610,13886850,"1bill-boot"
32,30,"petite","second",375673,416733,36961698,63038329,833466,126076658,28688,42976,3043721,6957335,85952,13914670,"1bill-boot"
50,1,"petite","second",374317,414022,36739339,63260707,828044,126521414,28291,42528,3007975,6993905,85056,13987810,"1bill-boot"
50,2,"petite","second",375270,413402,36856701,63143478,826804,126286956,28539,42381,3031018,6971747,84762,13943494,"1bill-boot"
50,3,"petite","second",375126,413373,36822187,63177939,826746,126355878,28196,42548,3003190,6997432,85096,13994864,"1bill-boot"
50,4,"petite","second",375455,413692,36848304,63151956,827384,126303912,28454,42632,3019420,6982130,85264,13964260,"1bill-boot"
50,5,"petite","second",375433,413271,36879330,63120731,826542,126241462,28364,42542,3013030,6989145,85084,13978290,"1bill-boot"
50,6,"petite","second",375001,413432,36804576,63195458,826864,126390916,28321,42565,3000566,7001770,85130,14003540,"1bill-boot"
50,7,"petite","second",375291,413010,36871998,63128015,826020,126256030,28519,42381,3037445,6966116,84762,13932232,"1bill-boot"
50,8,"petite","second",375011,413209,36789130,63211089,826418,126422178,28383,42370,3007374,6995930,84740,13991860,"1bill-boot"
50,9,"petite","second",374530,413924,36771506,63228546,827848,126457092,28553,42452,3020625,6981036,84904,13962072,"1bill-boot"
50,10,"petite","second",373743,414304,36683117,63316942,828608,126633884,28411,42559,3005473,6995341,85118,13990682,"1bill-boot"
50,11,"petite","second",374769,413864,36814906,63185159,827728,126370318,28477,42484,3028749,6973624,84968,13947248,"1bill-boot"
50,12,"petite","second",374940,413726,36787505,63212547,827452,126425094,28174,42698,2990937,7009127,85396,14018254,"1bill-boot"
50,13,"petite","second",374374,414343,36763568,63236569,828686,126473138,28367,42686,2994956,7005167,85372,14010334,"1bill-boot"
50,14,"petite","second",374176,413403,36770194,63229829,826806,126459658,28439,42481,3017420,6984079,84962,13968158,"1bill-boot"
50,15,"petite","second",374990,413242,36784669,63215375,826484,126430750,28442,42555,3007317,6993976,85110,13987952,"1bill-boot"
50,16,"petite","second",374892,413856,36802832,63197230,827712,126394460,28333,42650,2996705,7004826,85300,14009652,"1bill-boot"
50,17,"petite","second",375119,413658,36837530,63162550,827316,126325100,28526,42443,3029282,6973761,84886,13947522,"1bill-boot"
50,18,"petite","second",374523,413866,36782061,63217986,827732,126435972,28438,42539,3011488,6989627,85078,13979254,"1bill-boot"
50,19,"petite","second",374750,413591,36838957,63161056,827182,126322112,28343,42556,3016343,6985531,85112,13971062,"1bill-boot"
50,20,"petite","second",375184,413348,36821536,63178503,826696,126357006,28451,42360,3033509,6969186,84720,13938372,"1bill-boot"
50,21,"petite","second",374943,412844,36805874,63194231,825688,126388462,28493,42491,3022388,6979798,84982,13959596,"1bill-boot"
50,22,"petite","second",374270,413735,36765970,63234113,827470,126468226,28305,42625,3002027,6999031,85250,13998062,"1bill-boot"
50,23,"petite","second",373561,413837,36736162,63263855,827674,126527710,28236,42569,3002795,7000034,85138,14000068,"1bill-boot"
50,24,"petite","second",374438,414037,36781902,63218177,828074,126436354,28360,42611,3006138,6993889,85222,13987778,"1bill-boot"
50,25,"petite","second",375150,413461,36829288,63170727,826922,126341454,28435,42518,3014995,6986032,85036,13972064,"1bill-boot"
50,26,"petite","second",374871,414017,36772112,63227930,828034,126455860,28275,42684,2985921,7015123,85368,14030246,"1bill-boot"
50,27,"petite","second",374845,413202,36833088,63166916,826404,126333832,28519,42367,3018877,6986034,84734,13972068,"1bill-boot"
50,28,"petite","second",374396,413694,36764726,63235453,827388,126470906,28338,42623,3002501,6997686,85246,13995372,"1bill-boot"
50,29,"petite","second",373947,414282,36713727,63286351,828564,126572702,28443,42332,3024614,6976208,84664,13952416,"1bill-boot"
50,30,"petite","second",375607,413028,36886606,63113421,826056,126226842,28695,42296,3052387,6948283,84592,13896566,"1bill-boot"
43,1,"petite","second",375312,421490,36436960,63563043,842980,127126086,28380,43418,2977366,7023008,86836,14046016,"1bill-boot"
43,2,"petite","second",375479,421824,36439156,63560846,843648,127121692,28493,43420,2983598,7017094,86840,14034188,"1bill-boot"
43,3,"petite","second",376431,421429,36523496,63476515,842858,126953030,28751,43216,3023304,6978714,86432,13957428,"1bill-boot"
43,4,"petite","second",375300,422259,36421988,63578052,844518,127156104,28380,43790,2954587,7045616,87580,14091232,"1bill-boot"
43,5,"petite","second",375750,421262,36465372,63534737,842524,127069474,28359,43575,2967520,7034167,87150,14068334,"1bill-boot"
43,6,"petite","second",375322,421662,36404572,63595572,843324,127191144,28492,43302,2984468,7020423,86604,14040846,"1bill-boot"
43,7,"petite","second",375092,422092,36369582,63630566,844184,127261132,28332,43652,2962422,7038153,87304,14076306,"1bill-boot"
43,8,"petite","second",376120,421780,36499443,63500583,843560,127001166,28699,43515,3006043,6997240,87030,13994480,"1bill-boot"
43,9,"petite","second",375269,422387,36417232,63582803,844774,127165606,28396,43561,2984525,7017035,87122,14034070,"1bill-boot"
43,10,"petite","second",376170,421583,36511325,63488681,843166,126977362,28663,43408,2991135,7010944,86816,14021888,"1bill-boot"
43,11,"petite","second",376640,421178,36526322,63473711,842356,126947422,28554,43393,2987367,7015892,86786,14031784,"1bill-boot"
43,12,"petite","second",375653,421510,36454819,63545240,843020,127090480,28521,43439,2990762,7011179,86878,14022358,"1bill-boot"
43,13,"petite","second",376082,421036,36485417,63514588,842072,127029176,28490,43322,2985509,7015932,86644,14031864,"1bill-boot"
43,14,"petite","second",375060,422289,36387682,63612328,844578,127224656,28601,43493,3000004,7001969,86986,14003938,"1bill-boot"
43,15,"petite","second",376098,421663,36487705,63512383,843326,127024766,28731,43364,3002804,7000348,86728,14000696,"1bill-boot"
43,16,"petite","second",376304,421615,36502807,63497228,843230,126994456,28732,43346,3003960,6998081,86692,13996162,"1bill-boot"
43,17,"petite","second",375506,422091,36402405,63597789,844182,127195578,28383,43438,2971325,7028701,86876,14057402,"1bill-boot"
43,18,"petite","second",376635,421371,36513013,63487178,842742,126974356,28716,43463,3006559,6993949,86926,13987898,"1bill-boot"
43,19,"petite","second",375637,421811,36429003,63571084,843622,127142168,28456,43652,2974126,7029370,87304,14058740,"1bill-boot"
43,20,"petite","second",376091,421448,36446400,63553783,842896,127107566,28540,43411,2988606,7013738,86822,14027476,"1bill-boot"
43,21,"petite","second",375290,421835,36438424,63561603,843670,127123206,28295,43625,2969510,7033843,87250,14067686,"1bill-boot"
43,22,"petite","second",376486,421158,36524032,63476084,842316,126952168,28533,43429,2980189,7020122,86858,14040244,"1bill-boot"
43,23,"petite","second",375903,421544,36472202,63527872,843088,127055744,28838,43460,3007161,6993860,86920,13987720,"1bill-boot"
43,24,"petite","second",376781,421311,36576228,63423848,842622,126847696,28662,43406,2994675,7006017,86812,14012034,"1bill-boot"
43,25,"petite","second",376111,421990,36459103,63540925,843980,127081850,28488,43402,2994954,7007622,86804,14015244,"1bill-boot"
43,26,"petite","second",375249,421656,36412454,63587693,843312,127175386,28593,43555,2985731,7017933,87110,14035866,"1bill-boot"
43,27,"petite","second",375483,421846,36407528,63592482,843692,127184964,28545,43355,3001284,7000612,86710,14001224,"1bill-boot"
43,28,"petite","second",375769,421903,36474055,63525980,843806,127051960,28629,43623,2989644,7011283,87246,14022566,"1bill-boot"
43,29,"petite","second",375362,422011,36413978,63586088,844022,127172176,28537,43462,2988358,7014815,86924,14029630,"1bill-boot"
43,30,"petite","second",376089,421482,36506381,63493728,842964,126987456,28775,43279,3008624,6994544,86558,13989088,"1bill-boot"
44,1,"petite","second",376420,413273,36920988,63079026,826546,126158052,28501,42631,3010789,6991349,85262,13982698,"1bill-boot"
44,2,"petite","second",376273,413464,36884358,63115849,826928,126231698,28415,42745,2997134,7006922,85490,14013844,"1bill-boot"
44,3,"petite","second",377084,413243,36920277,63079845,826486,126159690,28453,42632,3005088,6996145,85264,13992290,"1bill-boot"
44,4,"petite","second",377735,413583,36975131,63024889,827166,126049778,28447,42749,3007553,6996940,85498,13993880,"1bill-boot"
44,5,"petite","second",376675,413329,36884360,63115850,826658,126231700,28514,42560,3012904,6989732,85120,13979464,"1bill-boot"
44,6,"petite","second",376961,413559,36889536,63110521,827118,126221042,28492,42686,3000438,7000165,85372,14000330,"1bill-boot"
44,7,"petite","second",376733,413281,36916015,63083990,826562,126167980,28319,42725,2994562,7008780,85450,14017560,"1bill-boot"
44,8,"petite","second",376107,413777,36858209,63141797,827554,126283594,28434,42699,3003811,6996686,85398,13993372,"1bill-boot"
44,9,"petite","second",377273,413510,36980790,63019248,827020,126038496,28781,42390,3034195,6965900,84780,13931800,"1bill-boot"
44,10,"petite","second",377546,412703,36991666,63008432,825406,126016864,28860,42477,3032729,6969971,84954,13939942,"1bill-boot"
44,11,"petite","second",378277,412700,37022412,62977608,825400,125955216,28651,42512,3020922,6979595,85024,13959190,"1bill-boot"
44,12,"petite","second",377092,413087,36947905,63052142,826174,126104284,28615,42479,3030572,6969495,84958,13938990,"1bill-boot"
44,13,"petite","second",377424,412652,36973340,63026669,825304,126053338,28585,42483,3010834,6990883,84966,13981766,"1bill-boot"
44,14,"petite","second",376952,413364,36933121,63066981,826728,126133962,28414,42673,2997160,7004231,85346,14008462,"1bill-boot"
44,15,"petite","second",376912,413437,36919002,63081034,826874,126162068,28352,42578,2986718,7015976,85156,14031952,"1bill-boot"
44,16,"petite","second",377666,412950,36988763,63011451,825900,126022902,28409,42614,3000779,7001467,85228,14002934,"1bill-boot"
44,17,"petite","second",377668,412913,37034949,62965104,825826,125930208,28753,42454,3031844,6970828,84908,13941656,"1bill-boot"
44,18,"petite","second",377671,412561,36980947,63019071,825122,126038142,28525,42646,3007194,6994049,85292,13988098,"1bill-boot"
44,19,"petite","second",376993,413105,36905811,63094316,826210,126188632,28621,42322,3022168,6978565,84644,13957130,"1bill-boot"
44,20,"petite","second",377132,413325,36920503,63079523,826650,126159046,28509,42592,3002704,7001068,85184,14002136,"1bill-boot"
44,21,"petite","second",377817,412881,37016523,62983546,825762,125967092,28539,42585,3016796,6985944,85170,13971888,"1bill-boot"
44,22,"petite","second",376412,413184,36907517,63092664,826368,126185328,28639,42681,3016990,6983125,85362,13966250,"1bill-boot"
44,23,"petite","second",375675,413911,36856469,63143532,827822,126287064,28440,42682,3003382,6998191,85364,13996382,"1bill-boot"
44,24,"petite","second",377362,413035,36970895,63029197,826070,126058394,28744,42458,3039301,6962414,84916,13924828,"1bill-boot"
44,25,"petite","second",377553,412782,36975110,63024936,825564,126049872,28802,42211,3048935,6953151,84422,13906302,"1bill-boot"
44,26,"petite","second",376880,413286,36937453,63062548,826572,126125096,28680,42613,3031964,6968162,85226,13936324,"1bill-boot"
44,27,"petite","second",376576,412960,36911475,63088532,825920,126177064,28770,42428,3033662,6970153,84856,13940306,"1bill-boot"
44,28,"petite","second",376518,413276,36888423,63111729,826552,126223458,28837,42409,3033461,6969735,84818,13939470,"1bill-boot"
44,29,"petite","second",377521,412611,37021033,62978983,825222,125957966,28657,42435,3023471,6980208,84870,13960416,"1bill-boot"
44,30,"petite","second",377811,412390,37032035,62968004,824780,125936008,28850,42343,3042589,6957673,84686,13915346,"1bill-boot"
10,1,"petite","second",375229,416940,36723066,63277062,833880,126554124,28415,42859,3002057,6999728,85718,13999456,"1bill-boot"
10,2,"petite","second",376239,416259,36817937,63182143,832518,126364286,28505,42934,3012249,6988496,85868,13976992,"1bill-boot"
10,3,"petite","second",376309,416764,36831144,63168924,833528,126337848,28430,43012,2996339,7004150,86024,14008300,"1bill-boot"
10,4,"petite","second",376265,416912,36782717,63217371,833824,126434742,28830,42845,3047987,6953524,85690,13907048,"1bill-boot"
10,5,"petite","second",376004,416728,36813927,63186100,833456,126372200,28695,42839,3031935,6971279,85678,13942558,"1bill-boot"
10,6,"petite","second",375997,416631,36749000,63251018,833262,126502036,28803,42921,3021566,6981311,85842,13962622,"1bill-boot"
10,7,"petite","second",375255,416309,36740585,63259485,832618,126518970,28586,42870,3016941,6983817,85740,13967634,"1bill-boot"
10,8,"petite","second",375822,416683,36773947,63226055,833366,126452110,28417,42970,2996199,7003865,85940,14007730,"1bill-boot"
10,9,"petite","second",374604,417352,36642412,63357757,834704,126715514,28527,42829,3012601,6989946,85658,13979892,"1bill-boot"
10,10,"petite","second",375874,416449,36762717,63237316,832898,126474632,28688,42808,3025166,6975303,85616,13950606,"1bill-boot"
10,11,"petite","second",376204,415870,36799607,63200419,831740,126400838,28697,42694,3024996,6978814,85388,13957628,"1bill-boot"
10,12,"petite","second",375828,416652,36779224,63220833,833304,126441666,28756,42757,3027858,6974215,85514,13948430,"1bill-boot"
10,13,"petite","second",376880,416093,36882590,63117457,832186,126234914,28798,42650,3041668,6960090,85300,13920180,"1bill-boot"
10,14,"petite","second",375528,416344,36753516,63246515,832688,126493030,28642,42701,3027885,6973534,85402,13947068,"1bill-boot"
10,15,"petite","second",376084,416675,36784063,63216028,833350,126432056,28631,42983,3021457,6981467,85966,13962934,"1bill-boot"
10,16,"petite","second",375759,416725,36750907,63249178,833450,126498356,28840,42790,3043338,6958104,85580,13916208,"1bill-boot"
10,17,"petite","second",375560,416701,36762184,63237842,833402,126475684,28670,42867,3030724,6970906,85734,13941812,"1bill-boot"
10,18,"petite","second",376585,416420,36826439,63173595,832840,126347190,28793,42856,3041850,6959965,85712,13919930,"1bill-boot"
10,19,"petite","second",377018,415834,36886090,63114023,831668,126228046,28917,42523,3060673,6942587,85046,13885174,"1bill-boot"
10,20,"petite","second",376223,416405,36813748,63186257,832810,126372514,28768,42779,3036523,6967137,85558,13934274,"1bill-boot"
10,21,"petite","second",377196,416169,36831439,63168660,832338,126337320,28909,42747,3036258,6964901,85494,13929802,"1bill-boot"
10,22,"petite","second",375832,416431,36789739,63210327,832862,126420654,28552,42923,3002371,6999637,85846,13999274,"1bill-boot"
10,23,"petite","second",374862,416630,36645446,63354565,833260,126709130,28609,42801,3010444,6990474,85602,13980948,"1bill-boot"
10,24,"petite","second",376014,416290,36801675,63198397,832580,126396794,28665,42753,3021694,6981577,85506,13963154,"1bill-boot"
10,25,"petite","second",376415,416063,36776583,63223490,832126,126446980,28963,42618,3043652,6958488,85236,13916976,"1bill-boot"
10,26,"petite","second",376473,416167,36816125,63183918,832334,126367836,28898,42718,3042546,6960449,85436,13920898,"1bill-boot"
10,27,"petite","second",376518,415910,36853480,63146532,831820,126293064,28810,42735,3042062,6959794,85470,13919588,"1bill-boot"
10,28,"petite","second",375833,416743,36757587,63242609,833486,126485218,28898,42822,3044010,6958474,85644,13916948,"1bill-boot"
10,29,"petite","second",375426,416745,36741450,63258644,833490,126517288,28522,42957,3003527,6999227,85914,13998454,"1bill-boot"
10,30,"petite","second",376085,415915,36826060,63173997,831830,126347994,28833,42646,3045880,6954455,85292,13908910,"1bill-boot"
17,1,"petite","second",373467,417572,36616403,63383727,835144,126767454,28724,42969,3020207,6981435,85938,13962870,"1bill-boot"
17,2,"petite","second",373735,417573,36611198,63388897,835146,126777794,28386,42963,2982101,7017969,85926,14035938,"1bill-boot"
17,3,"petite","second",373655,417866,36581837,63418249,835732,126836498,28421,43075,2990272,7009980,86150,14019960,"1bill-boot"
17,4,"petite","second",373729,418063,36599745,63400348,836126,126800696,28695,43017,3020104,6982956,86034,13965912,"1bill-boot"
17,5,"petite","second",374237,417534,36649808,63350267,835068,126700534,28726,42972,3026378,6976076,85944,13952152,"1bill-boot"
17,6,"petite","second",374099,417620,36637195,63362914,835240,126725828,28795,42730,3031480,6970944,85460,13941888,"1bill-boot"
17,7,"petite","second",372494,417530,36536377,63463647,835060,126927294,28156,43135,2969230,7032331,86270,14064662,"1bill-boot"
17,8,"petite","second",374388,417022,36666315,63333690,834044,126667380,28663,43065,3014342,6987285,86130,13974570,"1bill-boot"
17,9,"petite","second",372940,418591,36502005,63497997,837182,126995994,28353,43267,2982673,7017455,86534,14034910,"1bill-boot"
17,10,"petite","second",374591,417304,36669798,63330216,834608,126660432,28563,43006,3006647,6995786,86012,13991572,"1bill-boot"
17,11,"petite","second",374544,417397,36655600,63344544,834794,126689088,28565,42899,3009657,6990570,85798,13981140,"1bill-boot"
17,12,"petite","second",373908,417486,36609561,63390625,834972,126781250,28285,43261,2961451,7041707,86522,14083414,"1bill-boot"
17,13,"petite","second",373506,417694,36572603,63427461,835388,126854922,28554,42910,3012880,6991243,85820,13982486,"1bill-boot"
17,14,"petite","second",374050,417182,36674272,63325804,834364,126651608,28583,43053,3008007,6993918,86106,13987836,"1bill-boot"
17,15,"petite","second",373146,417919,36574447,63425653,835838,126851306,28613,43037,3000837,7002620,86074,14005240,"1bill-boot"
17,16,"petite","second",374365,417310,36652636,63347404,834620,126694808,28851,42898,3026359,6974189,85796,13948378,"1bill-boot"
17,17,"petite","second",373496,418032,36607616,63392495,836064,126784990,28592,43051,3008860,6992062,86102,13984124,"1bill-boot"
17,18,"petite","second",374757,417262,36694238,63305813,834524,126611626,28650,42902,3016059,6985166,85804,13970332,"1bill-boot"
17,19,"petite","second",374353,417386,36617576,63382484,834772,126764968,28415,43090,2983277,7017064,86180,14034128,"1bill-boot"
17,20,"petite","second",374190,417405,36668174,63331915,834810,126663830,28359,43118,2989704,7012007,86236,14024014,"1bill-boot"
17,21,"petite","second",373752,417320,36602597,63397435,834640,126794870,28472,43022,2996681,7005761,86044,14011522,"1bill-boot"
17,22,"petite","second",373505,417618,36560619,63439459,835236,126878918,28894,42970,3032360,6970723,85940,13941446,"1bill-boot"
17,23,"petite","second",372558,418593,36450304,63549740,837186,127099480,28557,43070,3007807,6994991,86140,13989982,"1bill-boot"
17,24,"petite","second",372587,417536,36543853,63456265,835072,126912530,28418,43005,3009017,6994512,86010,13989024,"1bill-boot"
17,25,"petite","second",374603,417265,36660578,63339432,834530,126678864,28564,42830,3005384,6998290,85660,13996580,"1bill-boot"
17,26,"petite","second",374270,416986,36645086,63355086,833972,126710172,28515,43009,2999317,7004350,86018,14008700,"1bill-boot"
17,27,"petite","second",374151,416746,36676442,63323715,833492,126647430,28468,42971,2998286,7003608,85942,14007216,"1bill-boot"
17,28,"petite","second",373113,417564,36582473,63417535,835128,126835070,28692,42993,3018318,6984159,85986,13968318,"1bill-boot"
17,29,"petite","second",373185,417413,36560459,63439575,834826,126879150,28596,42844,3015668,6984549,85688,13969098,"1bill-boot"
17,30,"petite","second",374571,416228,36755732,63244336,832456,126488672,28559,42866,3021506,6978792,85732,13957584,"1bill-boot"
28,1,"petite","second",370239,417100,36163841,63836181,834200,127672362,28009,42753,2945429,7055307,85506,14110614,"1bill-boot"
28,2,"petite","second",369896,418072,36076385,63923770,836144,127847540,27982,43029,2936591,7065940,86058,14131880,"1bill-boot"
28,3,"petite","second",371867,417093,36277297,63722710,834186,127445420,28060,43032,2943639,7060843,86064,14121686,"1bill-boot"
28,4,"petite","second",371080,417576,36213980,63786153,835152,127572306,28190,43000,2952360,7050831,86000,14101662,"1bill-boot"
28,5,"petite","second",371312,416948,36222903,63777190,833896,127554380,27820,42960,2916973,7084347,85920,14168694,"1bill-boot"
28,6,"petite","second",370793,417704,36163577,63836531,835408,127673062,28090,43120,2940792,7060669,86240,14121338,"1bill-boot"
28,7,"petite","second",371232,417002,36224769,63775261,834004,127550522,28243,42905,2960729,7043007,85810,14086014,"1bill-boot"
28,8,"petite","second",371348,417183,36223300,63776755,834366,127553510,28013,43045,2926697,7075714,86090,14151428,"1bill-boot"
28,9,"petite","second",370919,417512,36204479,63795545,835024,127591090,28353,42919,2959764,7042495,85838,14084990,"1bill-boot"
28,10,"petite","second",371396,417240,36222773,63777228,834480,127554456,28013,42935,2944034,7057032,85870,14114064,"1bill-boot"
28,11,"petite","second",371724,416888,36266642,63733466,833776,127466932,28150,42946,2955489,7046928,85892,14093856,"1bill-boot"
28,12,"petite","second",370905,417551,36193417,63806638,835102,127613276,28161,42889,2955764,7045571,85778,14091142,"1bill-boot"
28,13,"petite","second",371095,417026,36228077,63772054,834052,127544108,27988,42837,2944105,7058515,85674,14117030,"1bill-boot"
28,14,"petite","second",370497,417252,36190032,63809975,834504,127619950,27996,42954,2945549,7055633,85908,14111266,"1bill-boot"
28,15,"petite","second",371349,417206,36237593,63762424,834412,127524848,28155,42993,2954497,7047673,85986,14095346,"1bill-boot"
28,16,"petite","second",370999,417419,36188843,63811167,834838,127622334,28425,42798,2987394,7013175,85596,14026350,"1bill-boot"
28,17,"petite","second",370830,417709,36189236,63810914,835418,127621828,28085,43008,2946684,7054842,86016,14109684,"1bill-boot"
28,18,"petite","second",371137,417341,36209218,63790850,834682,127581700,28011,42920,2952021,7050309,85840,14100618,"1bill-boot"
28,19,"petite","second",371479,417004,36231268,63768840,834008,127537680,28038,42978,2940441,7061253,85956,14122506,"1bill-boot"
28,20,"petite","second",371494,417226,36265606,63734492,834452,127468984,28104,42912,2950380,7050474,85824,14100948,"1bill-boot"
28,21,"petite","second",371688,417255,36242474,63757561,834510,127515122,28139,42913,2950972,7052447,85826,14104894,"1bill-boot"
28,22,"petite","second",370026,417705,36157925,63842115,835410,127684230,28123,42888,2956996,7046623,85776,14093246,"1bill-boot"
28,23,"petite","second",371042,417316,36240618,63759397,834632,127518794,28093,43084,2951159,7049388,86168,14098776,"1bill-boot"
28,24,"petite","second",370888,417315,36204789,63795248,834630,127590496,27998,42728,2948623,7052388,85456,14104776,"1bill-boot"
28,25,"petite","second",371127,416910,36212300,63787745,833820,127575490,27861,42933,2921213,7082796,85866,14165592,"1bill-boot"
28,26,"petite","second",371372,417436,36229157,63770883,834872,127541766,28119,42772,2953777,7047362,85544,14094724,"1bill-boot"
28,27,"petite","second",370738,417055,36209602,63790437,834110,127580874,27766,43036,2912018,7090538,86072,14181076,"1bill-boot"
28,28,"petite","second",369998,417835,36102073,63898010,835670,127796020,27996,42956,2942748,7057406,85912,14114812,"1bill-boot"
28,29,"petite","second",371004,417144,36181919,63818092,834288,127636184,27982,42891,2940164,7061006,85782,14122012,"1bill-boot"
28,30,"petite","second",371484,417182,36222754,63777358,834364,127554716,28282,42749,2959867,7041058,85498,14082116,"1bill-boot"
21,1,"petite","second",373360,416348,37041596,62958432,832696,125916864,28360,42979,3034999,6967770,85958,13935540,"1bill-boot"
21,2,"petite","second",374405,416255,37141397,62858709,832510,125717418,28684,42716,3085672,6918706,85432,13837412,"1bill-boot"
21,3,"petite","second",374757,415859,37130853,62869167,831718,125738334,28615,42707,3043888,6956120,85414,13912240,"1bill-boot"
21,4,"petite","second",374168,417065,37054751,62945275,834130,125890550,28565,42827,3049661,6950983,85654,13901966,"1bill-boot"
21,5,"petite","second",374086,416371,37051161,62948933,832742,125897866,28849,42744,3069197,6932153,85488,13864306,"1bill-boot"
21,6,"petite","second",373718,416655,37030113,62969965,833310,125939930,28511,42845,3031256,6972267,85690,13944534,"1bill-boot"
21,7,"petite","second",374466,416466,37134928,62865078,832932,125730156,28679,42803,3060498,6942325,85606,13884650,"1bill-boot"
21,8,"petite","second",374621,416083,37147896,62852164,832166,125704328,28567,42867,3046235,6954745,85734,13909490,"1bill-boot"
21,9,"petite","second",374908,416137,37180412,62819647,832274,125639294,28735,42886,3070258,6931599,85772,13863198,"1bill-boot"
21,10,"petite","second",373915,416719,37064685,62935322,833438,125870644,28739,42879,3071748,6929393,85758,13858786,"1bill-boot"
21,11,"petite","second",374518,416466,37128972,62871217,832932,125742434,28484,42792,3054515,6946903,85584,13893806,"1bill-boot"
21,12,"petite","second",374792,416000,37141317,62858727,832000,125717454,28811,42653,3074216,6925917,85306,13851834,"1bill-boot"
21,13,"petite","second",374104,416493,37078374,62921667,832986,125843334,28604,42733,3060040,6942513,85466,13885026,"1bill-boot"
21,14,"petite","second",374020,416325,37097487,62902678,832650,125805356,28822,42847,3075225,6927894,85694,13855788,"1bill-boot"
21,15,"petite","second",375095,416404,37161104,62838961,832808,125677922,28809,42628,3077999,6922173,85256,13844346,"1bill-boot"
21,16,"petite","second",374481,415721,37149307,62850712,831442,125701424,28781,42598,3073716,6928343,85196,13856686,"1bill-boot"
21,17,"petite","second",374268,416688,37113087,62886924,833376,125773848,28741,42745,3069883,6931658,85490,13863316,"1bill-boot"
21,18,"petite","second",374147,416152,37074662,62925467,832304,125850934,28440,42833,3039636,6961147,85666,13922294,"1bill-boot"
