"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
33,9,850,"petite","second",1,608,134,99933,609,100067,91,65958,8736,10073914,66049,10082650,"10mill"
33,10,850,"petite","second",1,603,69,100220,604,100289,48,66342,4491,10106985,66390,10111476,"10mill"
9,1,890,"petite","second",503,320,50032,50038,823,100070,37762,41577,3691863,6348992,79339,10040855,"10mill"
9,2,870,"petite","second",276,434,28604,71508,710,100112,20848,53074,2058811,8086492,73922,10145303,"10mill"
9,3,860,"petite","second",151,504,16463,83585,655,100048,11374,58720,1124034,8936604,70094,10060638,"10mill"
9,4,855,"petite","second",71,544,7634,92456,615,100090,5113,62907,506451,9591884,68020,10098335,"10mill"
9,5,855,"petite","second",31,607,3004,97079,638,100083,2043,66157,199473,10081048,68200,10280521,"10mill"
9,6,850,"petite","second",16,598,1439,98808,614,100247,925,65422,91399,9967955,66347,10059354,"10mill"
9,7,850,"petite","second",8,620,947,99134,628,100081,607,65450,62102,9998669,66057,10060771,"10mill"
9,8,850,"petite","second",6,610,724,99384,616,100108,468,65715,46597,10029223,66183,10075820,"10mill"
9,9,850,"petite","second",4,611,332,99794,615,100126,213,65776,21003,10056050,65989,10077053,"10mill"
9,10,850,"petite","second",1,602,149,99976,603,100125,102,66049,9904,10068395,66151,10078299,"10mill"
9,11,850,"petite","second",1,609,102,99984,610,100086,72,65968,6447,10071110,66040,10077557,"10mill"
34,1,890,"petite","second",510,334,50156,50101,844,100257,38009,41577,3706827,6357712,79586,10064539,"10mill"
34,2,870,"petite","second",262,450,28038,72194,712,100232,20332,53647,2012517,8155859,73979,10168376,"10mill"
34,3,860,"petite","second",150,495,15418,84722,645,100140,10614,59280,1051713,9049799,69894,10101512,"10mill"
34,4,855,"petite","second",77,561,8380,91706,638,100086,5582,62450,556172,9519213,68032,10075385,"10mill"
34,5,855,"petite","second",32,578,3968,96273,610,100241,2672,65235,263451,9979060,67907,10242511,"10mill"
34,6,850,"petite","second",20,594,1976,98313,614,100289,1291,64760,127218,9905272,66051,10032490,"10mill"
34,7,850,"petite","second",9,602,789,99278,611,100067,517,65708,51579,10012000,66225,10063579,"10mill"
34,8,850,"petite","second",3,607,494,99611,610,100105,315,65825,32241,10048510,66140,10080751,"10mill"
34,9,850,"petite","second",4,607,469,99716,611,100185,304,65991,30366,10047978,66295,10078344,"10mill"
7,1,890,"petite","second",507,330,50029,50273,837,100302,37566,41688,3688346,6379497,79254,10067843,"10mill"
7,2,870,"petite","second",237,434,25969,74106,671,100075,18797,55102,1868095,8396334,73899,10264429,"10mill"
7,3,860,"petite","second",120,523,12475,87655,643,100130,8567,61548,853413,9372818,70115,10226231,"10mill"
7,4,855,"petite","second",59,572,5771,94481,631,100252,3842,64049,382331,9795365,67891,10177696,"10mill"
7,5,850,"petite","second",24,584,2602,97461,608,100063,1708,64547,169585,9837005,66255,10006590,"10mill"
7,6,850,"petite","second",14,614,1551,98581,628,100132,1049,65300,101082,9959487,66349,10060569,"10mill"
7,7,850,"petite","second",7,614,593,99467,621,100060,398,65735,38042,10027498,66133,10065540,"10mill"
7,8,850,"petite","second",4,603,389,99658,607,100047,254,65814,25152,10038536,66068,10063688,"10mill"
7,9,850,"petite","second",1,610,70,100198,611,100268,51,66260,4674,10117512,66311,10122186,"10mill"
6,1,890,"petite","second",503,327,50018,50101,830,100119,37844,41810,3699901,6360300,79654,10060201,"10mill"
6,2,870,"petite","second",283,433,28983,71213,716,100196,21095,52867,2086770,8053034,73962,10139804,"10mill"
6,3,860,"petite","second",137,529,13817,86298,666,100115,9454,60532,943160,9218212,69986,10161372,"10mill"
6,4,855,"petite","second",68,572,7327,92723,640,100050,4957,62978,487935,9602973,67935,10090908,"10mill"
6,5,855,"petite","second",40,594,3859,96176,634,100035,2563,65446,255199,9973598,68009,10228797,"10mill"
6,6,850,"petite","second",9,593,1149,98863,602,100012,753,65247,75052,9955998,66000,10031050,"10mill"
6,7,850,"petite","second",9,597,1013,98990,606,100003,647,65237,65125,9980038,65884,10045163,"10mill"
6,8,850,"petite","second",7,594,833,99417,601,100250,545,65678,54102,10022464,66223,10076566,"10mill"
6,9,850,"petite","second",2,604,194,99899,606,100093,129,66292,12707,10086850,66421,10099557,"10mill"
6,10,850,"petite","second",4,610,331,99679,614,100010,207,65914,21263,10040571,66121,10061834,"10mill"
6,11,850,"petite","second",2,599,205,99872,601,100077,136,65833,13735,10063553,65969,10077288,"10mill"
6,12,850,"petite","second",1,604,72,100070,605,100142,40,66074,4644,10083286,66114,10087930,"10mill"
1,1,890,"petite","second",508,329,50076,50098,837,100174,37999,41682,3699416,6360920,79681,10060336,"10mill"
1,2,870,"petite","second",264,429,27034,72995,693,100029,19729,53982,1944263,8251347,73711,10195610,"10mill"
1,3,860,"petite","second",132,523,13102,86939,655,100041,9078,61074,892904,9287642,70152,10180546,"10mill"
1,4,855,"petite","second",71,566,7292,92748,637,100040,4863,63137,485414,9616909,68000,10102323,"10mill"
1,5,855,"petite","second",34,581,3885,96372,615,100257,2597,65566,258210,10001269,68163,10259479,"10mill"
1,6,850,"petite","second",15,623,1350,98806,638,100156,873,65539,87791,9970426,66412,10058217,"10mill"
1,7,850,"petite","second",10,620,864,99216,630,100080,575,65613,56315,10013053,66188,10069368,"10mill"
1,8,850,"petite","second",3,627,261,99744,630,100005,169,65911,17206,10044338,66080,10061544,"10mill"
1,9,850,"petite","second",2,617,148,99886,619,100034,97,66065,9418,10067921,66162,10077339,"10mill"
1,10,850,"petite","second",2,612,201,99893,614,100094,127,65823,13060,10063508,65950,10076568,"10mill"
1,11,850,"petite","second",1,617,145,99987,618,100132,96,66014,9511,10086528,66110,10096039,"10mill"
1,12,850,"petite","second",2,603,201,99815,605,100016,141,66026,13073,10067612,66167,10080685,"10mill"
1,13,850,"petite","second",2,622,187,99825,624,100012,121,65900,11999,10073214,66021,10085213,"10mill"
8,1,890,"petite","second",514,318,50091,50071,832,100162,37768,41629,3691279,6349653,79397,10040932,"10mill"
8,2,870,"petite","second",274,444,28093,72016,718,100109,20448,53625,2016883,8149924,74073,10166807,"10mill"
8,3,860,"petite","second",148,505,15650,84360,653,100010,10773,59212,1068650,9010459,69985,10079109,"10mill"
8,4,855,"petite","second",93,545,9691,90403,638,100094,6504,61494,644646,9383938,67998,10028584,"10mill"
8,5,855,"petite","second",43,597,4629,95408,640,100037,3122,64775,309580,9893816,67897,10203396,"10mill"
8,6,850,"petite","second",18,591,1996,98226,609,100222,1324,65011,130273,9894591,66335,10024864,"10mill"
8,7,850,"petite","second",11,614,1233,98818,625,100051,802,65584,79506,9978285,66386,10057791,"10mill"
8,8,850,"petite","second",5,603,660,99415,608,100075,438,65646,43215,10025782,66084,10068997,"10mill"
8,9,850,"petite","second",3,600,242,99766,603,100008,159,65944,15711,10059722,66103,10075433,"10mill"
8,10,850,"petite","second",1,614,75,100041,615,100116,44,66109,4730,10077213,66153,10081943,"10mill"
35,1,890,"petite","second",506,336,50078,50079,842,100157,37884,41650,3691752,6351061,79534,10042813,"10mill"
35,2,875,"petite","second",301,422,32574,67609,723,100183,24376,51541,2408992,7866507,75917,10275499,"10mill"
35,3,865,"petite","second",191,491,18722,81301,682,100023,13287,58501,1310639,8940883,71788,10251522,"10mill"
35,4,855,"petite","second",76,558,8187,91813,634,100000,5545,62281,546452,9533501,67826,10079953,"10mill"
35,5,855,"petite","second",37,584,3532,96515,621,100047,2356,65676,234155,10022236,68032,10256391,"10mill"
35,6,850,"petite","second",15,589,1779,98342,604,100121,1150,65098,115629,9907913,66248,10023542,"10mill"
35,7,850,"petite","second",4,617,386,99618,621,100004,254,65639,24501,10041125,65893,10065626,"10mill"
35,8,850,"petite","second",3,605,297,99710,608,100007,194,65832,18927,10057372,66026,10076299,"10mill"
35,9,850,"petite","second",1,596,71,100234,597,100305,43,66231,4510,10118385,66274,10122895,"10mill"
32,1,890,"petite","second",498,322,50008,50066,820,100074,37700,41566,3691179,6336956,79266,10028135,"10mill"
32,2,870,"petite","second",282,414,31800,68420,696,100220,23186,50785,2281146,7744954,73971,10026100,"10mill"
32,3,860,"petite","second",156,503,15782,84319,659,100101,10830,59159,1075765,9000475,69989,10076240,"10mill"
32,4,855,"petite","second",86,567,9018,91086,653,100104,6068,61844,598571,9444641,67912,10043212,"10mill"
32,5,855,"petite","second",49,593,4683,95380,642,100063,3147,65036,310045,9901510,68183,10211555,"10mill"
32,6,850,"petite","second",16,609,1980,98125,625,100105,1293,64898,127570,9889083,66191,10016653,"10mill"
32,7,850,"petite","second",6,612,716,99368,618,100084,467,65744,46257,10024808,66211,10071065,"10mill"
32,8,850,"petite","second",4,600,464,99627,604,100091,303,65959,30023,10056735,66262,10086758,"10mill"
32,9,850,"petite","second",1,616,149,99945,617,100094,98,66051,9532,10086175,66149,10095707,"10mill"
32,10,850,"petite","second",1,625,197,99850,626,100047,133,66053,12539,10063076,66186,10075615,"10mill"
32,11,850,"petite","second",1,600,57,99966,601,100023,42,65987,3866,10076632,66029,10080498,"10mill"
50,1,890,"petite","second",529,329,50049,50027,858,100076,37843,41702,3687900,6353681,79545,10041581,"10mill"
50,2,870,"petite","second",288,412,30994,69151,700,100145,22523,51283,2230362,7818305,73806,10048667,"10mill"
50,3,865,"petite","second",170,492,19222,80788,662,100010,13677,58263,1346638,8875638,71940,10222276,"10mill"
50,4,855,"petite","second",98,536,10217,89845,634,100062,6867,61050,679565,9322871,67917,10002436,"10mill"
50,5,855,"petite","second",43,578,4450,95623,621,100073,2963,65118,295193,9917016,68081,10212209,"10mill"
50,6,855,"petite","second",22,588,2589,97434,610,100023,1718,66032,171859,10104854,67750,10276713,"10mill"
50,7,850,"petite","second",10,614,1085,99135,624,100220,694,65435,69763,9998646,66129,10068409,"10mill"
50,8,850,"petite","second",2,603,234,99820,605,100054,149,65913,15218,10054073,66062,10069291,"10mill"
43,1,890,"petite","second",507,334,50010,50089,841,100099,37779,41669,3691350,6355037,79448,10046387,"10mill"
43,2,870,"petite","second",303,418,31347,68718,721,100065,22858,51106,2253881,7768953,73964,10022834,"10mill"
43,3,865,"petite","second",171,507,18507,81705,678,100212,13047,58871,1294178,8982975,71918,10277153,"10mill"
43,4,855,"petite","second",75,545,8069,91938,620,100007,5421,62745,536217,9554298,68166,10090515,"10mill"
43,5,855,"petite","second",34,582,4093,96063,616,100156,2709,65116,271822,9957263,67825,10229085,"10mill"
43,6,850,"petite","second",18,581,2351,97856,599,100207,1504,64530,151518,9855545,66034,10007063,"10mill"
43,7,850,"petite","second",11,581,1385,98696,592,100081,909,65102,89773,9956830,66011,10046603,"10mill"
43,8,850,"petite","second",6,621,699,99428,627,100127,450,65836,45324,10023466,66286,10068790,"10mill"
43,9,850,"petite","second",3,630,238,99829,633,100067,154,65882,15413,10064742,66036,10080155,"10mill"
43,10,850,"petite","second",1,621,93,99961,622,100054,58,66043,5938,10083608,66101,10089546,"10mill"
43,11,850,"petite","second",1,606,169,99852,607,100021,116,65873,11179,10066226,65989,10077405,"10mill"
43,12,850,"petite","second",1,604,88,99929,605,100017,61,66226,5723,10078146,66287,10083869,"10mill"
43,13,850,"petite","second",1,603,117,99884,604,100001,81,65909,7659,10062851,65990,10070510,"10mill"
43,14,850,"petite","second",1,602,75,100230,603,100305,50,66243,4926,10114384,66293,10119310,"10mill"
43,15,850,"petite","second",1,602,102,99949,603,100051,70,66170,6591,10073830,66240,10080421,"10mill"
43,16,850,"petite","second",2,618,145,99910,620,100055,97,66016,9327,10070832,66113,10080159,"10mill"
43,17,850,"petite","second",1,616,88,99980,617,100068,58,66097,5842,10087970,66155,10093812,"10mill"
43,18,850,"petite","second",3,627,299,99723,630,100022,189,65850,19393,10052445,66039,10071838,"10mill"
43,19,850,"petite","second",1,617,51,99992,618,100043,34,65924,3142,10077311,65958,10080453,"10mill"
44,1,890,"petite","second",521,336,50071,50140,857,100211,37994,41777,3700912,6359940,79771,10060852,"10mill"
44,2,870,"petite","second",300,430,31514,68526,730,100040,22806,50756,2263273,7743451,73562,10006724,"10mill"
44,3,860,"petite","second",156,529,16337,83683,685,100020,11236,58407,1115979,8936556,69643,10052535,"10mill"
44,4,855,"petite","second",74,552,7179,93009,626,100188,4804,63280,476307,9662481,68084,10138788,"10mill"
44,5,855,"petite","second",35,599,3474,96613,634,100087,2345,65503,231323,10017971,67848,10249294,"10mill"
44,6,850,"petite","second",21,611,2062,98005,632,100067,1351,64691,134965,9871993,66042,10006958,"10mill"
44,7,850,"petite","second",11,600,1052,98967,611,100019,693,65411,67714,9983435,66104,10051149,"10mill"
44,8,850,"petite","second",2,599,246,99775,601,100021,162,65931,15830,10064644,66093,10080474,"10mill"
10,1,890,"petite","second",497,311,50007,50156,808,100163,37810,41862,3696590,6370267,79672,10066857,"10mill"
10,2,870,"petite","second",257,440,26672,73384,697,100056,19422,54476,1916825,8294895,73898,10211720,"10mill"
10,3,860,"petite","second",155,515,16525,83703,670,100228,11338,58403,1128049,8922870,69741,10050919,"10mill"
10,4,855,"petite","second",69,560,6982,93133,629,100115,4690,63038,462420,9649236,67728,10111656,"10mill"
10,5,855,"petite","second",35,593,3305,96786,628,100091,2210,65705,219493,10023818,67915,10243311,"10mill"
10,6,855,"petite","second",28,598,2808,97362,626,100170,1860,66353,186928,10104492,68213,10291420,"10mill"
10,7,850,"petite","second",13,590,1405,98674,603,100079,914,65205,91719,9935466,66119,10027185,"10mill"
10,8,850,"petite","second",7,596,650,99439,603,100089,435,65646,42385,10030941,66081,10073326,"10mill"
10,9,850,"petite","second",3,614,438,99603,617,100041,288,65793,28302,10045144,66081,10073446,"10mill"
10,10,850,"petite","second",3,600,232,99819,603,100051,156,65931,15026,10069713,66087,10084739,"10mill"
17,1,890,"petite","second",499,318,50055,50148,817,100203,37885,41758,3691475,6363749,79643,10055224,"10mill"
17,2,870,"petite","second",289,449,28797,71364,738,100161,20794,53091,2067410,8082086,73885,10149496,"10mill"
17,3,860,"petite","second",144,521,15569,84489,665,100058,10773,59104,1064669,9022544,69877,10087213,"10mill"
17,4,855,"petite","second",77,570,8315,91723,647,100038,5586,62457,553917,9527515,68043,10081432,"10mill"
17,5,855,"petite","second",36,590,3920,96245,626,100165,2661,65489,261249,10001856,68150,10263105,"10mill"
17,6,850,"petite","second",20,610,1957,98198,630,100155,1271,64645,125566,9886446,65916,10012012,"10mill"
17,7,850,"petite","second",9,596,739,99416,605,100155,472,65590,47867,10020632,66062,10068499,"10mill"
17,8,850,"petite","second",3,619,278,99833,622,100111,175,65919,17650,10067590,66094,10085240,"10mill"
17,9,850,"petite","second",1,618,93,100107,619,100200,57,66054,5954,10092959,66111,10098913,"10mill"
28,1,890,"petite","second",517,324,50023,50077,841,100100,37931,41728,3695411,6361997,79659,10057408,"10mill"
28,2,870,"petite","second",274,446,28479,71564,720,100043,20777,53203,2046079,8090226,73980,10136305,"10mill"
28,3,860,"petite","second",164,516,17518,82699,680,100217,12034,58173,1192605,8840334,70207,10032939,"10mill"
28,4,855,"petite","second",84,554,9108,90895,638,100003,6118,61846,602597,9422789,67964,10025386,"10mill"
28,5,855,"petite","second",39,583,3867,96302,622,100169,2572,65516,255239,9990343,68088,10245582,"10mill"
28,6,850,"petite","second",16,606,1573,98449,622,100022,1016,65111,101644,9931079,66127,10032723,"10mill"
28,7,850,"petite","second",6,614,715,99366,620,100081,481,65813,46191,10022754,66294,10068945,"10mill"
21,1,890,"petite","second",502,327,50037,50093,829,100130,37937,41709,3697456,6354610,79646,10052066,"10mill"
21,2,870,"petite","second",293,428,30808,69321,721,100129,22246,51334,2209328,7823753,73580,10033081,"10mill"
21,3,865,"petite","second",161,494,17554,82487,655,100041,12477,59344,1232336,9055383,71821,10287719,"10mill"
21,4,855,"petite","second",93,551,9630,90562,644,100192,6508,61605,642505,9394247,68113,10036752,"10mill"
21,5,855,"petite","second",42,594,4088,95940,636,100028,2724,65341,270992,9959118,68065,10230110,"10mill"
21,6,850,"petite","second",11,603,1193,98898,614,100091,777,65239,77343,9966825,66016,10044168,"10mill"
21,7,850,"petite","second",5,605,579,99424,610,100003,389,65702,37437,10025988,66091,10063425,"10mill"
21,8,850,"petite","second",3,604,270,99769,607,100039,173,65830,17776,10057994,66003,10075770,"10mill"
21,9,850,"petite","second",1,614,71,99981,615,100052,44,66026,4518,10077001,66070,10081519,"10mill"
26,1,890,"petite","second",504,333,50047,50046,837,100093,37658,41756,3681622,6358522,79414,10040144,"10mill"
26,2,870,"petite","second",260,448,28166,71877,708,100043,20422,53365,2024444,8135245,73787,10159689,"10mill"
26,3,865,"petite","second",165,519,17948,82061,684,100009,12689,59240,1256428,9017984,71929,10274412,"10mill"
26,4,855,"petite","second",84,563,8945,91146,647,100091,6082,61997,595155,9459140,68079,10054295,"10mill"
26,5,855,"petite","second",36,589,3834,96265,625,100099,2577,65461,254753,9993822,68038,10248575,"10mill"
26,6,850,"petite","second",24,605,2681,97499,629,100180,1745,64300,173811,9835516,66045,10009327,"10mill"
26,7,850,"petite","second",11,590,1218,98837,601,100055,802,65154,79983,9955979,65956,10035962,"10mill"
26,8,850,"petite","second",8,597,815,99202,605,100017,516,65656,52836,10011933,66172,10064769,"10mill"
26,9,850,"petite","second",2,626,218,99851,628,100069,147,65946,14293,10069410,66093,10083703,"10mill"
19,1,890,"petite","second",512,334,50125,50180,846,100305,37962,41799,3703538,6368269,79761,10071807,"10mill"
19,2,870,"petite","second",256,418,27722,72319,674,100041,20102,53610,1989206,8180226,73712,10169432,"10mill"
19,3,860,"petite","second",147,518,15761,84251,665,100012,10898,59164,1076440,8999057,70062,10075497,"10mill"
19,4,855,"petite","second",63,547,5871,94181,610,100052,3944,64069,391920,9765707,68013,10157627,"10mill"
19,5,850,"petite","second",21,607,2276,97734,628,100010,1462,64691,145840,9870282,66153,10016122,"10mill"
19,6,850,"petite","second",15,613,1289,98722,628,100011,855,65196,83326,9945247,66051,10028573,"10mill"
19,7,850,"petite","second",12,608,1414,98831,620,100245,951,65492,91978,9986017,66443,10077995,"10mill"
19,8,850,"petite","second",10,618,1044,99195,628,100239,681,65282,66947,9982511,65963,10049458,"10mill"
19,9,850,"petite","second",8,605,697,99450,613,100147,450,65676,45325,10029842,66126,10075167,"10mill"
19,10,850,"petite","second",4,608,622,99532,612,100154,418,65738,40497,10028761,66156,10069258,"10mill"
19,11,850,"petite","second",4,625,354,99900,629,100254,232,65858,23254,10066828,66090,10090082,"10mill"
45,1,890,"petite","second",515,342,50020,50044,857,100064,37831,41687,3690036,6357945,79518,10047981,"10mill"
45,2,870,"petite","second",271,439,28708,71519,710,100227,20832,53113,2068092,8091811,73945,10159903,"10mill"
45,3,860,"petite","second",141,510,15497,84542,651,100039,10766,59070,1058434,9022036,69836,10080470,"10mill"
45,4,855,"petite","second",73,586,7201,92826,659,100027,4822,63073,480031,9631485,67895,10111516,"10mill"
45,5,855,"petite","second",39,598,4287,95847,637,100134,2904,65263,286023,9945739,68167,10231762,"10mill"
45,6,850,"petite","second",21,590,2112,97964,611,100076,1385,64585,137798,9868930,65970,10006728,"10mill"
45,7,850,"petite","second",9,612,1363,98755,621,100118,907,65202,88937,9959586,66109,10048523,"10mill"
45,8,850,"petite","second",7,627,805,99282,634,100087,526,65573,51964,9998090,66099,10050054,"10mill"
42,1,890,"petite","second",511,328,50015,50286,839,100301,37880,41760,3690802,6383775,79640,10074577,"10mill"
42,2,870,"petite","second",294,424,30173,69956,718,100129,21877,51822,2168365,7911782,73699,10080147,"10mill"
42,3,865,"petite","second",172,493,18426,81633,665,100059,13043,58853,1290647,8964795,71896,10255442,"10mill"
42,4,855,"petite","second",91,552,9691,90365,643,100056,6494,61558,644623,9385353,68052,10029976,"10mill"
42,5,855,"petite","second",42,588,3972,96128,630,100100,2680,65161,265808,9957892,67841,10223700,"10mill"
42,6,850,"petite","second",14,598,1499,98686,612,100185,955,65126,96956,9950765,66081,10047721,"10mill"
42,7,850,"petite","second",2,603,171,99910,605,100081,112,65994,11010,10075204,66106,10086214,"10mill"
42,8,850,"petite","second",1,611,146,99864,612,100010,92,65897,9398,10066162,65989,10075560,"10mill"
42,9,850,"petite","second",1,605,84,100051,606,100135,53,66036,5399,10081779,66089,10087178,"10mill"
27,1,890,"petite","second",513,330,50015,50128,843,100143,37586,41536,3685700,6361296,79122,10046996,"10mill"
27,2,870,"petite","second",301,427,30977,69075,728,100052,22520,51424,2230405,7824703,73944,10055108,"10mill"
27,3,860,"petite","second",138,529,14368,85684,667,100052,10000,60010,982627,9159806,70010,10142433,"10mill"
27,4,855,"petite","second",78,546,8110,91915,624,100025,5393,62513,539282,9532469,67906,10071751,"10mill"
27,5,855,"petite","second",26,569,3046,97056,595,100102,2055,65971,202234,10067293,68026,10269527,"10mill"
27,6,850,"petite","second",25,584,2620,97598,609,100218,1721,64647,170027,9849290,66368,10019317,"10mill"
27,7,850,"petite","second",14,605,1560,98632,619,100192,1008,65338,101548,9951775,66346,10053323,"10mill"
27,8,850,"petite","second",4,609,474,99664,613,100138,317,65861,30698,10043114,66178,10073812,"10mill"
18,1,890,"petite","second",501,324,50043,50136,825,100179,37703,41927,3690568,6371003,79630,10061571,"10mill"
18,2,870,"petite","second",281,447,29180,70912,728,100092,21260,52597,2099089,8019251,73857,10118340,"10mill"
18,3,865,"petite","second",164,498,17818,82230,662,100048,12586,59288,1248802,9032684,71874,10281486,"10mill"
18,4,855,"petite","second",76,562,8243,91817,638,100060,5515,62435,548344,9526321,67950,10074665,"10mill"
18,5,855,"petite","second",36,589,4238,95877,625,100115,2854,65546,282672,9961098,68400,10243770,"10mill"
18,6,850,"petite","second",15,616,1852,98453,631,100305,1206,64980,120708,9928519,66186,10049227,"10mill"
18,7,850,"petite","second",4,601,402,99735,605,100137,264,65893,25762,10059782,66157,10085544,"10mill"
18,8,850,"petite","second",4,599,412,99687,603,100099,270,65845,26075,10051445,66115,10077520,"10mill"
18,9,850,"petite","second",1,627,35,100050,628,100085,23,65935,2233,10082527,65958,10084760,"10mill"
20,1,890,"petite","second",513,335,50031,50076,848,100107,37803,41572,3687243,6364393,79375,10051636,"10mill"
20,2,870,"petite","second",297,432,30001,70056,729,100057,21912,51979,2153725,7924012,73891,10077737,"10mill"
20,3,865,"petite","second",170,509,18016,82004,679,100020,12737,59212,1258802,9012945,71949,10271747,"10mill"
20,4,855,"petite","second",77,564,8058,92032,641,100090,5441,62614,534617,9545634,68055,10080251,"10mill"
20,5,855,"petite","second",40,580,4547,95453,620,100000,3035,64896,302973,9893898,67931,10196871,"10mill"
20,6,850,"petite","second",17,607,2063,98019,624,100082,1353,64679,134598,9871888,66032,10006486,"10mill"
20,7,850,"petite","second",10,597,908,99097,607,100005,586,65649,58724,9978762,66235,10037486,"10mill"
20,8,850,"petite","second",8,604,1013,99120,612,100133,656,65440,65265,9998662,66096,10063927,"10mill"
20,9,850,"petite","second",3,612,282,99850,615,100132,187,65962,18427,10074345,66149,10092772,"10mill"
20,10,850,"petite","second",2,608,210,99942,610,100152,133,66029,13669,10082870,66162,10096539,"10mill"
16,1,890,"petite","second",505,328,50007,50177,833,100184,37589,41851,3688644,6372061,79440,10060705,"10mill"
16,2,870,"petite","second",272,428,29681,70476,700,100157,21528,52343,2128768,7971107,73871,10099875,"10mill"
16,3,860,"petite","second",159,489,17258,82946,648,100204,11791,58099,1173283,8851160,69890,10024443,"10mill"
16,4,855,"petite","second",76,563,7821,92236,639,100057,5235,62573,519534,9562598,67808,10082132,"10mill"
16,5,855,"petite","second",40,610,3897,96270,650,100167,2605,65614,259524,9999067,68219,10258591,"10mill"
16,6,850,"petite","second",19,580,2130,97959,599,100089,1385,64745,137469,9872903,66130,10010372,"10mill"
16,7,850,"petite","second",10,607,1153,98989,617,100142,768,65285,75985,9975023,66053,10051008,"10mill"
16,8,850,"petite","second",6,621,622,99460,627,100082,416,65700,39750,10013469,66116,10053219,"10mill"
16,9,850,"petite","second",2,605,274,99914,607,100188,176,65804,17985,10078434,65980,10096419,"10mill"
16,10,850,"petite","second",2,615,170,100244,617,100414,116,66277,10959,10098483,66393,10109442,"10mill"
29,1,890,"petite","second",510,313,50007,50003,823,100010,37796,41585,3694596,6346478,79381,10041074,"10mill"
29,2,870,"petite","second",270,422,29993,70021,692,100014,21896,52009,2156571,7930466,73905,10087037,"10mill"
29,3,860,"petite","second",157,521,15674,84384,678,100058,10843,59199,1070130,9017415,70042,10087545,"10mill"
29,4,855,"petite","second",71,585,7467,92734,656,100201,5011,63138,496569,9622916,68149,10119485,"10mill"
29,5,855,"petite","second",44,578,4365,95712,622,100077,2979,65163,291823,9929465,68142,10221288,"10mill"
29,6,850,"petite","second",20,624,2104,98015,644,100119,1352,64859,135896,9879080,66211,10014976,"10mill"
29,7,850,"petite","second",11,631,1214,98854,642,100068,791,65395,79166,9973820,66186,10052986,"10mill"
29,8,850,"petite","second",11,602,1132,99206,613,100338,729,65507,72757,10000327,66236,10073084,"10mill"
29,9,850,"petite","second",3,585,230,99972,588,100202,156,66042,14896,10071439,66198,10086335,"10mill"
29,10,850,"petite","second",1,620,125,99936,621,100061,85,65943,8297,10083272,66028,10091569,"10mill"
29,11,850,"petite","second",2,615,275,99908,617,100183,195,65963,18288,10072510,66158,10090798,"10mill"
11,1,890,"petite","second",506,321,50063,50130,827,100193,37839,41779,3694660,6369281,79618,10063941,"10mill"
11,2,870,"petite","second",297,424,31427,68614,721,100041,22894,50743,2263483,7752191,73637,10015674,"10mill"
11,3,860,"petite","second",174,509,16923,83286,683,100209,11709,58227,1151581,8898217,69936,10049798,"10mill"
11,4,860,"petite","second",100,565,10844,89351,665,100195,7563,62310,737842,9547909,69873,10285751,"10mill"
11,5,855,"petite","second",60,564,5826,94279,624,100105,3929,64093,385990,9774121,68022,10160111,"10mill"
11,6,850,"petite","second",24,594,2555,97477,618,100032,1629,64489,164357,9836041,66118,10000398,"10mill"
11,7,850,"petite","second",7,590,860,99231,597,100091,536,65626,55339,10004746,66162,10060085,"10mill"
11,8,850,"petite","second",2,612,254,99780,614,100034,167,65934,16727,10060740,66101,10077467,"10mill"
11,9,850,"petite","second",1,604,82,100164,605,100246,57,65967,5279,10095671,66024,10100950,"10mill"
