"sim_number","transfer","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
27,5,"petite","second-15min",1896,3514,257085,748892,5410,1005977,132,344,19123,80933,476,100056,"Equal Growth Rates"
27,6,"petite","second-15min",1505,3751,203999,815021,5256,1019020,104,370,14109,86116,474,100225,"Equal Growth Rates"
27,7,"petite","second-15min",1097,4028,149466,873075,5125,1022541,74,384,10465,89536,458,100001,"Equal Growth Rates"
27,8,"petite","second-15min",815,4160,110173,923292,4975,1033465,67,384,10273,89763,451,100036,"Equal Growth Rates"
27,9,"petite","second-15min",771,4200,102781,901831,4971,1004612,55,385,7783,92396,440,100179,"Equal Growth Rates"
27,10,"petite","second-15min",585,4315,77926,943213,4900,1021139,46,411,6430,93645,457,100075,"Equal Growth Rates"
27,11,"petite","second-15min",518,4339,69051,936247,4857,1005298,39,426,5748,94299,465,100047,"Equal Growth Rates"
27,12,"petite","second-15min",428,4404,60458,953566,4832,1014024,40,410,6613,93619,450,100232,"Equal Growth Rates"
27,13,"petite","second-15min",529,4323,72231,939975,4852,1012206,38,402,4830,95354,440,100184,"Equal Growth Rates"
27,14,"petite","second-15min",390,4421,51768,967401,4811,1019169,25,410,3805,96713,435,100518,"Equal Growth Rates"
27,15,"petite","second-15min",295,4491,40592,971244,4786,1011836,23,411,3107,96969,434,100076,"Equal Growth Rates"
27,16,"petite","second-15min",265,4466,34847,971318,4731,1006165,19,420,2598,97405,439,100003,"Equal Growth Rates"
27,17,"petite","second-15min",200,4528,27884,980177,4728,1008061,12,410,1579,98617,422,100196,"Equal Growth Rates"
27,18,"petite","second-15min",120,4593,15553,999853,4713,1015406,6,428,737,99329,434,100066,"Equal Growth Rates"
27,19,"petite","second-15min",60,4601,8017,1001360,4661,1009377,1,438,226,100007,439,100233,"Equal Growth Rates"
27,20,"petite","second-15min",14,4648,2197,1014820,4662,1017017,1,422,258,99761,423,100019,"Equal Growth Rates"
27,21,"petite","second-15min",24,4627,3205,1005923,4651,1009128,1,443,85,100109,444,100194,"Equal Growth Rates"
27,22,"petite","second-15min",8,4646,1239,1009927,4654,1011166,1,429,123,99924,430,100047,"Equal Growth Rates"
18,1,"petite","second-15min",3875,2261,518051,488240,6136,1006291,317,236,44893,55318,553,100211,"Equal Growth Rates"
18,2,"petite","second-15min",3411,2508,465870,539260,5919,1005130,270,279,38077,62011,549,100088,"Equal Growth Rates"
18,3,"petite","second-15min",2914,2784,399774,605443,5698,1005217,208,310,29265,70766,518,100031,"Equal Growth Rates"
18,4,"petite","second-15min",2173,3252,295360,706215,5425,1001575,172,324,25673,74502,496,100175,"Equal Growth Rates"
18,5,"petite","second-15min",2007,3463,270483,751626,5470,1022109,149,343,21307,78949,492,100256,"Equal Growth Rates"
18,6,"petite","second-15min",1699,3653,232339,789868,5352,1022207,126,360,19003,81010,486,100013,"Equal Growth Rates"
18,7,"petite","second-15min",1466,3779,195051,822602,5245,1017653,100,370,13705,86386,470,100091,"Equal Growth Rates"
18,8,"petite","second-15min",1041,4035,142329,875173,5076,1017502,64,383,9524,90498,447,100022,"Equal Growth Rates"
18,9,"petite","second-15min",785,4164,105581,904291,4949,1009872,54,398,7232,92949,452,100181,"Equal Growth Rates"
18,10,"petite","second-15min",574,4301,76832,931266,4875,1008098,34,414,5182,94848,448,100030,"Equal Growth Rates"
18,11,"petite","second-15min",379,4422,50990,960352,4801,1011342,25,417,3507,96506,442,100013,"Equal Growth Rates"
18,12,"petite","second-15min",286,4472,40054,972058,4758,1012112,14,422,2002,98087,436,100089,"Equal Growth Rates"
18,13,"petite","second-15min",175,4543,23880,978733,4718,1002613,11,441,1813,98469,452,100282,"Equal Growth Rates"
18,14,"petite","second-15min",138,4569,17504,995022,4707,1012526,10,426,1507,98679,436,100186,"Equal Growth Rates"
18,15,"petite","second-15min",130,4570,17906,997743,4700,1015649,7,435,853,99150,442,100003,"Equal Growth Rates"
18,16,"petite","second-15min",69,4608,9167,1003872,4677,1013039,3,435,453,99662,438,100115,"Equal Growth Rates"
18,17,"petite","second-15min",42,4639,5484,1005179,4681,1010663,4,433,530,99512,437,100042,"Equal Growth Rates"
18,18,"petite","second-15min",29,4634,3899,1004755,4663,1008654,3,430,330,99692,433,100022,"Equal Growth Rates"
18,19,"petite","second-15min",33,4617,4524,1002334,4650,1006858,2,431,380,99937,433,100317,"Equal Growth Rates"
18,20,"petite","second-15min",18,4666,2178,1015527,4684,1017705,3,444,396,99824,447,100220,"Equal Growth Rates"
18,21,"petite","second-15min",33,4639,4395,999884,4672,1004279,5,434,831,99192,439,100023,"Equal Growth Rates"
18,22,"petite","second-15min",64,4615,8601,1010587,4679,1019188,5,437,770,99407,442,100177,"Equal Growth Rates"
18,23,"petite","second-15min",53,4610,7566,1004483,4663,1012049,3,435,437,99925,438,100362,"Equal Growth Rates"
18,24,"petite","second-15min",38,4656,4307,1014471,4694,1018778,1,422,90,99954,423,100044,"Equal Growth Rates"
18,25,"petite","second-15min",10,4652,1236,1011202,4662,1012438,1,421,145,99924,422,100069,"Equal Growth Rates"
20,1,"petite","second-15min",3884,2241,520151,494167,6125,1014318,322,240,45673,54437,562,100110,"Equal Growth Rates"
20,2,"petite","second-15min",3460,2476,467217,534968,5936,1002185,273,266,38898,61103,539,100001,"Equal Growth Rates"
20,3,"petite","second-15min",2921,2794,393690,609934,5715,1003624,226,282,33417,66884,508,100301,"Equal Growth Rates"
20,4,"petite","second-15min",2568,2990,352997,656172,5558,1009169,193,306,28837,71234,499,100071,"Equal Growth Rates"
20,5,"petite","second-15min",2272,3270,312518,710133,5542,1022651,169,320,25380,74869,489,100249,"Equal Growth Rates"
20,6,"petite","second-15min",1986,3468,268844,747599,5454,1016443,158,337,21611,78671,495,100282,"Equal Growth Rates"
20,7,"petite","second-15min",1677,3682,227348,793738,5359,1021086,108,377,16410,83751,485,100161,"Equal Growth Rates"
20,8,"petite","second-15min",1261,3912,174056,851882,5173,1025938,90,379,13591,86473,469,100064,"Equal Growth Rates"
20,9,"petite","second-15min",1049,4035,140537,876340,5084,1016877,69,389,9529,90507,458,100036,"Equal Growth Rates"
20,10,"petite","second-15min",788,4169,105932,903805,4957,1009737,58,397,7971,92098,455,100069,"Equal Growth Rates"
20,11,"petite","second-15min",590,4314,78856,941350,4904,1020206,39,402,5803,94503,441,100306,"Equal Growth Rates"
20,12,"petite","second-15min",459,4384,64017,948082,4843,1012099,37,406,5766,94550,443,100316,"Equal Growth Rates"
20,13,"petite","second-15min",459,4387,61743,953296,4846,1015039,31,427,4153,96020,458,100173,"Equal Growth Rates"
20,14,"petite","second-15min",334,4463,45673,964104,4797,1009777,18,434,2678,97343,452,100021,"Equal Growth Rates"
20,15,"petite","second-15min",193,4544,24400,983164,4737,1007564,10,420,1241,98799,430,100040,"Equal Growth Rates"
20,16,"petite","second-15min",76,4607,9859,992711,4683,1002570,8,426,1020,99202,434,100222,"Equal Growth Rates"
20,17,"petite","second-15min",83,4612,10942,1002967,4695,1013909,4,436,984,99083,440,100067,"Equal Growth Rates"
20,18,"petite","second-15min",78,4587,9883,995132,4665,1005015,1,414,154,100041,415,100195,"Equal Growth Rates"
16,1,"petite","second-15min",3844,2286,514201,495301,6130,1009502,322,242,46170,54014,564,100184,"Equal Growth Rates"
16,2,"petite","second-15min",3456,2452,470110,533935,5908,1004045,269,272,37132,62939,541,100071,"Equal Growth Rates"
16,3,"petite","second-15min",2836,2856,383504,611223,5692,994727,183,305,28147,72045,488,100192,"Equal Growth Rates"
16,4,"petite","second-15min",2212,3344,299235,730967,5556,1030202,144,340,19918,80242,484,100160,"Equal Growth Rates"
16,5,"petite","second-15min",1525,3737,205532,815253,5262,1020785,104,378,14423,85675,482,100098,"Equal Growth Rates"
16,6,"petite","second-15min",1090,4006,145202,875534,5096,1020736,70,400,9893,90156,470,100049,"Equal Growth Rates"
16,7,"petite","second-15min",788,4193,105541,903073,4981,1008614,61,396,8545,91550,457,100095,"Equal Growth Rates"
16,8,"petite","second-15min",640,4279,84814,925750,4919,1010564,38,413,5875,94266,451,100141,"Equal Growth Rates"
16,9,"petite","second-15min",417,4420,57291,957650,4837,1014941,16,414,2227,97800,430,100027,"Equal Growth Rates"
16,10,"petite","second-15min",162,4550,23075,987563,4712,1010638,14,427,2311,97981,441,100292,"Equal Growth Rates"
16,11,"petite","second-15min",161,4566,22066,988605,4727,1010671,14,422,1871,98471,436,100342,"Equal Growth Rates"
16,12,"petite","second-15min",145,4569,19575,994861,4714,1014436,8,420,1387,98817,428,100204,"Equal Growth Rates"
16,13,"petite","second-15min",99,4582,12811,989894,4681,1002705,8,427,1456,98778,435,100234,"Equal Growth Rates"
16,14,"petite","second-15min",93,4601,11911,1003202,4694,1015113,6,438,724,99541,444,100265,"Equal Growth Rates"
16,15,"petite","second-15min",51,4639,6035,1009316,4690,1015351,1,443,106,100030,444,100136,"Equal Growth Rates"
29,1,"petite","second-15min",3885,2253,521156,490815,6138,1011971,319,223,45393,54619,542,100012,"Equal Growth Rates"
29,2,"petite","second-15min",3484,2462,465950,537140,5946,1003090,308,251,43310,56690,559,100000,"Equal Growth Rates"
29,3,"petite","second-15min",3246,2618,440715,567179,5864,1007894,248,279,34742,65258,527,100000,"Equal Growth Rates"
29,4,"petite","second-15min",2664,2917,360126,640391,5581,1000517,197,304,29377,70854,501,100231,"Equal Growth Rates"
29,5,"petite","second-15min",2262,3298,307720,708607,5560,1016327,152,333,21835,78397,485,100232,"Equal Growth Rates"
29,6,"petite","second-15min",1721,3613,235667,782668,5334,1018335,133,366,19186,80857,499,100043,"Equal Growth Rates"
29,7,"petite","second-15min",1455,3805,199379,826239,5260,1025618,95,367,13756,86410,462,100166,"Equal Growth Rates"
29,8,"petite","second-15min",1062,4014,144539,869839,5076,1014378,64,385,9788,90266,449,100054,"Equal Growth Rates"
29,9,"petite","second-15min",754,4213,104693,903915,4967,1008608,47,401,7113,93013,448,100126,"Equal Growth Rates"
29,10,"petite","second-15min",560,4319,76370,933246,4879,1009616,34,411,4479,95570,445,100049,"Equal Growth Rates"
29,11,"petite","second-15min",339,4440,45076,974711,4779,1019787,25,406,3722,96549,431,100271,"Equal Growth Rates"
29,12,"petite","second-15min",260,4533,36389,969256,4793,1005645,21,453,3031,96981,474,100012,"Equal Growth Rates"
29,13,"petite","second-15min",231,4505,29962,974156,4736,1004118,11,419,1397,98622,430,100019,"Equal Growth Rates"
29,14,"petite","second-15min",101,4594,15226,997173,4695,1012399,11,428,1729,98506,439,100235,"Equal Growth Rates"
29,15,"petite","second-15min",132,4590,17547,1000188,4722,1017735,7,419,696,99317,426,100013,"Equal Growth Rates"
29,16,"petite","second-15min",53,4602,7978,995346,4655,1003324,3,433,460,99701,436,100161,"Equal Growth Rates"
29,17,"petite","second-15min",38,4622,5111,1006886,4660,1011997,1,430,143,99966,431,100109,"Equal Growth Rates"
11,1,"petite","second-15min",3833,2289,510438,498540,6122,1008978,290,254,40371,59921,544,100292,"Equal Growth Rates"
11,2,"petite","second-15min",3041,2741,413371,590591,5782,1003962,232,288,34418,65692,520,100110,"Equal Growth Rates"
11,3,"petite","second-15min",2605,3010,347297,645004,5615,992301,207,301,30040,70192,508,100232,"Equal Growth Rates"
11,4,"petite","second-15min",2294,3165,307979,681020,5459,988999,181,312,26174,73986,493,100160,"Equal Growth Rates"
11,5,"petite","second-15min",2110,3361,282814,740304,5471,1023118,172,332,25100,75193,504,100293,"Equal Growth Rates"
11,6,"petite","second-15min",1981,3443,269709,751714,5424,1021423,152,339,22557,77553,491,100110,"Equal Growth Rates"
11,7,"petite","second-15min",1792,3564,239854,774639,5356,1014493,151,337,22798,77410,488,100208,"Equal Growth Rates"
11,8,"petite","second-15min",1785,3571,242780,777106,5356,1019886,135,341,18533,81638,476,100171,"Equal Growth Rates"
11,9,"petite","second-15min",1459,3765,199779,808456,5224,1008235,112,362,16036,84037,474,100073,"Equal Growth Rates"
11,10,"petite","second-15min",1243,3889,168770,835075,5132,1003845,89,387,12830,87366,476,100196,"Equal Growth Rates"
11,11,"petite","second-15min",969,4067,131263,885836,5036,1017099,70,384,10830,89553,454,100383,"Equal Growth Rates"
11,12,"petite","second-15min",813,4186,109915,906010,4999,1015925,49,404,6795,93313,453,100108,"Equal Growth Rates"
11,13,"petite","second-15min",505,4368,68676,944158,4873,1012834,33,409,4633,95459,442,100092,"Equal Growth Rates"
11,14,"petite","second-15min",369,4423,48783,957719,4792,1006502,29,432,4074,96024,461,100098,"Equal Growth Rates"
11,15,"petite","second-15min",311,4462,42146,969546,4773,1011692,21,419,2585,97436,440,100021,"Equal Growth Rates"
11,16,"petite","second-15min",201,4527,26783,982173,4728,1008956,18,426,2388,97778,444,100166,"Equal Growth Rates"
11,17,"petite","second-15min",179,4545,24521,983464,4724,1007985,15,428,2435,97639,443,100074,"Equal Growth Rates"
11,18,"petite","second-15min",219,4505,28429,976173,4724,1004602,14,422,1800,98394,436,100194,"Equal Growth Rates"
11,19,"petite","second-15min",142,4554,20320,991696,4696,1012016,8,426,935,99260,434,100195,"Equal Growth Rates"
11,20,"petite","second-15min",62,4623,8575,1000392,4685,1008967,4,419,718,99368,423,100086,"Equal Growth Rates"
11,21,"petite","second-15min",55,4630,7471,1005948,4685,1013419,6,426,721,99411,432,100132,"Equal Growth Rates"
11,22,"petite","second-15min",55,4620,7961,998224,4675,1006185,2,453,222,99994,455,100216,"Equal Growth Rates"
37,1,"petite","second",3736,4233,367838,646941,7969,1014779,303,416,31285,68722,719,100007,"Normal"
37,2,"petite","second",2225,5114,223327,784093,7339,1007420,160,496,17702,82427,656,100129,"Normal"
37,3,"petite","second",1255,5745,121934,880843,7000,1002777,90,549,9862,90695,639,100557,"Normal"
37,4,"petite","second",665,6163,65464,938452,6828,1003916,43,597,4707,95494,640,100201,"Normal"
37,5,"petite","second",320,6486,30700,989272,6806,1019972,23,612,1992,98224,635,100216,"Normal"
37,6,"petite","second",138,6498,13123,987874,6636,1000997,11,616,1015,99012,627,100027,"Normal"
37,7,"petite","second",66,6547,6091,993681,6613,999772,4,608,305,99742,612,100047,"Normal"
37,8,"petite","second",14,6602,1394,1002877,6616,1004271,2,614,144,99934,616,100078,"Normal"
30,1,"petite","second",3732,4223,363945,639799,7955,1003744,271,450,28316,71758,721,100074,"Normal"
30,2,"petite","second",2066,5307,205048,810931,7373,1015979,135,518,14514,85680,653,100194,"Normal"
30,3,"petite","second",928,6075,93656,916925,7003,1010581,81,562,9093,90975,643,100068,"Normal"
30,4,"petite","second",611,6168,60968,943819,6779,1004787,37,595,3515,96839,632,100354,"Normal"
30,5,"petite","second",249,6583,25376,1002369,6832,1027745,17,602,1712,98645,619,100357,"Normal"
30,6,"petite","second",104,6530,10575,991748,6634,1002323,8,610,941,99143,618,100084,"Normal"
30,7,"petite","second",64,6529,6613,992666,6593,999279,4,604,382,99711,608,100093,"Normal"
39,1,"petite","second",3733,4223,365184,644138,7956,1009322,283,432,29374,70755,715,100129,"Normal"
39,2,"petite","second",2066,5324,203849,811309,7390,1015158,155,498,16281,83818,653,100099,"Normal"
39,3,"petite","second",1073,5896,107325,898580,6969,1005905,82,530,9438,90586,612,100024,"Normal"
39,4,"petite","second",590,6201,59054,942374,6791,1001428,38,585,4003,96199,623,100202,"Normal"
39,5,"petite","second",278,6544,26841,994519,6822,1021360,13,608,1632,98448,621,100080,"Normal"
39,6,"petite","second",118,6503,11278,995541,6621,1006819,10,592,912,99135,602,100047,"Normal"
39,7,"petite","second",54,6552,5600,994172,6606,999772,3,620,267,99737,623,100004,"Normal"
4,1,"petite","second",3740,4194,366185,638835,7934,1005020,292,430,32117,67909,722,100026,"Normal"
4,2,"petite","second",2388,5211,235534,796611,7599,1032145,173,495,19192,80831,668,100023,"Normal"
4,3,"petite","second",1290,5885,127800,890427,7175,1018227,104,541,11005,89139,645,100144,"Normal"
4,4,"petite","second",749,6257,72704,959886,7006,1032590,50,575,5060,95021,625,100081,"Normal"
4,5,"petite","second",316,6494,30747,994650,6810,1025397,23,569,2468,97570,592,100038,"Normal"
4,6,"petite","second",159,6630,15010,1008609,6789,1023619,18,614,1435,98778,632,100213,"Normal"
4,7,"petite","second",96,6513,8671,999480,6609,1008151,4,609,461,99796,613,100257,"Normal"
4,8,"petite","second",27,6609,2190,1002209,6636,1004399,3,615,313,99797,618,100110,"Normal"
4,9,"petite","second",22,6600,2127,994684,6622,996811,1,629,36,100041,630,100077,"Normal"
3,1,"petite","second",3743,4214,365664,638727,7957,1004391,297,436,30943,69384,733,100327,"Normal"
3,2,"petite","second",2216,5195,215787,800660,7411,1016447,140,520,14581,85462,660,100043,"Normal"
3,3,"petite","second",1030,5937,103278,910268,6967,1013546,73,564,7701,92494,637,100195,"Normal"
3,4,"petite","second",493,6301,49458,959712,6794,1009170,40,587,4306,95763,627,100069,"Normal"
3,5,"petite","second",280,6507,27630,990320,6787,1017950,19,607,2423,97648,626,100071,"Normal"
3,6,"petite","second",175,6441,17802,979628,6616,997430,11,605,1244,98810,616,100054,"Normal"
3,7,"petite","second",88,6545,8279,991002,6633,999281,5,599,358,99839,604,100197,"Normal"
3,8,"petite","second",25,6577,2456,1005923,6602,1008379,3,613,198,99869,616,100067,"Normal"
2,1,"petite","second",3762,4169,367962,635714,7931,1003676,279,430,29080,71045,709,100125,"Normal"
2,2,"petite","second",2135,5254,211601,803839,7389,1015440,161,509,16764,83364,670,100128,"Normal"
2,3,"petite","second",1179,5809,115344,886429,6988,1001773,73,558,7496,92573,631,100069,"Normal"
2,4,"petite","second",530,6257,53395,951130,6787,1004525,30,597,3206,96873,627,100079,"Normal"
2,5,"petite","second",210,6596,20312,1009197,6806,1029509,19,592,1959,98151,611,100110,"Normal"
2,6,"petite","second",122,6494,11852,990558,6616,1002410,15,610,1423,98755,625,100178,"Normal"
2,7,"petite","second",91,6526,9263,996912,6617,1006175,5,599,767,99239,604,100006,"Normal"
2,8,"petite","second",57,6547,6279,994261,6604,1000540,6,631,678,99498,637,100176,"Normal"
2,9,"petite","second",49,6555,4788,995208,6604,999996,4,601,429,99586,605,100015,"Normal"
2,10,"petite","second",30,6570,2599,1005976,6600,1008575,3,626,230,99809,629,100039,"Normal"
2,11,"petite","second",19,6577,1922,1005276,6596,1007198,3,600,340,99881,603,100221,"Normal"
2,12,"petite","second",25,6594,2193,1003793,6619,1005986,3,599,372,99674,602,100046,"Normal"
2,13,"petite","second",31,6596,3225,997260,6627,1000485,3,629,329,99744,632,100073,"Normal"
38,1,"petite","second",3816,4147,374141,631147,7963,1005288,310,420,33281,66755,730,100036,"Normal"
38,2,"petite","second",2420,5141,239698,789441,7561,1029139,189,505,18905,81223,694,100128,"Normal"
38,3,"petite","second",1338,5859,131670,894036,7197,1025706,83,551,8631,91772,634,100403,"Normal"
38,4,"petite","second",583,6208,58066,941907,6791,999973,49,576,5001,95095,625,100096,"Normal"
38,5,"petite","second",298,6495,30703,994839,6793,1025542,18,579,1954,98208,597,100162,"Normal"
38,6,"petite","second",110,6485,10125,992478,6595,1002603,8,607,649,99519,615,100168,"Normal"
38,7,"petite","second",45,6587,4554,1003875,6632,1008429,1,612,81,99985,613,100066,"Normal"
38,8,"petite","second",5,6626,663,1007615,6631,1008278,1,602,106,100050,603,100156,"Normal"
5,1,"petite","second",3774,4167,373031,638801,7941,1011832,281,435,29217,70928,716,100145,"Normal"
5,2,"petite","second",2119,5274,209589,806203,7393,1015792,145,520,15426,84574,665,100000,"Normal"
5,3,"petite","second",1074,5916,103985,899125,6990,1003110,77,555,7873,92198,632,100071,"Normal"
5,4,"petite","second",538,6271,51587,961083,6809,1012670,40,580,4345,95791,620,100136,"Normal"
5,5,"petite","second",273,6521,26845,993439,6794,1020284,15,610,1549,98518,625,100067,"Normal"
5,6,"petite","second",119,6484,11560,988392,6603,999952,10,593,960,99104,603,100064,"Normal"
5,7,"petite","second",52,6568,5063,1006076,6620,1011139,3,604,253,100009,607,100262,"Normal"
31,1,"petite","second",3735,4216,366130,651570,7951,1017700,276,394,30717,69312,670,100029,"Normal"
31,2,"petite","second",2207,5172,217753,791404,7379,1009157,156,510,15879,84401,666,100280,"Normal"
31,3,"petite","second",1060,5960,104393,903398,7020,1007791,64,566,7136,92935,630,100071,"Normal"
31,4,"petite","second",469,6321,47271,958843,6790,1006114,34,584,3456,96590,618,100046,"Normal"
31,5,"petite","second",252,6547,24504,997684,6799,1022188,23,607,2463,97672,630,100135,"Normal"
31,6,"petite","second",145,6442,15075,989770,6587,1004845,13,602,1357,98646,615,100003,"Normal"
31,7,"petite","second",74,6520,7765,997927,6594,1005692,7,601,709,99374,608,100083,"Normal"
31,8,"petite","second",50,6548,5218,999087,6598,1004305,4,609,425,99713,613,100138,"Normal"
31,9,"petite","second",20,6605,1906,1005516,6625,1007422,2,599,98,99910,601,100008,"Normal"
36,1,"petite","second",3765,4172,367039,631259,7937,998298,274,429,29283,70761,703,100044,"Normal"
36,2,"petite","second",2169,5199,213219,789840,7368,1003059,158,518,16896,83144,676,100040,"Normal"
36,3,"petite","second",1147,5826,114353,888349,6973,1002702,91,561,9514,90705,652,100219,"Normal"
36,4,"petite","second",624,6190,60999,937666,6814,998665,40,583,4267,95854,623,100121,"Normal"
36,5,"petite","second",280,6514,28330,992481,6794,1020811,25,600,2648,97398,625,100046,"Normal"
36,6,"petite","second",178,6636,17433,1006244,6814,1023677,15,597,1526,98490,612,100016,"Normal"
36,7,"petite","second",124,6483,12294,988587,6607,1000881,6,613,637,99428,619,100065,"Normal"
36,8,"petite","second",43,6583,3930,998380,6626,1002310,2,620,242,99947,622,100189,"Normal"
36,9,"petite","second",24,6595,2271,1006451,6619,1008722,3,592,437,99684,595,100121,"Normal"
36,10,"petite","second",26,6590,2394,1009472,6616,1011866,1,586,60,100227,587,100287,"Normal"
14,1,"petite","second",3727,4228,365666,645431,7955,1011097,291,429,30593,69505,720,100098,"Normal"
14,2,"petite","second",2262,5132,221561,780406,7394,1001967,172,498,17969,82117,670,100086,"Normal"
14,3,"petite","second",1206,5786,118730,882697,6992,1001427,89,547,9196,90960,636,100156,"Normal"
14,4,"petite","second",620,6181,61306,940505,6801,1001811,47,586,4739,95312,633,100051,"Normal"
14,5,"petite","second",304,6478,30718,980222,6782,1010940,18,612,2014,97997,630,100011,"Normal"
14,6,"petite","second",132,6481,12678,991972,6613,1004650,10,604,931,99178,614,100109,"Normal"
14,7,"petite","second",67,6565,6644,986454,6632,993098,6,609,542,99466,615,100008,"Normal"
14,8,"petite","second",37,6585,3818,1009042,6622,1012860,4,614,393,99772,618,100165,"Normal"
14,9,"petite","second",27,6585,2764,1000939,6612,1003703,2,607,177,99959,609,100136,"Normal"
13,1,"petite","second",3721,4240,362501,644813,7961,1007314,282,439,29921,70140,721,100061,"Normal"
13,2,"petite","second",2155,5211,215351,795251,7366,1010602,169,490,18384,81727,659,100111,"Normal"
13,3,"petite","second",1301,5903,129733,894141,7204,1023874,92,551,9997,90018,643,100015,"Normal"
13,4,"petite","second",705,6097,69047,924323,6802,993370,49,581,5183,94823,630,100006,"Normal"
13,5,"petite","second",356,6425,36528,981782,6781,1018310,28,582,2867,97294,610,100161,"Normal"
13,6,"petite","second",168,6635,16516,1005285,6803,1021801,11,601,1075,99128,612,100203,"Normal"
13,7,"petite","second",71,6559,6628,996051,6630,1002679,4,604,535,99538,608,100073,"Normal"
13,8,"petite","second",34,6589,3240,1001608,6623,1004848,3,614,262,99894,617,100156,"Normal"
13,9,"petite","second",24,6603,2241,1009822,6627,1012063,1,587,40,100088,588,100128,"Normal"
13,10,"petite","second",3,6616,221,1004032,6619,1004253,1,598,55,100127,599,100182,"Normal"
25,1,"petite","second",3753,4205,369457,636445,7958,1005902,267,459,27575,72544,726,100119,"Normal"
25,2,"petite","second",1966,5443,194869,828332,7409,1023201,146,530,15010,85270,676,100280,"Normal"
25,3,"petite","second",1036,5962,103243,908932,6998,1012175,56,578,5942,94061,634,100003,"Normal"
25,4,"petite","second",424,6382,42872,967849,6806,1010721,28,593,2578,97580,621,100158,"Normal"
25,5,"petite","second",163,6444,16571,980668,6607,997239,8,595,827,99256,603,100083,"Normal"
25,6,"petite","second",61,6540,6423,1002129,6601,1008552,5,604,383,99643,609,100026,"Normal"
22,1,"petite","second",3729,4232,362619,641131,7961,1003750,266,448,27493,72680,714,100173,"Normal"
22,2,"petite","second",1938,5433,193846,833167,7371,1027013,135,498,15108,84954,633,100062,"Normal"
22,3,"petite","second",1002,5984,98702,908659,6986,1007361,71,592,6926,93110,663,100036,"Normal"
22,4,"petite","second",474,6306,46485,962271,6780,1008756,30,590,3516,96505,620,100021,"Normal"
22,5,"petite","second",235,6570,23471,991494,6805,1014965,16,607,1722,98350,623,100072,"Normal"
22,6,"petite","second",115,6499,11237,993839,6614,1005076,6,608,759,99259,614,100018,"Normal"
22,7,"petite","second",52,6579,5046,1001227,6631,1006273,4,612,442,99763,616,100205,"Normal"
22,8,"petite","second",32,6592,2989,1004643,6624,1007632,2,612,158,99952,614,100110,"Normal"
22,9,"petite","second",13,6613,1215,1000345,6626,1001560,2,618,162,99851,620,100013,"Normal"
22,10,"petite","second",10,6599,813,1004421,6609,1005234,1,608,77,99987,609,100064,"Normal"
49,1,"petite","second",3744,4198,364715,638690,7942,1003405,267,433,28974,71119,700,100093,"Normal"
49,2,"petite","second",2108,5266,210855,802605,7374,1013460,155,512,16468,83595,667,100063,"Normal"
49,3,"petite","second",1149,5845,116536,882021,6994,998557,82,569,8770,91487,651,100257,"Normal"
49,4,"petite","second",594,6233,59210,949948,6827,1009158,53,587,5593,94427,640,100020,"Normal"
49,5,"petite","second",356,6448,36027,979509,6804,1015536,26,601,3288,96742,627,100030,"Normal"
49,6,"petite","second",217,6582,20953,995829,6799,1016782,7,614,594,99573,621,100167,"Normal"
49,7,"petite","second",42,6586,4190,995679,6628,999869,5,610,340,99801,615,100141,"Normal"
49,8,"petite","second",21,6606,1887,1002679,6627,1004566,2,620,129,99878,622,100007,"Normal"
47,1,"petite","second",3746,4185,371358,632656,7931,1004014,294,403,31780,68316,697,100096,"Normal"
47,2,"petite","second",2278,5120,225907,780539,7398,1006446,157,507,17315,83164,664,100479,"Normal"
47,3,"petite","second",1229,5803,122244,887271,7032,1009515,84,540,9408,90694,624,100102,"Normal"
47,4,"petite","second",633,6146,62530,938410,6779,1000940,34,576,3418,96719,610,100137,"Normal"
47,5,"petite","second",227,6600,22721,999895,6827,1022616,16,614,1618,98589,630,100207,"Normal"
47,6,"petite","second",114,6526,11292,992611,6640,1003903,9,604,1005,99146,613,100151,"Normal"
47,7,"petite","second",47,6566,4722,1002566,6613,1007288,4,615,583,99570,619,100153,"Normal"
47,8,"petite","second",43,6598,4533,1004043,6641,1008576,2,612,247,99921,614,100168,"Normal"
47,9,"petite","second",16,6605,1511,1000808,6621,1002319,2,605,345,99739,607,100084,"Normal"
47,10,"petite","second",23,6571,2114,1007871,6594,1009985,2,610,135,99914,612,100049,"Normal"
40,1,"petite","second",3735,4181,368007,632493,7916,1000500,261,430,27731,72338,691,100069,"Normal"
40,2,"petite","second",1998,5388,197051,824149,7386,1021200,119,526,12981,87106,645,100087,"Normal"
40,3,"petite","second",922,6082,92056,926220,7004,1018276,66,582,7757,92379,648,100136,"Normal"
40,4,"petite","second",479,6309,48404,960753,6788,1009157,41,581,4552,95608,622,100160,"Normal"
40,5,"petite","second",337,6468,35422,981229,6805,1016651,21,615,2338,97800,636,100138,"Normal"
40,6,"petite","second",141,6481,14255,981646,6622,995901,16,599,1741,98394,615,100135,"Normal"
40,7,"petite","second",99,6500,9861,995227,6599,1005088,10,613,1003,99294,623,100297,"Normal"
