"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","carr_cap"
41,6,850,"petite","second",17,611,1696,98631,628,100327,1096,65122,109934,9925695,66218,10035629,"10mill"
41,7,850,"petite","second",6,604,645,99507,610,100152,418,65630,41629,10041946,66048,10083575,"10mill"
41,8,850,"petite","second",1,616,131,100203,617,100334,87,66098,8206,10104287,66185,10112493,"10mill"
41,9,850,"petite","second",1,595,65,100119,596,100184,41,65985,4151,10095636,66026,10099787,"10mill"
46,1,890,"petite","second",485,329,50099,50130,814,100229,37862,41573,3707216,6367761,79435,10074977,"10mill"
46,2,870,"petite","second",277,429,29428,70688,706,100116,21363,52386,2118745,7997195,73749,10115940,"10mill"
46,3,860,"petite","second",160,507,16908,83270,667,100178,11591,58477,1150016,8905187,70068,10055203,"10mill"
46,4,855,"petite","second",91,540,9186,90821,631,100007,6135,61562,611342,9413145,67697,10024487,"10mill"
46,5,855,"petite","second",44,576,4740,95288,620,100028,3179,64613,317010,9878736,67792,10195746,"10mill"
46,6,850,"petite","second",22,591,1889,98187,613,100076,1222,64864,123118,9905338,66086,10028456,"10mill"
46,7,850,"petite","second",6,606,579,99513,612,100092,388,65753,37596,10020248,66141,10057844,"10mill"
46,8,850,"petite","second",2,607,225,99784,609,100009,147,65923,14427,10053209,66070,10067636,"10mill"
46,9,850,"petite","second",1,608,91,99918,609,100009,60,66044,5781,10072202,66104,10077983,"10mill"
48,1,890,"petite","second",508,328,50099,50063,836,100162,37913,41656,3706484,6359546,79569,10066030,"10mill"
48,2,870,"petite","second",269,436,28324,71734,705,100058,20557,53253,2038891,8098572,73810,10137463,"10mill"
48,3,860,"petite","second",161,513,16568,83486,674,100054,11418,58477,1129667,8910955,69895,10040622,"10mill"
48,4,855,"petite","second",77,539,8299,91759,616,100058,5589,62594,552637,9531234,68183,10083871,"10mill"
48,5,855,"petite","second",40,592,4591,95439,632,100030,3059,64997,304304,9897187,68056,10201491,"10mill"
48,6,850,"petite","second",14,598,1452,98655,612,100107,987,65203,94726,9950368,66190,10045094,"10mill"
48,7,850,"petite","second",5,606,431,99658,611,100089,283,65781,28325,10041367,66064,10069692,"10mill"
48,8,850,"petite","second",3,610,318,99725,613,100043,214,65989,21303,10049448,66203,10070751,"10mill"
48,9,850,"petite","second",1,608,57,100030,609,100087,37,66151,3603,10085718,66188,10089321,"10mill"
33,1,890,"petite","second",502,338,50023,50040,840,100063,37760,41588,3696573,6359910,79348,10056483,"10mill"
33,2,875,"petite","second",292,415,32018,68034,707,100052,23939,51898,2360330,7915704,75837,10276034,"10mill"
33,3,865,"petite","second",177,508,18740,81331,685,100071,13357,58733,1318101,8934677,72090,10252778,"10mill"
33,4,855,"petite","second",83,550,8920,91113,633,100033,5973,61926,594254,9459060,67899,10053314,"10mill"
33,5,855,"petite","second",42,577,4623,95434,619,100057,3040,64875,308245,9906380,67915,10214625,"10mill"
33,6,850,"petite","second",16,604,1632,98405,620,100037,1093,64948,106559,9923349,66041,10029908,"10mill"
33,7,850,"petite","second",9,628,887,99179,637,100066,580,65377,57313,10001019,65957,10058332,"10mill"
33,8,850,"petite","second",2,613,293,99749,615,100042,198,65804,18818,10048307,66002,10067125,"10mill"
33,9,850,"petite","second",1,618,141,99881,619,100022,98,66081,9397,10067157,66179,10076554,"10mill"
9,1,890,"petite","second",524,345,50089,50147,869,100236,37475,41587,3689519,6355196,79062,10044715,"10mill"
9,2,870,"petite","second",286,417,31305,68807,703,100112,22786,50934,2251121,7783887,73720,10035008,"10mill"
9,3,860,"petite","second",151,500,16316,83899,651,100215,11326,58872,1120395,8959495,70198,10079890,"10mill"
9,4,855,"petite","second",81,565,9063,90940,646,100003,6112,61716,606658,9436563,67828,10043221,"10mill"
9,5,855,"petite","second",46,565,5325,94763,611,100088,3512,64037,351709,9815766,67549,10167475,"10mill"
9,6,855,"petite","second",23,595,2897,97130,618,100027,1925,65979,191603,10074996,67904,10266599,"10mill"
9,7,850,"petite","second",12,619,1165,98932,631,100097,773,65367,76351,9980945,66140,10057296,"10mill"
9,8,850,"petite","second",5,607,559,99456,612,100015,351,65706,36571,10030372,66057,10066943,"10mill"
9,9,850,"petite","second",4,589,455,99649,593,100104,288,65826,29547,10042298,66114,10071845,"10mill"
9,10,850,"petite","second",3,600,394,99737,603,100131,258,65628,25110,10046752,65886,10071862,"10mill"
9,11,850,"petite","second",1,603,104,99967,604,100071,71,66079,6646,10071609,66150,10078255,"10mill"
9,12,850,"petite","second",1,602,175,99964,603,100139,110,66136,10896,10090205,66246,10101101,"10mill"
9,13,850,"petite","second",2,599,188,99859,601,100047,122,65920,12274,10072095,66042,10084369,"10mill"
34,1,890,"petite","second",501,336,50028,50079,837,100107,37775,41631,3693500,6355994,79406,10049494,"10mill"
34,2,870,"petite","second",259,446,27591,72533,705,100124,20057,53869,1985266,8208693,73926,10193959,"10mill"
34,3,860,"petite","second",153,505,16095,83962,658,100057,11102,58789,1097791,8964159,69891,10061950,"10mill"
34,4,855,"petite","second",87,555,8967,91237,642,100204,6017,61912,596767,9468413,67929,10065180,"10mill"
34,5,855,"petite","second",51,565,5350,94728,616,100078,3612,64429,356619,9829190,68041,10185809,"10mill"
34,6,850,"petite","second",17,607,1653,98434,624,100087,1085,64941,106522,9922930,66026,10029452,"10mill"
34,7,850,"petite","second",7,585,905,99186,592,100091,604,65536,58096,10003625,66140,10061721,"10mill"
34,8,850,"petite","second",2,594,154,99890,596,100044,94,66042,9997,10067890,66136,10077887,"10mill"
34,9,850,"petite","second",2,619,135,99909,621,100044,93,65855,8682,10076886,65948,10085568,"10mill"
34,10,850,"petite","second",3,613,302,99706,616,100008,199,65853,19852,10044233,66052,10064085,"10mill"
34,11,850,"petite","second",1,601,64,99937,602,100001,41,65964,4204,10066477,66005,10070681,"10mill"
7,1,890,"petite","second",516,323,50083,50095,839,100178,37890,41615,3694402,6349506,79505,10043908,"10mill"
7,2,870,"petite","second",294,412,31350,68844,706,100194,22617,51006,2251618,7776765,73623,10028383,"10mill"
7,3,860,"petite","second",160,495,16469,83944,655,100413,11405,58881,1123684,8971351,70286,10095035,"10mill"
7,4,855,"petite","second",89,559,9202,90926,648,100128,6196,61827,611853,9425438,68023,10037291,"10mill"
7,5,855,"petite","second",42,592,4171,95866,634,100037,2776,65197,277942,9947387,67973,10225329,"10mill"
7,6,850,"petite","second",19,590,2446,97607,609,100053,1588,64631,158095,9854288,66219,10012383,"10mill"
7,7,850,"petite","second",13,601,1330,98763,614,100093,841,65054,85963,9939748,65895,10025711,"10mill"
7,8,850,"petite","second",4,593,507,99513,597,100020,327,65770,32820,10035977,66097,10068797,"10mill"
7,9,850,"petite","second",5,604,445,99631,609,100076,284,65913,28318,10051782,66197,10080100,"10mill"
7,10,850,"petite","second",1,625,91,99956,626,100047,51,65902,5705,10078926,65953,10084631,"10mill"
6,1,890,"petite","second",493,318,50038,50167,811,100205,37923,41836,3697536,6369052,79759,10066588,"10mill"
6,2,870,"petite","second",294,428,31679,68486,722,100165,23053,51081,2279827,7743181,74134,10023008,"10mill"
6,3,865,"petite","second",192,503,19747,80317,695,100064,14080,57899,1382431,8833352,71979,10215783,"10mill"
6,4,855,"petite","second",104,535,10456,89679,639,100135,7071,60907,696840,9309096,67978,10005936,"10mill"
6,5,855,"petite","second",58,577,5731,94448,635,100179,3806,64314,381456,9804362,68120,10185818,"10mill"
6,6,855,"petite","second",31,592,3218,96887,623,100105,2183,65984,214240,10047477,68167,10261717,"10mill"
6,7,850,"petite","second",17,616,1783,98341,633,100124,1198,65194,115390,9929103,66392,10044493,"10mill"
6,8,850,"petite","second",6,606,478,99568,612,100046,314,65826,31204,10036958,66140,10068162,"10mill"
6,9,850,"petite","second",3,601,304,99733,604,100037,187,65977,19610,10054238,66164,10073848,"10mill"
6,10,850,"petite","second",1,601,128,100041,602,100169,83,66337,8300,10093459,66420,10101759,"10mill"
1,1,890,"petite","second",491,333,50010,50018,824,100028,37672,41654,3695930,6342368,79326,10038298,"10mill"
1,2,870,"petite","second",288,422,29643,70376,710,100019,21441,52361,2128908,7966986,73802,10095894,"10mill"
1,3,865,"petite","second",167,500,17634,82482,667,100116,12521,59422,1233739,9045989,71943,10279728,"10mill"
1,4,855,"petite","second",91,561,9270,90772,652,100042,6183,61801,616625,9437570,67984,10054195,"10mill"
1,5,855,"petite","second",51,579,5801,94419,630,100220,3886,64301,386165,9780506,68187,10166671,"10mill"
1,6,855,"petite","second",20,595,2179,97838,615,100017,1439,66323,144558,10137512,67762,10282070,"10mill"
1,7,850,"petite","second",6,584,530,99487,590,100017,351,65699,34114,10019195,66050,10053309,"10mill"
1,8,850,"petite","second",4,592,455,99580,596,100035,292,65906,29745,10043248,66198,10072993,"10mill"
1,9,850,"petite","second",3,602,278,99786,605,100064,179,65809,18075,10051723,65988,10069798,"10mill"
1,10,850,"petite","second",1,613,112,99989,614,100101,71,66000,7276,10087717,66071,10094993,"10mill"
1,11,850,"petite","second",2,613,314,99699,615,100013,202,65955,20398,10050693,66157,10071091,"10mill"
8,1,890,"petite","second",499,327,50071,50303,826,100374,37824,41857,3701097,6383061,79681,10084158,"10mill"
8,2,870,"petite","second",288,432,30018,70069,720,100087,21810,51900,2155448,7928703,73710,10084151,"10mill"
8,3,860,"petite","second",142,515,15670,84465,657,100135,10813,59243,1069223,9017719,70056,10086942,"10mill"
8,4,855,"petite","second",84,558,8540,91601,642,100141,5713,62365,565997,9505826,68078,10071823,"10mill"
8,5,855,"petite","second",42,598,4386,95652,640,100038,2952,65121,290929,9917763,68073,10208692,"10mill"
8,6,850,"petite","second",17,590,1744,98289,607,100033,1148,65045,113475,9920191,66193,10033666,"10mill"
8,7,850,"petite","second",4,619,381,99629,623,100010,252,65642,24863,10046562,65894,10071425,"10mill"
8,8,850,"petite","second",3,609,247,99816,612,100063,166,66002,16139,10063494,66168,10079633,"10mill"
8,9,850,"petite","second",1,606,107,99970,607,100077,73,66071,6689,10072505,66144,10079194,"10mill"
35,1,890,"petite","second",497,325,50036,50312,822,100348,37759,41854,3694347,6387115,79613,10081462,"10mill"
35,2,870,"petite","second",276,427,29511,70492,703,100003,21466,52264,2120542,7969451,73730,10089993,"10mill"
35,3,865,"petite","second",178,496,18306,81787,674,100093,12951,58796,1285455,8978272,71747,10263727,"10mill"
35,4,855,"petite","second",87,554,9370,90636,641,100006,6391,61673,624976,9399251,68064,10024227,"10mill"
35,5,855,"petite","second",30,594,3058,96943,624,100001,2058,65991,203054,10066856,68049,10269910,"10mill"
35,6,850,"petite","second",15,606,1572,98537,621,100109,1018,65256,102370,9934295,66274,10036665,"10mill"
35,7,850,"petite","second",6,599,720,99371,605,100091,461,65577,45711,10025061,66038,10070772,"10mill"
35,8,850,"petite","second",1,633,137,99923,634,100060,94,66044,8964,10085365,66138,10094329,"10mill"
35,9,850,"petite","second",1,610,132,99952,611,100084,80,66035,8338,10072708,66115,10081046,"10mill"
35,10,850,"petite","second",2,606,242,99903,608,100145,164,66108,16129,10079484,66272,10095613,"10mill"
35,11,850,"petite","second",1,606,168,100062,607,100230,103,66065,10713,10074709,66168,10085422,"10mill"
32,1,890,"petite","second",517,320,50015,50057,837,100072,37736,41655,3684379,6344229,79391,10028608,"10mill"
32,2,870,"petite","second",284,419,30220,69990,703,100210,22020,51962,2173886,7922137,73982,10096023,"10mill"
32,3,860,"petite","second",158,508,17453,82722,666,100175,12156,57708,1191232,8820091,69864,10011323,"10mill"
32,4,855,"petite","second",74,553,7735,92320,627,100055,5139,62895,512712,9575402,68034,10088114,"10mill"
32,5,855,"petite","second",38,589,3961,96111,627,100072,2649,65496,265168,9973999,68145,10239167,"10mill"
32,6,850,"petite","second",18,616,1883,98212,634,100095,1226,64862,122753,9914676,66088,10037429,"10mill"
32,7,850,"petite","second",9,594,1140,98879,603,100019,739,65241,73842,9973701,65980,10047543,"10mill"
32,8,850,"petite","second",7,601,682,99374,608,100056,449,65617,43865,10025729,66066,10069594,"10mill"
32,9,850,"petite","second",6,603,576,99523,609,100099,366,65754,37604,10035513,66120,10073117,"10mill"
50,1,890,"petite","second",512,342,50160,50039,854,100199,37753,41797,3697196,6356437,79550,10053633,"10mill"
50,2,870,"petite","second",293,421,30508,69625,714,100133,22179,51791,2192348,7880274,73970,10072622,"10mill"
50,3,860,"petite","second",144,525,15104,85163,669,100267,10461,59493,1032307,9095243,69954,10127550,"10mill"
50,4,855,"petite","second",64,578,6060,94012,642,100072,4077,63837,402903,9758517,67914,10161420,"10mill"
50,5,855,"petite","second",27,599,2659,97374,626,100033,1787,66307,178196,10105672,68094,10283868,"10mill"
50,6,850,"petite","second",7,603,839,99260,610,100099,542,65778,54015,10011736,66320,10065751,"10mill"
43,1,890,"petite","second",500,342,50081,50041,842,100122,37675,41573,3698299,6340719,79248,10039018,"10mill"
43,2,870,"petite","second",250,428,26475,73603,678,100078,19314,54502,1901213,8321356,73816,10222569,"10mill"
43,3,860,"petite","second",128,522,13263,86931,650,100194,9173,60724,905739,9281924,69897,10187663,"10mill"
43,4,855,"petite","second",70,567,7158,92889,637,100047,4804,63162,476650,9621087,67966,10097737,"10mill"
43,5,855,"petite","second",43,601,4513,95511,644,100024,3044,65075,302662,9908705,68119,10211367,"10mill"
43,6,850,"petite","second",20,594,2055,98059,614,100114,1351,64911,131568,9889874,66262,10021442,"10mill"
43,7,850,"petite","second",5,609,413,99714,614,100127,274,65593,27130,10027197,65867,10054327,"10mill"
43,8,850,"petite","second",1,624,83,99958,625,100041,53,66074,5453,10066932,66127,10072385,"10mill"
44,1,890,"petite","second",506,327,50065,50208,833,100273,37790,41975,3703216,6378518,79765,10081734,"10mill"
44,2,870,"petite","second",284,418,30454,69652,702,100106,22097,51504,2183417,7873004,73601,10056421,"10mill"
44,3,860,"petite","second",145,513,15975,84040,658,100015,10990,59117,1090469,8981934,70107,10072403,"10mill"
44,4,855,"petite","second",83,556,8876,91179,639,100055,5892,61974,589865,9459806,67866,10049671,"10mill"
44,5,855,"petite","second",39,576,4255,95762,615,100017,2882,65232,284440,9953462,68114,10237902,"10mill"
44,6,855,"petite","second",27,585,3029,97104,612,100133,2084,66164,202762,10086051,68248,10288813,"10mill"
44,7,850,"petite","second",12,608,1128,98883,620,100011,737,65368,72799,9965314,66105,10038113,"10mill"
44,8,850,"petite","second",4,614,410,99605,618,100015,275,65921,26699,10054283,66196,10080982,"10mill"
44,9,850,"petite","second",2,623,177,99988,625,100165,117,66013,11784,10082621,66130,10094405,"10mill"
44,10,850,"petite","second",1,596,60,100205,597,100265,38,66228,3883,10109976,66266,10113859,"10mill"
10,1,890,"petite","second",492,340,50047,50103,832,100150,37664,41772,3691819,6363698,79436,10055517,"10mill"
10,2,870,"petite","second",305,423,31716,68390,728,100106,23113,50734,2281946,7719874,73847,10001820,"10mill"
10,3,860,"petite","second",160,505,16980,83029,665,100009,11698,58139,1159841,8861205,69837,10021046,"10mill"
10,4,855,"petite","second",82,574,8606,91481,656,100087,5767,62250,574774,9503906,68017,10078680,"10mill"
10,5,855,"petite","second",42,583,4623,95627,625,100250,3086,64761,305359,9920239,67847,10225598,"10mill"
10,6,855,"petite","second",25,596,2612,97406,621,100018,1762,66202,173241,10109361,67964,10282602,"10mill"
10,7,850,"petite","second",17,612,1785,98478,629,100263,1174,64971,116432,9933562,66145,10049994,"10mill"
10,8,850,"petite","second",9,597,904,99153,606,100057,599,65389,58961,9999921,65988,10058882,"10mill"
10,9,850,"petite","second",3,615,335,99784,618,100119,222,65775,21718,10049979,65997,10071697,"10mill"
10,10,850,"petite","second",2,614,229,100169,616,100398,154,66231,14733,10108700,66385,10123433,"10mill"
17,1,890,"petite","second",512,317,50034,50093,829,100127,37829,41665,3696698,6360304,79494,10057002,"10mill"
17,2,870,"petite","second",289,422,29632,70478,711,100110,21598,52108,2132201,7966374,73706,10098575,"10mill"
17,3,860,"petite","second",156,502,16098,84090,658,100188,11079,58793,1098260,8979478,69872,10077738,"10mill"
17,4,855,"petite","second",71,565,7588,92482,636,100070,5134,62947,504963,9595152,68081,10100115,"10mill"
17,5,855,"petite","second",30,600,3277,96736,630,100013,2213,65652,219052,10042309,67865,10261361,"10mill"
17,6,850,"petite","second",14,597,1482,98745,611,100227,958,65350,96070,9972752,66308,10068822,"10mill"
17,7,850,"petite","second",6,600,702,99350,606,100052,450,65827,45076,10022654,66277,10067730,"10mill"
17,8,850,"petite","second",7,610,761,99263,617,100024,500,65724,48933,10002536,66224,10051469,"10mill"
28,1,890,"petite","second",509,330,50030,50086,839,100116,37799,41750,3691871,6363227,79549,10055098,"10mill"
28,2,875,"petite","second",303,402,33502,66499,705,100001,24964,50715,2464399,7744936,75679,10209335,"10mill"
28,3,865,"petite","second",191,483,20348,79723,674,100071,14373,57672,1424392,8763938,72045,10188330,"10mill"
28,4,855,"petite","second",100,547,10375,89681,647,100056,6985,61207,690191,9309958,68192,10000149,"10mill"
28,5,855,"petite","second",44,592,4799,95306,636,100105,3207,64701,318334,9880606,67908,10198940,"10mill"
28,6,850,"petite","second",17,615,1566,98555,632,100121,1015,65006,101147,9934983,66021,10036130,"10mill"
28,7,850,"petite","second",5,596,528,99520,601,100048,343,65660,33977,10032175,66003,10066152,"10mill"
28,8,850,"petite","second",4,619,344,99782,623,100126,230,66155,22600,10064444,66385,10087044,"10mill"
28,9,850,"petite","second",2,635,235,99826,637,100061,158,65928,15452,10057384,66086,10072836,"10mill"
28,10,850,"petite","second",2,612,161,100019,614,100180,107,66309,10636,10083816,66416,10094452,"10mill"
28,11,850,"petite","second",1,618,128,99881,619,100009,92,66075,8410,10068974,66167,10077384,"10mill"
28,12,850,"petite","second",1,612,66,99990,613,100056,51,66198,4455,10097126,66249,10101581,"10mill"
21,1,890,"petite","second",513,330,50025,50114,843,100139,37817,41695,3691749,6365491,79512,10057240,"10mill"
21,2,870,"petite","second",290,442,30673,69369,732,100042,22333,51488,2202794,7854599,73821,10057393,"10mill"
21,3,860,"petite","second",144,516,14882,85332,660,100214,10273,59516,1017880,9108395,69789,10126275,"10mill"
21,4,855,"petite","second",85,560,8378,91646,645,100024,5606,62429,556615,9516005,68035,10072620,"10mill"
21,5,855,"petite","second",36,586,3820,96298,622,100118,2534,65596,254884,9990787,68130,10245671,"10mill"
21,6,850,"petite","second",19,604,2008,98078,623,100086,1313,64624,130534,9883047,65937,10013581,"10mill"
21,7,850,"petite","second",7,609,887,99138,616,100025,587,65426,57796,9981023,66013,10038819,"10mill"
21,8,850,"petite","second",5,632,536,99525,637,100061,350,65794,34065,10026168,66144,10060233,"10mill"
21,9,850,"petite","second",3,624,170,99963,627,100133,116,65978,10719,10085638,66094,10096357,"10mill"
21,10,850,"petite","second",1,612,101,99925,613,100026,67,66152,6614,10088602,66219,10095216,"10mill"
26,1,890,"petite","second",497,315,50017,50123,812,100140,37757,41705,3690577,6361070,79462,10051647,"10mill"
26,2,870,"petite","second",270,431,29420,70617,701,100037,21413,52312,2113279,7984305,73725,10097584,"10mill"
26,3,860,"petite","second",160,516,16744,83284,676,100028,11495,58341,1144227,8892504,69836,10036731,"10mill"
26,4,855,"petite","second",95,538,10359,89882,633,100241,6940,61007,691485,9317191,67947,10008676,"10mill"
26,5,855,"petite","second",49,587,5265,94906,636,100171,3549,64777,350887,9846925,68326,10197812,"10mill"
26,6,855,"petite","second",29,600,2888,97209,629,100097,1956,66131,191539,10087852,68087,10279391,"10mill"
26,7,850,"petite","second",8,596,895,99155,604,100050,587,65694,57841,10012343,66281,10070184,"10mill"
26,8,850,"petite","second",2,615,182,100031,617,100213,120,65967,11732,10076319,66087,10088051,"10mill"
26,9,850,"petite","second",1,590,77,100071,591,100148,47,66123,4989,10100474,66170,10105463,"10mill"
26,10,850,"petite","second",1,604,179,99849,605,100028,124,65990,11726,10071750,66114,10083476,"10mill"
26,11,850,"petite","second",2,621,344,99687,623,100031,228,65863,22100,10043736,66091,10065836,"10mill"
26,12,850,"petite","second",2,606,211,99950,608,100161,140,66121,14000,10075481,66261,10089481,"10mill"
19,1,890,"petite","second",515,323,50034,50153,838,100187,37937,41701,3701343,6366668,79638,10068011,"10mill"
19,2,870,"petite","second",295,414,30207,69999,709,100206,21969,51882,2168659,7909019,73851,10077678,"10mill"
19,3,860,"petite","second",152,514,17118,82958,666,100076,11740,58192,1168528,8862363,69932,10030891,"10mill"
19,4,855,"petite","second",87,547,9108,91035,634,100143,6096,62106,608045,9451406,68202,10059451,"10mill"
19,5,855,"petite","second",51,567,5836,94192,618,100028,3923,64301,387704,9792530,68224,10180234,"10mill"
19,6,850,"petite","second",21,581,2080,97948,602,100028,1351,64624,134220,9877905,65975,10012125,"10mill"
19,7,850,"petite","second",11,607,1316,98747,618,100063,877,65256,85211,9948887,66133,10034098,"10mill"
19,8,850,"petite","second",5,596,746,99279,601,100025,499,65598,49112,10017323,66097,10066435,"10mill"
19,9,850,"petite","second",3,619,249,99797,622,100046,169,65937,16749,10053961,66106,10070710,"10mill"
45,1,890,"petite","second",501,329,50037,50182,830,100219,37842,41653,3695530,6367678,79495,10063208,"10mill"
45,2,870,"petite","second",272,444,27610,72450,716,100060,20025,53852,1984443,8191614,73877,10176057,"10mill"
45,3,860,"petite","second",142,509,15965,84064,651,100029,11002,58807,1088630,8970397,69809,10059027,"10mill"
45,4,855,"petite","second",77,560,7857,92265,637,100122,5242,62788,520824,9575531,68030,10096355,"10mill"
45,5,855,"petite","second",31,584,3705,96439,615,100144,2492,65447,246327,10004781,67939,10251108,"10mill"
45,6,850,"petite","second",14,608,1178,98845,622,100023,769,65175,76070,9964569,65944,10040639,"10mill"
45,7,850,"petite","second",13,585,1299,98726,598,100025,836,65203,83182,9953420,66039,10036602,"10mill"
45,8,850,"petite","second",7,596,687,99441,603,100128,442,65938,43950,10038425,66380,10082375,"10mill"
45,9,850,"petite","second",3,611,211,99827,614,100038,144,65934,13484,10070882,66078,10084366,"10mill"
42,1,890,"petite","second",513,332,50068,50097,845,100165,37834,41763,3690339,6355438,79597,10045777,"10mill"
42,2,870,"petite","second",286,423,29409,70757,709,100166,21368,52471,2114075,8008452,73839,10122527,"10mill"
42,3,860,"petite","second",130,546,13095,86990,676,100085,9020,60848,893540,9283647,69868,10177187,"10mill"
42,4,855,"petite","second",68,571,6407,93672,639,100079,4316,63730,424886,9714717,68046,10139603,"10mill"
42,5,855,"petite","second",34,599,3419,96689,633,100108,2280,66057,227943,10035716,68337,10263659,"10mill"
42,6,850,"petite","second",16,586,1562,98520,602,100082,1022,65130,100946,9937308,66152,10038254,"10mill"
42,7,850,"petite","second",7,586,785,99383,593,100168,498,65509,50338,10008522,66007,10058860,"10mill"
42,8,850,"petite","second",2,616,181,99858,618,100039,122,65933,11684,10062157,66055,10073841,"10mill"
27,1,890,"petite","second",493,333,50045,50003,826,100048,37767,41709,3692222,6352395,79476,10044617,"10mill"
27,2,870,"petite","second",287,431,29956,70103,718,100059,21813,51927,2152909,7923894,73740,10076803,"10mill"
27,3,860,"petite","second",136,520,14874,85159,656,100033,10278,59689,1011720,9093599,69967,10105319,"10mill"
27,4,855,"petite","second",75,568,7190,92840,643,100030,4864,63206,480456,9643707,68070,10124163,"10mill"
27,5,855,"petite","second",29,611,3297,96725,640,100022,2250,65818,220696,10050566,68068,10271262,"10mill"
27,6,850,"petite","second",13,598,1263,98847,611,100110,843,65178,81961,9962643,66021,10044604,"10mill"
27,7,850,"petite","second",12,608,1299,98764,620,100063,838,65305,83683,9966066,66143,10049749,"10mill"
27,8,850,"petite","second",7,616,929,99163,623,100092,588,65604,60099,10013867,66192,10073966,"10mill"
27,9,850,"petite","second",5,601,388,99613,606,100001,254,65800,25018,10047792,66054,10072810,"10mill"
18,1,890,"petite","second",507,333,50030,50095,840,100125,37748,41712,3693182,6343618,79460,10036800,"10mill"
18,2,870,"petite","second",273,427,29295,70784,700,100079,21363,52656,2102776,8000514,74019,10103290,"10mill"
18,3,860,"petite","second",162,513,16520,83529,675,100049,11413,58646,1129974,8912478,70059,10042452,"10mill"
18,4,855,"petite","second",80,567,8188,91930,647,100118,5505,62679,544432,9543886,68184,10088318,"10mill"
18,5,855,"petite","second",36,573,3707,96315,609,100022,2518,65707,247446,9994978,68225,10242424,"10mill"
18,6,850,"petite","second",17,602,1950,98166,619,100116,1279,64897,126197,9891015,66176,10017212,"10mill"
18,7,850,"petite","second",9,600,858,99204,609,100062,569,65579,55556,10003204,66148,10058760,"10mill"
18,8,850,"petite","second",5,599,608,99419,604,100027,402,65850,39794,10040991,66252,10080785,"10mill"
18,9,850,"petite","second",2,611,348,99784,613,100132,230,66061,22786,10059979,66291,10082765,"10mill"
18,10,850,"petite","second",1,590,66,99947,591,100013,42,65875,4364,10062853,65917,10067217,"10mill"
20,1,890,"petite","second",490,315,50005,50135,805,100140,37772,41826,3689349,6363733,79598,10053082,"10mill"
20,2,870,"petite","second",263,444,27609,72594,707,100203,20020,54031,1981941,8215598,74051,10197539,"10mill"
20,3,860,"petite","second",145,529,15491,84645,674,100136,10616,59079,1056239,9029514,69695,10085753,"10mill"
20,4,855,"petite","second",70,575,8297,91743,645,100040,5582,62290,550462,9502244,67872,10052706,"10mill"
20,5,855,"petite","second",38,591,4301,95749,629,100050,2890,65195,285942,9944635,68085,10230577,"10mill"
20,6,850,"petite","second",19,600,1619,98550,619,100169,1061,65180,104148,9940375,66241,10044523,"10mill"
20,7,850,"petite","second",5,620,538,99681,625,100219,360,66075,34261,10048388,66435,10082649,"10mill"
20,8,850,"petite","second",2,627,212,99792,629,100004,134,65917,13735,10059484,66051,10073219,"10mill"
16,1,890,"petite","second",492,330,50042,50046,822,100088,37903,41477,3694909,6358550,79380,10053459,"10mill"
16,2,870,"petite","second",287,421,31539,68476,708,100015,22994,50673,2266011,7747629,73667,10013640,"10mill"
16,3,860,"petite","second",166,503,17877,82316,669,100193,12381,57475,1225637,8783705,69856,10009342,"10mill"
16,4,860,"petite","second",109,544,11552,88656,653,100208,7904,62072,788172,9453232,69976,10241404,"10mill"
16,5,855,"petite","second",50,594,5208,94879,644,100087,3508,64501,347675,9852920,68009,10200595,"10mill"
16,6,855,"petite","second",25,609,2601,97418,634,100019,1735,66208,172773,10111984,67943,10284757,"10mill"
16,7,850,"petite","second",7,603,721,99625,610,100346,462,65745,46807,10037111,66207,10083918,"10mill"
16,8,850,"petite","second",6,603,608,99508,609,100116,409,65841,39800,10041414,66250,10081214,"10mill"
16,9,850,"petite","second",2,612,212,99897,614,100109,147,65925,14071,10066851,66072,10080922,"10mill"
29,1,890,"petite","second",513,339,50004,50090,852,100094,37863,41739,3699797,6356010,79602,10055807,"10mill"
29,2,870,"petite","second",304,415,31084,69098,719,100182,22528,51368,2236372,7815025,73896,10051397,"10mill"
29,3,865,"petite","second",177,508,18801,81408,685,100209,13262,58658,1315248,8947903,71920,10263151,"10mill"
29,4,855,"petite","second",89,556,9582,90450,645,100032,6382,61724,638460,9390980,68106,10029440,"10mill"
29,5,855,"petite","second",44,589,4444,95739,633,100183,2958,65259,295103,9930502,68217,10225605,"10mill"
29,6,850,"petite","second",16,605,1597,98645,621,100242,1061,65113,105905,9959663,66174,10065568,"10mill"
29,7,850,"petite","second",5,610,484,99568,615,100052,312,65817,31351,10049077,66129,10080428,"10mill"
29,8,850,"petite","second",3,593,356,99663,596,100019,231,65789,22874,10040106,66020,10062980,"10mill"
29,9,850,"petite","second",1,619,59,100094,620,100153,41,66052,3868,10078551,66093,10082419,"10mill"
11,1,890,"petite","second",497,325,50019,50034,822,100053,37781,41749,3700612,6347212,79530,10047824,"10mill"
