"sim_number","number_divisions","minutes","experiment","experiment_name"
1,2,84.4889,"synchronized_strain","Synchronous"
1,1,102.7268,"synchronized_strain","Synchronous"
1,3,74.7677,"synchronized_strain","Synchronous"
1,1,75.9944,"synchronized_strain","Synchronous"
1,2,92.0812,"synchronized_strain","Synchronous"
1,1,92.9408,"synchronized_strain","Synchronous"
1,2,104.3682,"synchronized_strain","Synchronous"
1,1,87.7555,"synchronized_strain","Synchronous"
1,4,94.7089,"synchronized_strain","Synchronous"
1,1,88.3338,"synchronized_strain","Synchronous"
1,4,90.9347,"synchronized_strain","Synchronous"
1,1,96.5084,"synchronized_strain","Synchronous"
1,4,78.3178,"synchronized_strain","Synchronous"
1,1,99.6753,"synchronized_strain","Synchronous"
1,2,93.7037,"synchronized_strain","Synchronous"
1,1,94.8696,"synchronized_strain","Synchronous"
1,4,80.0499,"synchronized_strain","Synchronous"
1,1,82.3066,"synchronized_strain","Synchronous"
1,6,103.0467,"synchronized_strain","Synchronous"
1,1,87.8332,"synchronized_strain","Synchronous"
1,2,91.7416,"synchronized_strain","Synchronous"
1,1,100.7697,"synchronized_strain","Synchronous"
1,4,96.3573,"synchronized_strain","Synchronous"
1,1,89.9126,"synchronized_strain","Synchronous"
1,3,108.4381,"synchronized_strain","Synchronous"
1,1,85.9034,"synchronized_strain","Synchronous"
1,3,80.874,"synchronized_strain","Synchronous"
1,1,84.5739,"synchronized_strain","Synchronous"
1,5,84.7102,"synchronized_strain","Synchronous"
1,1,93.9396,"synchronized_strain","Synchronous"
1,3,103.1605,"synchronized_strain","Synchronous"
1,1,99.5796,"synchronized_strain","Synchronous"
1,3,91.5662,"synchronized_strain","Synchronous"
1,1,88.7861,"synchronized_strain","Synchronous"
1,2,79.7474,"synchronized_strain","Synchronous"
1,1,84.8266,"synchronized_strain","Synchronous"
1,3,94.1124,"synchronized_strain","Synchronous"
1,1,86.1108,"synchronized_strain","Synchronous"
1,6,82.7608,"synchronized_strain","Synchronous"
1,1,92.7265,"synchronized_strain","Synchronous"
1,2,92.0429,"synchronized_strain","Synchronous"
1,1,100.2834,"synchronized_strain","Synchronous"
1,2,76.9874,"synchronized_strain","Synchronous"
1,1,83.8246,"synchronized_strain","Synchronous"
1,2,77.0379,"synchronized_strain","Synchronous"
1,1,90.2427,"synchronized_strain","Synchronous"
1,3,108.5276,"synchronized_strain","Synchronous"
1,1,93.263,"synchronized_strain","Synchronous"
1,2,99.9756,"synchronized_strain","Synchronous"
1,1,92.9909,"synchronized_strain","Synchronous"
1,4,89.1589,"synchronized_strain","Synchronous"
1,1,82.3781,"synchronized_strain","Synchronous"
1,5,88.4006,"synchronized_strain","Synchronous"
1,1,84.0607,"synchronized_strain","Synchronous"
1,3,94.0308,"synchronized_strain","Synchronous"
1,1,82.0549,"synchronized_strain","Synchronous"
1,4,90.9547,"synchronized_strain","Synchronous"
1,1,87.1083,"synchronized_strain","Synchronous"
1,3,86.0183,"synchronized_strain","Synchronous"
1,1,93.8078,"synchronized_strain","Synchronous"
1,3,98.9403,"synchronized_strain","Synchronous"
1,1,82.5786,"synchronized_strain","Synchronous"
1,2,85.1739,"synchronized_strain","Synchronous"
1,1,84.018,"synchronized_strain","Synchronous"
1,4,85.8731,"synchronized_strain","Synchronous"
1,1,100.785,"synchronized_strain","Synchronous"
1,3,72.5986,"synchronized_strain","Synchronous"
1,1,87.1851,"synchronized_strain","Synchronous"
1,2,85.9477,"synchronized_strain","Synchronous"
1,1,92.5766,"synchronized_strain","Synchronous"
1,3,84.4009,"synchronized_strain","Synchronous"
1,1,84.9284,"synchronized_strain","Synchronous"
1,2,99.5487,"synchronized_strain","Synchronous"
1,1,90.9972,"synchronized_strain","Synchronous"
1,3,87.8331,"synchronized_strain","Synchronous"
1,1,92.4581,"synchronized_strain","Synchronous"
1,5,84.8087,"synchronized_strain","Synchronous"
1,1,86.1915,"synchronized_strain","Synchronous"
1,2,87.7594,"synchronized_strain","Synchronous"
1,1,89.2848,"synchronized_strain","Synchronous"
1,2,116.2967,"synchronized_strain","Synchronous"
1,1,83.0225,"synchronized_strain","Synchronous"
1,4,101.7447,"synchronized_strain","Synchronous"
1,1,88.123,"synchronized_strain","Synchronous"
1,2,96.7434,"synchronized_strain","Synchronous"
1,1,85.6797,"synchronized_strain","Synchronous"
1,3,88.8962,"synchronized_strain","Synchronous"
1,1,99.7121,"synchronized_strain","Synchronous"
1,2,92.778,"synchronized_strain","Synchronous"
1,1,84.4865,"synchronized_strain","Synchronous"
1,2,103.2217,"synchronized_strain","Synchronous"
1,1,93.8419,"synchronized_strain","Synchronous"
1,6,100.1955,"synchronized_strain","Synchronous"
1,1,90.177,"synchronized_strain","Synchronous"
1,2,79.3284,"synchronized_strain","Synchronous"
1,1,97.1658,"synchronized_strain","Synchronous"
1,2,86.9504,"synchronized_strain","Synchronous"
1,1,89.2477,"synchronized_strain","Synchronous"
1,2,87.2786,"synchronized_strain","Synchronous"
1,1,107.6614,"synchronized_strain","Synchronous"
1,3,84.6403,"synchronized_strain","Synchronous"
1,1,97.1332,"synchronized_strain","Synchronous"
1,9,88.0372,"synchronized_strain","Synchronous"
1,1,98.302,"synchronized_strain","Synchronous"
1,5,90.29,"synchronized_strain","Synchronous"
1,1,103.591,"synchronized_strain","Synchronous"
1,5,102.5551,"synchronized_strain","Synchronous"
1,1,90.1727,"synchronized_strain","Synchronous"
1,5,90.8253,"synchronized_strain","Synchronous"
1,1,86.1024,"synchronized_strain","Synchronous"
1,2,83.7964,"synchronized_strain","Synchronous"
1,1,78.7946,"synchronized_strain","Synchronous"
1,3,97.8351,"synchronized_strain","Synchronous"
1,1,95.4442,"synchronized_strain","Synchronous"
1,4,96.3601,"synchronized_strain","Synchronous"
1,1,103.1787,"synchronized_strain","Synchronous"
1,3,92.5431,"synchronized_strain","Synchronous"
1,1,85.5498,"synchronized_strain","Synchronous"
1,2,89.7653,"synchronized_strain","Synchronous"
1,1,114.6789,"synchronized_strain","Synchronous"
1,2,80.4586,"synchronized_strain","Synchronous"
1,1,88.7574,"synchronized_strain","Synchronous"
1,3,87.5681,"synchronized_strain","Synchronous"
1,1,94.1365,"synchronized_strain","Synchronous"
1,2,87.0458,"synchronized_strain","Synchronous"
1,1,87.423,"synchronized_strain","Synchronous"
1,4,85.8682,"synchronized_strain","Synchronous"
1,1,97.1497,"synchronized_strain","Synchronous"
1,2,92.3188,"synchronized_strain","Synchronous"
1,1,79.0932,"synchronized_strain","Synchronous"
1,2,80.6264,"synchronized_strain","Synchronous"
1,1,93.6094,"synchronized_strain","Synchronous"
1,2,87.9339,"synchronized_strain","Synchronous"
1,1,95.6578,"synchronized_strain","Synchronous"
1,3,85.6391,"synchronized_strain","Synchronous"
1,1,80.8685,"synchronized_strain","Synchronous"
1,2,88.4276,"synchronized_strain","Synchronous"
1,1,73.5082,"synchronized_strain","Synchronous"
1,3,78.2301,"synchronized_strain","Synchronous"
1,1,91.9121,"synchronized_strain","Synchronous"
1,6,80.3347,"synchronized_strain","Synchronous"
1,1,71.9566,"synchronized_strain","Synchronous"
1,2,92.231,"synchronized_strain","Synchronous"
1,1,87.2901,"synchronized_strain","Synchronous"
1,2,87.4385,"synchronized_strain","Synchronous"
1,1,96.0931,"synchronized_strain","Synchronous"
1,2,97.1223,"synchronized_strain","Synchronous"
1,1,98.2031,"synchronized_strain","Synchronous"
1,2,80.8089,"synchronized_strain","Synchronous"
1,1,92.6169,"synchronized_strain","Synchronous"
1,2,93.709,"synchronized_strain","Synchronous"
1,1,92.7214,"synchronized_strain","Synchronous"
1,4,77.2193,"synchronized_strain","Synchronous"
1,1,84.7798,"synchronized_strain","Synchronous"
1,2,71.4794,"synchronized_strain","Synchronous"
1,1,83.2,"synchronized_strain","Synchronous"
1,7,93.5189,"synchronized_strain","Synchronous"
1,1,99.5353,"synchronized_strain","Synchronous"
1,4,91.0429,"synchronized_strain","Synchronous"
1,1,96.6659,"synchronized_strain","Synchronous"
1,3,77.2737,"synchronized_strain","Synchronous"
1,1,92.736,"synchronized_strain","Synchronous"
1,4,96.2111,"synchronized_strain","Synchronous"
1,1,96.3978,"synchronized_strain","Synchronous"
1,2,93.7032,"synchronized_strain","Synchronous"
1,1,87.2676,"synchronized_strain","Synchronous"
1,3,102.7449,"synchronized_strain","Synchronous"
1,1,93.4375,"synchronized_strain","Synchronous"
1,2,93.3,"synchronized_strain","Synchronous"
1,1,89.8672,"synchronized_strain","Synchronous"
1,3,94.8508,"synchronized_strain","Synchronous"
1,1,87.0388,"synchronized_strain","Synchronous"
1,2,89.1785,"synchronized_strain","Synchronous"
1,1,88.3049,"synchronized_strain","Synchronous"
1,2,83.8304,"synchronized_strain","Synchronous"
1,1,90.3986,"synchronized_strain","Synchronous"
1,4,88.7077,"synchronized_strain","Synchronous"
1,1,84.6832,"synchronized_strain","Synchronous"
1,2,88.0974,"synchronized_strain","Synchronous"
1,1,90.7103,"synchronized_strain","Synchronous"
1,2,86.0242,"synchronized_strain","Synchronous"
1,1,83.3576,"synchronized_strain","Synchronous"
1,3,89.7525,"synchronized_strain","Synchronous"
1,1,80.702,"synchronized_strain","Synchronous"
1,4,100.1261,"synchronized_strain","Synchronous"
1,1,85.9558,"synchronized_strain","Synchronous"
1,3,100.8538,"synchronized_strain","Synchronous"
1,1,78.4487,"synchronized_strain","Synchronous"
1,3,86.0521,"synchronized_strain","Synchronous"
1,1,89.791,"synchronized_strain","Synchronous"
1,3,102.0791,"synchronized_strain","Synchronous"
1,1,88.0966,"synchronized_strain","Synchronous"
1,4,96.029,"synchronized_strain","Synchronous"
1,1,80.0991,"synchronized_strain","Synchronous"
1,2,85.499,"synchronized_strain","Synchronous"
1,1,88.0961,"synchronized_strain","Synchronous"
1,2,90.4455,"synchronized_strain","Synchronous"
1,1,99.0069,"synchronized_strain","Synchronous"
1,9,94.0695,"synchronized_strain","Synchronous"
1,1,83.3327,"synchronized_strain","Synchronous"
1,2,78.0018,"synchronized_strain","Synchronous"
1,1,85.9632,"synchronized_strain","Synchronous"
1,2,84.4913,"synchronized_strain","Synchronous"
1,1,91.6573,"synchronized_strain","Synchronous"
1,6,83.8901,"synchronized_strain","Synchronous"
1,1,93.0733,"synchronized_strain","Synchronous"
1,2,99.6448,"synchronized_strain","Synchronous"
1,1,99.3424,"synchronized_strain","Synchronous"
1,2,83.5722,"synchronized_strain","Synchronous"
1,1,91.6294,"synchronized_strain","Synchronous"
1,3,106.8413,"synchronized_strain","Synchronous"
1,1,74.1493,"synchronized_strain","Synchronous"
1,2,93.1924,"synchronized_strain","Synchronous"
1,1,86.0527,"synchronized_strain","Synchronous"
1,2,82.8005,"synchronized_strain","Synchronous"
1,1,92.3406,"synchronized_strain","Synchronous"
1,2,96.2196,"synchronized_strain","Synchronous"
1,1,105.8636,"synchronized_strain","Synchronous"
1,4,102.9509,"synchronized_strain","Synchronous"
1,1,84.0606,"synchronized_strain","Synchronous"
1,4,87.6465,"synchronized_strain","Synchronous"
1,1,86.4751,"synchronized_strain","Synchronous"
1,5,92.4744,"synchronized_strain","Synchronous"
1,1,84.9908,"synchronized_strain","Synchronous"
1,2,85.7997,"synchronized_strain","Synchronous"
1,1,91.6875,"synchronized_strain","Synchronous"
1,2,95.5397,"synchronized_strain","Synchronous"
1,1,85.4672,"synchronized_strain","Synchronous"
1,4,95.0544,"synchronized_strain","Synchronous"
1,1,87.8889,"synchronized_strain","Synchronous"
1,2,84.7345,"synchronized_strain","Synchronous"
1,1,83.0952,"synchronized_strain","Synchronous"
1,3,82.2634,"synchronized_strain","Synchronous"
1,1,80.4589,"synchronized_strain","Synchronous"
1,2,88.7741,"synchronized_strain","Synchronous"
1,1,97.4325,"synchronized_strain","Synchronous"
1,2,105.1437,"synchronized_strain","Synchronous"
1,1,99.4641,"synchronized_strain","Synchronous"
1,2,73.5657,"synchronized_strain","Synchronous"
1,1,93.9738,"synchronized_strain","Synchronous"
1,2,95.0654,"synchronized_strain","Synchronous"
1,1,79.695,"synchronized_strain","Synchronous"
1,2,80.9058,"synchronized_strain","Synchronous"
1,1,93.8213,"synchronized_strain","Synchronous"
1,2,99.8336,"synchronized_strain","Synchronous"
1,1,89.2225,"synchronized_strain","Synchronous"
1,2,97.2092,"synchronized_strain","Synchronous"
1,1,84.7931,"synchronized_strain","Synchronous"
1,4,100.0536,"synchronized_strain","Synchronous"
1,1,86.7069,"synchronized_strain","Synchronous"
1,3,100.593,"synchronized_strain","Synchronous"
1,1,88.9029,"synchronized_strain","Synchronous"
1,2,88.5856,"synchronized_strain","Synchronous"
1,1,85.1981,"synchronized_strain","Synchronous"
1,2,87.1543,"synchronized_strain","Synchronous"
1,1,92.3824,"synchronized_strain","Synchronous"
1,2,97.7354,"synchronized_strain","Synchronous"
1,1,88.3607,"synchronized_strain","Synchronous"
1,5,102.4639,"synchronized_strain","Synchronous"
1,1,100.4776,"synchronized_strain","Synchronous"
1,3,89.612,"synchronized_strain","Synchronous"
1,1,83.3257,"synchronized_strain","Synchronous"
1,2,86.4784,"synchronized_strain","Synchronous"
1,1,98.5857,"synchronized_strain","Synchronous"
1,4,87.3148,"synchronized_strain","Synchronous"
1,1,91.7007,"synchronized_strain","Synchronous"
1,3,102.9239,"synchronized_strain","Synchronous"
1,1,96.0778,"synchronized_strain","Synchronous"
1,3,91.3487,"synchronized_strain","Synchronous"
1,1,85.7667,"synchronized_strain","Synchronous"
1,2,106.0443,"synchronized_strain","Synchronous"
1,1,87.7026,"synchronized_strain","Synchronous"
1,2,92.3092,"synchronized_strain","Synchronous"
1,1,94.6888,"synchronized_strain","Synchronous"
1,3,89.1425,"synchronized_strain","Synchronous"
1,1,79.7626,"synchronized_strain","Synchronous"
1,2,82.6004,"synchronized_strain","Synchronous"
1,1,97.4071,"synchronized_strain","Synchronous"
1,2,86.5632,"synchronized_strain","Synchronous"
1,1,94.7888,"synchronized_strain","Synchronous"
1,3,78.9266,"synchronized_strain","Synchronous"
1,1,94.0206,"synchronized_strain","Synchronous"
1,2,83.9776,"synchronized_strain","Synchronous"
1,1,89.9569,"synchronized_strain","Synchronous"
1,2,75.6476,"synchronized_strain","Synchronous"
1,1,93.7215,"synchronized_strain","Synchronous"
1,2,91.2102,"synchronized_strain","Synchronous"
1,1,88.5041,"synchronized_strain","Synchronous"
1,2,88.6809,"synchronized_strain","Synchronous"
1,1,89.3181,"synchronized_strain","Synchronous"
1,3,86.6941,"synchronized_strain","Synchronous"
1,1,81.0352,"synchronized_strain","Synchronous"
1,3,87.0735,"synchronized_strain","Synchronous"
1,1,97.9446,"synchronized_strain","Synchronous"
1,3,91.5442,"synchronized_strain","Synchronous"
1,1,93.3132,"synchronized_strain","Synchronous"
1,4,86.3121,"synchronized_strain","Synchronous"
1,1,83.2577,"synchronized_strain","Synchronous"
1,6,87.1247,"synchronized_strain","Synchronous"
1,1,84.0024,"synchronized_strain","Synchronous"
1,3,87.2025,"synchronized_strain","Synchronous"
1,1,94.4225,"synchronized_strain","Synchronous"
1,2,94.5917,"synchronized_strain","Synchronous"
1,1,83.3097,"synchronized_strain","Synchronous"
1,2,94.5199,"synchronized_strain","Synchronous"
1,1,94.1841,"synchronized_strain","Synchronous"
1,7,81.7871,"synchronized_strain","Synchronous"
1,1,103.1843,"synchronized_strain","Synchronous"
1,5,96.6907,"synchronized_strain","Synchronous"
1,1,84.1141,"synchronized_strain","Synchronous"
1,3,87.9979,"synchronized_strain","Synchronous"
1,1,88.7602,"synchronized_strain","Synchronous"
1,6,111.9568,"synchronized_strain","Synchronous"
1,1,91.4833,"synchronized_strain","Synchronous"
1,4,85.7995,"synchronized_strain","Synchronous"
1,1,82.6598,"synchronized_strain","Synchronous"
1,3,87.4368,"synchronized_strain","Synchronous"
1,1,90.2807,"synchronized_strain","Synchronous"
1,3,79.8995,"synchronized_strain","Synchronous"
1,1,75.1986,"synchronized_strain","Synchronous"
1,2,97.9655,"synchronized_strain","Synchronous"
1,1,91.0982,"synchronized_strain","Synchronous"
1,2,73.2438,"synchronized_strain","Synchronous"
1,1,88.2444,"synchronized_strain","Synchronous"
1,5,96.3693,"synchronized_strain","Synchronous"
1,1,89.9963,"synchronized_strain","Synchronous"
1,3,79.8234,"synchronized_strain","Synchronous"
1,1,86.1886,"synchronized_strain","Synchronous"
1,3,81.0124,"synchronized_strain","Synchronous"
1,1,85.947,"synchronized_strain","Synchronous"
1,4,91.9891,"synchronized_strain","Synchronous"
1,1,85.5458,"synchronized_strain","Synchronous"
1,4,92.9742,"synchronized_strain","Synchronous"
1,1,89.7215,"synchronized_strain","Synchronous"
1,2,97.7702,"synchronized_strain","Synchronous"
1,1,91.8616,"synchronized_strain","Synchronous"
1,4,91.0646,"synchronized_strain","Synchronous"
1,1,79.591,"synchronized_strain","Synchronous"
1,7,83.2504,"synchronized_strain","Synchronous"
1,1,86.6954,"synchronized_strain","Synchronous"
1,3,92.7785,"synchronized_strain","Synchronous"
1,1,84.8912,"synchronized_strain","Synchronous"
1,5,88.4669,"synchronized_strain","Synchronous"
1,1,89.7549,"synchronized_strain","Synchronous"
1,2,81.9312,"synchronized_strain","Synchronous"
1,1,81.9441,"synchronized_strain","Synchronous"
1,4,81.496,"synchronized_strain","Synchronous"
1,1,77.8595,"synchronized_strain","Synchronous"
1,2,99.7081,"synchronized_strain","Synchronous"
1,1,90.51,"synchronized_strain","Synchronous"
1,3,98.8378,"synchronized_strain","Synchronous"
1,1,86.1305,"synchronized_strain","Synchronous"
1,5,86.5379,"synchronized_strain","Synchronous"
1,1,93.7845,"synchronized_strain","Synchronous"
1,2,93.6721,"synchronized_strain","Synchronous"
1,1,92.656,"synchronized_strain","Synchronous"
1,2,93.1482,"synchronized_strain","Synchronous"
1,1,108.7772,"synchronized_strain","Synchronous"
1,4,92.6843,"synchronized_strain","Synchronous"
1,1,93.4941,"synchronized_strain","Synchronous"
1,2,87.8669,"synchronized_strain","Synchronous"
1,1,78.4148,"synchronized_strain","Synchronous"
1,3,86.754,"synchronized_strain","Synchronous"
1,1,96.4885,"synchronized_strain","Synchronous"
1,3,90.1507,"synchronized_strain","Synchronous"
1,1,79.1785,"synchronized_strain","Synchronous"
1,2,83.9951,"synchronized_strain","Synchronous"
1,1,74.1814,"synchronized_strain","Synchronous"
1,2,89.0929,"synchronized_strain","Synchronous"
1,1,97.7611,"synchronized_strain","Synchronous"
1,2,92.3178,"synchronized_strain","Synchronous"
1,1,104.4652,"synchronized_strain","Synchronous"
1,6,89.1471,"synchronized_strain","Synchronous"
1,1,103.657,"synchronized_strain","Synchronous"
1,2,88.9017,"synchronized_strain","Synchronous"
1,1,96.6558,"synchronized_strain","Synchronous"
1,3,98.2067,"synchronized_strain","Synchronous"
1,1,77.6042,"synchronized_strain","Synchronous"
1,2,106.839,"synchronized_strain","Synchronous"
1,1,81.3551,"synchronized_strain","Synchronous"
1,2,96.9137,"synchronized_strain","Synchronous"
1,1,84.8384,"synchronized_strain","Synchronous"
1,2,93.3612,"synchronized_strain","Synchronous"
1,1,90.4326,"synchronized_strain","Synchronous"
1,2,83.879,"synchronized_strain","Synchronous"
1,1,87.4072,"synchronized_strain","Synchronous"
1,2,86.0209,"synchronized_strain","Synchronous"
1,1,100.1278,"synchronized_strain","Synchronous"
1,2,95.0932,"synchronized_strain","Synchronous"
1,1,84.3776,"synchronized_strain","Synchronous"
1,5,102.0524,"synchronized_strain","Synchronous"
1,1,93.7486,"synchronized_strain","Synchronous"
1,3,86.8235,"synchronized_strain","Synchronous"
1,1,78.6585,"synchronized_strain","Synchronous"
1,2,85.5713,"synchronized_strain","Synchronous"
1,1,96.1355,"synchronized_strain","Synchronous"
1,8,89.7702,"synchronized_strain","Synchronous"
1,1,89.7235,"synchronized_strain","Synchronous"
1,2,86.8657,"synchronized_strain","Synchronous"
1,1,93.3968,"synchronized_strain","Synchronous"
1,2,94.4452,"synchronized_strain","Synchronous"
1,1,93.239,"synchronized_strain","Synchronous"
1,4,97.9019,"synchronized_strain","Synchronous"
1,1,94.6719,"synchronized_strain","Synchronous"
1,2,93.1271,"synchronized_strain","Synchronous"
1,1,81.7011,"synchronized_strain","Synchronous"
1,4,83.2068,"synchronized_strain","Synchronous"
1,1,79.2027,"synchronized_strain","Synchronous"
1,2,99.4027,"synchronized_strain","Synchronous"
1,1,87.0711,"synchronized_strain","Synchronous"
1,3,94.7522,"synchronized_strain","Synchronous"
1,1,94.9141,"synchronized_strain","Synchronous"
1,3,93.297,"synchronized_strain","Synchronous"
1,1,96.3448,"synchronized_strain","Synchronous"
1,2,93.4783,"synchronized_strain","Synchronous"
1,1,103.5072,"synchronized_strain","Synchronous"
1,2,85.6635,"synchronized_strain","Synchronous"
1,1,92.552,"synchronized_strain","Synchronous"
1,2,109.3704,"synchronized_strain","Synchronous"
1,1,94.0944,"synchronized_strain","Synchronous"
1,2,82.154,"synchronized_strain","Synchronous"
1,1,93.8003,"synchronized_strain","Synchronous"
1,3,77.5725,"synchronized_strain","Synchronous"
1,1,102.2056,"synchronized_strain","Synchronous"
1,5,86.233,"synchronized_strain","Synchronous"
1,1,85.8229,"synchronized_strain","Synchronous"
1,2,95.4903,"synchronized_strain","Synchronous"
1,1,80.0769,"synchronized_strain","Synchronous"
1,3,88.4888,"synchronized_strain","Synchronous"
1,1,92.268,"synchronized_strain","Synchronous"
1,3,75.5581,"synchronized_strain","Synchronous"
1,1,95.6048,"synchronized_strain","Synchronous"
1,2,88.1558,"synchronized_strain","Synchronous"
1,1,83.4674,"synchronized_strain","Synchronous"
1,2,94.4189,"synchronized_strain","Synchronous"
1,1,98.1133,"synchronized_strain","Synchronous"
1,4,82.2742,"synchronized_strain","Synchronous"
1,1,89.0365,"synchronized_strain","Synchronous"
1,3,82.5807,"synchronized_strain","Synchronous"
1,1,85.0203,"synchronized_strain","Synchronous"
1,4,86.2628,"synchronized_strain","Synchronous"
1,1,84.8334,"synchronized_strain","Synchronous"
1,2,96.4843,"synchronized_strain","Synchronous"
1,1,101.4131,"synchronized_strain","Synchronous"
1,2,108.9294,"synchronized_strain","Synchronous"
1,1,92.3621,"synchronized_strain","Synchronous"
1,2,78.4708,"synchronized_strain","Synchronous"
1,1,104.1371,"synchronized_strain","Synchronous"
1,7,83.3116,"synchronized_strain","Synchronous"
1,1,82.3454,"synchronized_strain","Synchronous"
1,3,89.8412,"synchronized_strain","Synchronous"
1,1,92.212,"synchronized_strain","Synchronous"
1,2,89.795,"synchronized_strain","Synchronous"
1,1,77.4694,"synchronized_strain","Synchronous"
1,2,84.0795,"synchronized_strain","Synchronous"
1,1,90.672,"synchronized_strain","Synchronous"
1,3,89.3071,"synchronized_strain","Synchronous"
1,1,88.7148,"synchronized_strain","Synchronous"
1,2,88.0147,"synchronized_strain","Synchronous"
1,1,86.1547,"synchronized_strain","Synchronous"
1,3,108.5271,"synchronized_strain","Synchronous"
1,1,88.4905,"synchronized_strain","Synchronous"
1,3,83.0503,"synchronized_strain","Synchronous"
1,1,98.8941,"synchronized_strain","Synchronous"
1,2,92.4029,"synchronized_strain","Synchronous"
1,1,78.9134,"synchronized_strain","Synchronous"
1,3,98.0421,"synchronized_strain","Synchronous"
1,1,87.2457,"synchronized_strain","Synchronous"
1,2,84.0954,"synchronized_strain","Synchronous"
1,1,110.8397,"synchronized_strain","Synchronous"
1,2,81.4932,"synchronized_strain","Synchronous"
1,1,85.9091,"synchronized_strain","Synchronous"
1,2,91.921,"synchronized_strain","Synchronous"
1,1,82.426,"synchronized_strain","Synchronous"
1,2,95.1844,"synchronized_strain","Synchronous"
1,1,101.2762,"synchronized_strain","Synchronous"
1,2,78.7173,"synchronized_strain","Synchronous"
1,1,83.7629,"synchronized_strain","Synchronous"
1,2,108.3988,"synchronized_strain","Synchronous"
1,1,102.2459,"synchronized_strain","Synchronous"
1,5,92.2929,"synchronized_strain","Synchronous"
1,1,89.931,"synchronized_strain","Synchronous"
1,10,84.9047,"synchronized_strain","Synchronous"
1,1,86.6514,"synchronized_strain","Synchronous"
1,3,84.214,"synchronized_strain","Synchronous"
1,1,94.2794,"synchronized_strain","Synchronous"
1,4,83.9401,"synchronized_strain","Synchronous"
1,1,99.5938,"synchronized_strain","Synchronous"
1,2,105.3802,"synchronized_strain","Synchronous"
1,1,96.603,"synchronized_strain","Synchronous"
1,2,85.7525,"synchronized_strain","Synchronous"
1,1,100.4831,"synchronized_strain","Synchronous"
1,3,91.5223,"synchronized_strain","Synchronous"
1,1,89.5195,"synchronized_strain","Synchronous"
1,3,87.4766,"synchronized_strain","Synchronous"
1,1,92.3784,"synchronized_strain","Synchronous"
1,2,81.9087,"synchronized_strain","Synchronous"
1,1,92.1766,"synchronized_strain","Synchronous"
1,2,87.1761,"synchronized_strain","Synchronous"
1,1,84.0525,"synchronized_strain","Synchronous"
1,2,92.0139,"synchronized_strain","Synchronous"
1,1,92.0549,"synchronized_strain","Synchronous"
1,2,89.1921,"synchronized_strain","Synchronous"
1,1,93.8202,"synchronized_strain","Synchronous"
1,3,100.2985,"synchronized_strain","Synchronous"
1,1,84.605,"synchronized_strain","Synchronous"
1,4,89.3165,"synchronized_strain","Synchronous"
1,1,88.6891,"synchronized_strain","Synchronous"
1,6,88.8138,"synchronized_strain","Synchronous"
1,1,88.3567,"synchronized_strain","Synchronous"
1,2,80.1074,"synchronized_strain","Synchronous"
1,1,83.2047,"synchronized_strain","Synchronous"
1,2,105.8062,"synchronized_strain","Synchronous"
1,1,84.0876,"synchronized_strain","Synchronous"
1,3,96.5724,"synchronized_strain","Synchronous"
1,1,107.4522,"synchronized_strain","Synchronous"
1,2,79.2465,"synchronized_strain","Synchronous"
1,1,91.4778,"synchronized_strain","Synchronous"
1,3,92.3559,"synchronized_strain","Synchronous"
1,1,88.9379,"synchronized_strain","Synchronous"
1,2,82.076,"synchronized_strain","Synchronous"
1,1,84.7416,"synchronized_strain","Synchronous"
1,2,81.5222,"synchronized_strain","Synchronous"
1,1,78.9949,"synchronized_strain","Synchronous"
1,4,83.3247,"synchronized_strain","Synchronous"
1,1,92.1341,"synchronized_strain","Synchronous"
1,3,88.8246,"synchronized_strain","Synchronous"
1,1,87.4615,"synchronized_strain","Synchronous"
1,3,78.9163,"synchronized_strain","Synchronous"
1,1,87.9802,"synchronized_strain","Synchronous"
1,4,95.0918,"synchronized_strain","Synchronous"
1,1,75.8062,"synchronized_strain","Synchronous"
1,5,85.6393,"synchronized_strain","Synchronous"
1,1,72.2097,"synchronized_strain","Synchronous"
1,2,89.0381,"synchronized_strain","Synchronous"
1,1,83.2909,"synchronized_strain","Synchronous"
1,4,79.0242,"synchronized_strain","Synchronous"
1,1,86.5228,"synchronized_strain","Synchronous"
1,2,99.2721,"synchronized_strain","Synchronous"
1,1,92.5018,"synchronized_strain","Synchronous"
1,2,81.42,"synchronized_strain","Synchronous"
1,1,92.9159,"synchronized_strain","Synchronous"
1,2,110.4899,"synchronized_strain","Synchronous"
1,1,89.5781,"synchronized_strain","Synchronous"
1,4,87.3506,"synchronized_strain","Synchronous"
1,1,90.8806,"synchronized_strain","Synchronous"
1,2,85.8772,"synchronized_strain","Synchronous"
1,1,84.3817,"synchronized_strain","Synchronous"
1,3,97.3632,"synchronized_strain","Synchronous"
1,1,98.5128,"synchronized_strain","Synchronous"
1,4,100.4727,"synchronized_strain","Synchronous"
1,1,79.3033,"synchronized_strain","Synchronous"
1,7,73.6363,"synchronized_strain","Synchronous"
1,1,90.0749,"synchronized_strain","Synchronous"
1,2,88.0505,"synchronized_strain","Synchronous"
1,1,76.0958,"synchronized_strain","Synchronous"
1,2,83.859,"synchronized_strain","Synchronous"
1,1,95.7093,"synchronized_strain","Synchronous"
1,5,100.5597,"synchronized_strain","Synchronous"
1,1,84.5846,"synchronized_strain","Synchronous"
