"sim_number","generation","diameter","experiment","experiment_name"
85,27,15,"synchronized_strain","Synchronous"
85,28,14,"synchronized_strain","Synchronous"
85,29,14,"synchronized_strain","Synchronous"
85,30,15,"synchronized_strain","Synchronous"
85,31,14,"synchronized_strain","Synchronous"
85,32,15,"synchronized_strain","Synchronous"
85,33,14,"synchronized_strain","Synchronous"
85,34,14,"synchronized_strain","Synchronous"
85,35,14,"synchronized_strain","Synchronous"
85,36,15,"synchronized_strain","Synchronous"
85,37,14,"synchronized_strain","Synchronous"
85,38,15,"synchronized_strain","Synchronous"
85,39,14,"synchronized_strain","Synchronous"
85,40,14,"synchronized_strain","Synchronous"
85,41,14,"synchronized_strain","Synchronous"
85,42,15,"synchronized_strain","Synchronous"
85,43,15,"synchronized_strain","Synchronous"
85,44,15,"synchronized_strain","Synchronous"
85,45,15,"synchronized_strain","Synchronous"
85,46,15,"synchronized_strain","Synchronous"
85,47,15,"synchronized_strain","Synchronous"
85,48,14,"synchronized_strain","Synchronous"
85,49,14,"synchronized_strain","Synchronous"
85,50,13,"synchronized_strain","Synchronous"
85,51,15,"synchronized_strain","Synchronous"
85,52,13,"synchronized_strain","Synchronous"
85,53,13,"synchronized_strain","Synchronous"
85,54,13,"synchronized_strain","Synchronous"
85,55,14,"synchronized_strain","Synchronous"
85,56,14,"synchronized_strain","Synchronous"
85,57,15,"synchronized_strain","Synchronous"
85,58,14,"synchronized_strain","Synchronous"
85,59,14,"synchronized_strain","Synchronous"
85,60,15,"synchronized_strain","Synchronous"
85,61,14,"synchronized_strain","Synchronous"
85,62,14,"synchronized_strain","Synchronous"
85,63,14,"synchronized_strain","Synchronous"
85,64,14,"synchronized_strain","Synchronous"
85,65,14,"synchronized_strain","Synchronous"
85,66,14,"synchronized_strain","Synchronous"
85,67,13,"synchronized_strain","Synchronous"
85,68,13,"synchronized_strain","Synchronous"
85,69,14,"synchronized_strain","Synchronous"
85,70,14,"synchronized_strain","Synchronous"
85,71,14,"synchronized_strain","Synchronous"
85,72,15,"synchronized_strain","Synchronous"
85,73,15,"synchronized_strain","Synchronous"
85,74,15,"synchronized_strain","Synchronous"
85,75,15,"synchronized_strain","Synchronous"
85,76,13,"synchronized_strain","Synchronous"
85,77,15,"synchronized_strain","Synchronous"
85,78,15,"synchronized_strain","Synchronous"
85,79,13,"synchronized_strain","Synchronous"
85,80,15,"synchronized_strain","Synchronous"
85,81,14,"synchronized_strain","Synchronous"
85,82,14,"synchronized_strain","Synchronous"
85,83,15,"synchronized_strain","Synchronous"
85,84,15,"synchronized_strain","Synchronous"
85,85,14,"synchronized_strain","Synchronous"
85,86,14,"synchronized_strain","Synchronous"
85,87,15,"synchronized_strain","Synchronous"
85,88,13,"synchronized_strain","Synchronous"
85,89,15,"synchronized_strain","Synchronous"
85,90,14,"synchronized_strain","Synchronous"
85,91,15,"synchronized_strain","Synchronous"
85,92,15,"synchronized_strain","Synchronous"
85,93,13,"synchronized_strain","Synchronous"
85,94,15,"synchronized_strain","Synchronous"
85,95,15,"synchronized_strain","Synchronous"
85,96,14,"synchronized_strain","Synchronous"
85,97,15,"synchronized_strain","Synchronous"
85,98,15,"synchronized_strain","Synchronous"
85,99,15,"synchronized_strain","Synchronous"
85,100,15,"synchronized_strain","Synchronous"
85,101,15,"synchronized_strain","Synchronous"
86,0,13,"synchronized_strain","Synchronous"
86,1,14,"synchronized_strain","Synchronous"
86,2,15,"synchronized_strain","Synchronous"
86,3,14,"synchronized_strain","Synchronous"
86,4,15,"synchronized_strain","Synchronous"
86,5,15,"synchronized_strain","Synchronous"
86,6,15,"synchronized_strain","Synchronous"
86,7,15,"synchronized_strain","Synchronous"
86,8,13,"synchronized_strain","Synchronous"
86,9,14,"synchronized_strain","Synchronous"
86,10,14,"synchronized_strain","Synchronous"
86,11,13,"synchronized_strain","Synchronous"
86,12,14,"synchronized_strain","Synchronous"
86,13,15,"synchronized_strain","Synchronous"
86,14,15,"synchronized_strain","Synchronous"
86,15,15,"synchronized_strain","Synchronous"
86,16,15,"synchronized_strain","Synchronous"
86,17,15,"synchronized_strain","Synchronous"
86,18,14,"synchronized_strain","Synchronous"
86,19,15,"synchronized_strain","Synchronous"
86,20,15,"synchronized_strain","Synchronous"
86,21,15,"synchronized_strain","Synchronous"
86,22,14,"synchronized_strain","Synchronous"
86,23,14,"synchronized_strain","Synchronous"
86,24,15,"synchronized_strain","Synchronous"
86,25,15,"synchronized_strain","Synchronous"
86,26,15,"synchronized_strain","Synchronous"
86,27,15,"synchronized_strain","Synchronous"
86,28,15,"synchronized_strain","Synchronous"
86,29,14,"synchronized_strain","Synchronous"
86,30,14,"synchronized_strain","Synchronous"
86,31,14,"synchronized_strain","Synchronous"
86,32,15,"synchronized_strain","Synchronous"
86,33,15,"synchronized_strain","Synchronous"
86,34,15,"synchronized_strain","Synchronous"
86,35,13,"synchronized_strain","Synchronous"
86,36,14,"synchronized_strain","Synchronous"
86,37,15,"synchronized_strain","Synchronous"
86,38,15,"synchronized_strain","Synchronous"
86,39,14,"synchronized_strain","Synchronous"
86,40,14,"synchronized_strain","Synchronous"
86,41,14,"synchronized_strain","Synchronous"
86,42,15,"synchronized_strain","Synchronous"
86,43,13,"synchronized_strain","Synchronous"
86,44,15,"synchronized_strain","Synchronous"
86,45,15,"synchronized_strain","Synchronous"
86,46,15,"synchronized_strain","Synchronous"
86,47,14,"synchronized_strain","Synchronous"
86,48,15,"synchronized_strain","Synchronous"
86,49,15,"synchronized_strain","Synchronous"
86,50,15,"synchronized_strain","Synchronous"
86,51,15,"synchronized_strain","Synchronous"
86,52,15,"synchronized_strain","Synchronous"
86,53,14,"synchronized_strain","Synchronous"
86,54,14,"synchronized_strain","Synchronous"
86,55,14,"synchronized_strain","Synchronous"
86,56,14,"synchronized_strain","Synchronous"
86,57,14,"synchronized_strain","Synchronous"
86,58,14,"synchronized_strain","Synchronous"
86,59,14,"synchronized_strain","Synchronous"
86,60,15,"synchronized_strain","Synchronous"
86,61,15,"synchronized_strain","Synchronous"
86,62,15,"synchronized_strain","Synchronous"
86,63,15,"synchronized_strain","Synchronous"
86,64,14,"synchronized_strain","Synchronous"
86,65,15,"synchronized_strain","Synchronous"
86,66,15,"synchronized_strain","Synchronous"
86,67,13,"synchronized_strain","Synchronous"
86,68,14,"synchronized_strain","Synchronous"
86,69,13,"synchronized_strain","Synchronous"
86,70,13,"synchronized_strain","Synchronous"
86,71,13,"synchronized_strain","Synchronous"
86,72,13,"synchronized_strain","Synchronous"
86,73,15,"synchronized_strain","Synchronous"
86,74,13,"synchronized_strain","Synchronous"
86,75,14,"synchronized_strain","Synchronous"
86,76,15,"synchronized_strain","Synchronous"
86,77,14,"synchronized_strain","Synchronous"
86,78,15,"synchronized_strain","Synchronous"
86,79,15,"synchronized_strain","Synchronous"
86,80,14,"synchronized_strain","Synchronous"
86,81,15,"synchronized_strain","Synchronous"
86,82,13,"synchronized_strain","Synchronous"
86,83,14,"synchronized_strain","Synchronous"
86,84,14,"synchronized_strain","Synchronous"
86,85,15,"synchronized_strain","Synchronous"
86,86,15,"synchronized_strain","Synchronous"
86,87,14,"synchronized_strain","Synchronous"
86,88,14,"synchronized_strain","Synchronous"
86,89,15,"synchronized_strain","Synchronous"
86,90,14,"synchronized_strain","Synchronous"
86,91,15,"synchronized_strain","Synchronous"
86,92,14,"synchronized_strain","Synchronous"
86,93,15,"synchronized_strain","Synchronous"
86,94,15,"synchronized_strain","Synchronous"
86,95,15,"synchronized_strain","Synchronous"
86,96,15,"synchronized_strain","Synchronous"
86,97,14,"synchronized_strain","Synchronous"
86,98,15,"synchronized_strain","Synchronous"
86,99,15,"synchronized_strain","Synchronous"
86,100,13,"synchronized_strain","Synchronous"
86,101,14,"synchronized_strain","Synchronous"
87,0,13,"synchronized_strain","Synchronous"
87,1,13,"synchronized_strain","Synchronous"
87,2,14,"synchronized_strain","Synchronous"
87,3,14,"synchronized_strain","Synchronous"
87,4,14,"synchronized_strain","Synchronous"
87,5,14,"synchronized_strain","Synchronous"
87,6,14,"synchronized_strain","Synchronous"
87,7,13,"synchronized_strain","Synchronous"
87,8,14,"synchronized_strain","Synchronous"
87,9,15,"synchronized_strain","Synchronous"
87,10,14,"synchronized_strain","Synchronous"
87,11,14,"synchronized_strain","Synchronous"
87,12,14,"synchronized_strain","Synchronous"
87,13,14,"synchronized_strain","Synchronous"
87,14,14,"synchronized_strain","Synchronous"
87,15,15,"synchronized_strain","Synchronous"
87,16,15,"synchronized_strain","Synchronous"
87,17,15,"synchronized_strain","Synchronous"
87,18,15,"synchronized_strain","Synchronous"
87,19,15,"synchronized_strain","Synchronous"
87,20,14,"synchronized_strain","Synchronous"
87,21,14,"synchronized_strain","Synchronous"
87,22,13,"synchronized_strain","Synchronous"
87,23,14,"synchronized_strain","Synchronous"
87,24,14,"synchronized_strain","Synchronous"
87,25,14,"synchronized_strain","Synchronous"
87,26,15,"synchronized_strain","Synchronous"
87,27,15,"synchronized_strain","Synchronous"
87,28,14,"synchronized_strain","Synchronous"
87,29,13,"synchronized_strain","Synchronous"
87,30,15,"synchronized_strain","Synchronous"
87,31,15,"synchronized_strain","Synchronous"
87,32,15,"synchronized_strain","Synchronous"
87,33,15,"synchronized_strain","Synchronous"
87,34,15,"synchronized_strain","Synchronous"
87,35,14,"synchronized_strain","Synchronous"
87,36,15,"synchronized_strain","Synchronous"
87,37,15,"synchronized_strain","Synchronous"
87,38,15,"synchronized_strain","Synchronous"
87,39,15,"synchronized_strain","Synchronous"
87,40,15,"synchronized_strain","Synchronous"
87,41,15,"synchronized_strain","Synchronous"
87,42,15,"synchronized_strain","Synchronous"
87,43,15,"synchronized_strain","Synchronous"
87,44,15,"synchronized_strain","Synchronous"
87,45,14,"synchronized_strain","Synchronous"
87,46,13,"synchronized_strain","Synchronous"
87,47,13,"synchronized_strain","Synchronous"
87,48,14,"synchronized_strain","Synchronous"
87,49,15,"synchronized_strain","Synchronous"
87,50,15,"synchronized_strain","Synchronous"
87,51,15,"synchronized_strain","Synchronous"
87,52,15,"synchronized_strain","Synchronous"
87,53,15,"synchronized_strain","Synchronous"
87,54,13,"synchronized_strain","Synchronous"
87,55,14,"synchronized_strain","Synchronous"
87,56,14,"synchronized_strain","Synchronous"
87,57,15,"synchronized_strain","Synchronous"
87,58,14,"synchronized_strain","Synchronous"
87,59,13,"synchronized_strain","Synchronous"
87,60,13,"synchronized_strain","Synchronous"
87,61,15,"synchronized_strain","Synchronous"
87,62,15,"synchronized_strain","Synchronous"
87,63,14,"synchronized_strain","Synchronous"
87,64,15,"synchronized_strain","Synchronous"
87,65,15,"synchronized_strain","Synchronous"
87,66,15,"synchronized_strain","Synchronous"
87,67,15,"synchronized_strain","Synchronous"
87,68,15,"synchronized_strain","Synchronous"
87,69,14,"synchronized_strain","Synchronous"
87,70,14,"synchronized_strain","Synchronous"
87,71,14,"synchronized_strain","Synchronous"
87,72,15,"synchronized_strain","Synchronous"
87,73,14,"synchronized_strain","Synchronous"
87,74,15,"synchronized_strain","Synchronous"
87,75,14,"synchronized_strain","Synchronous"
87,76,14,"synchronized_strain","Synchronous"
87,77,14,"synchronized_strain","Synchronous"
87,78,15,"synchronized_strain","Synchronous"
87,79,14,"synchronized_strain","Synchronous"
87,80,13,"synchronized_strain","Synchronous"
87,81,14,"synchronized_strain","Synchronous"
87,82,14,"synchronized_strain","Synchronous"
87,83,13,"synchronized_strain","Synchronous"
87,84,13,"synchronized_strain","Synchronous"
87,85,14,"synchronized_strain","Synchronous"
87,86,14,"synchronized_strain","Synchronous"
87,87,14,"synchronized_strain","Synchronous"
87,88,13,"synchronized_strain","Synchronous"
87,89,14,"synchronized_strain","Synchronous"
87,90,14,"synchronized_strain","Synchronous"
87,91,14,"synchronized_strain","Synchronous"
87,92,14,"synchronized_strain","Synchronous"
87,93,13,"synchronized_strain","Synchronous"
87,94,14,"synchronized_strain","Synchronous"
87,95,14,"synchronized_strain","Synchronous"
87,96,15,"synchronized_strain","Synchronous"
87,97,15,"synchronized_strain","Synchronous"
87,98,15,"synchronized_strain","Synchronous"
87,99,15,"synchronized_strain","Synchronous"
87,100,15,"synchronized_strain","Synchronous"
87,101,15,"synchronized_strain","Synchronous"
88,0,13,"synchronized_strain","Synchronous"
88,1,15,"synchronized_strain","Synchronous"
88,2,15,"synchronized_strain","Synchronous"
88,3,13,"synchronized_strain","Synchronous"
88,4,13,"synchronized_strain","Synchronous"
88,5,14,"synchronized_strain","Synchronous"
88,6,14,"synchronized_strain","Synchronous"
88,7,14,"synchronized_strain","Synchronous"
88,8,15,"synchronized_strain","Synchronous"
88,9,15,"synchronized_strain","Synchronous"
88,10,15,"synchronized_strain","Synchronous"
88,11,15,"synchronized_strain","Synchronous"
88,12,15,"synchronized_strain","Synchronous"
88,13,14,"synchronized_strain","Synchronous"
88,14,14,"synchronized_strain","Synchronous"
88,15,14,"synchronized_strain","Synchronous"
88,16,14,"synchronized_strain","Synchronous"
88,17,15,"synchronized_strain","Synchronous"
88,18,13,"synchronized_strain","Synchronous"
88,19,14,"synchronized_strain","Synchronous"
88,20,14,"synchronized_strain","Synchronous"
88,21,14,"synchronized_strain","Synchronous"
88,22,14,"synchronized_strain","Synchronous"
88,23,14,"synchronized_strain","Synchronous"
88,24,13,"synchronized_strain","Synchronous"
88,25,13,"synchronized_strain","Synchronous"
88,26,14,"synchronized_strain","Synchronous"
88,27,15,"synchronized_strain","Synchronous"
88,28,14,"synchronized_strain","Synchronous"
88,29,15,"synchronized_strain","Synchronous"
88,30,15,"synchronized_strain","Synchronous"
88,31,15,"synchronized_strain","Synchronous"
88,32,15,"synchronized_strain","Synchronous"
88,33,14,"synchronized_strain","Synchronous"
88,34,13,"synchronized_strain","Synchronous"
88,35,15,"synchronized_strain","Synchronous"
88,36,13,"synchronized_strain","Synchronous"
88,37,13,"synchronized_strain","Synchronous"
88,38,14,"synchronized_strain","Synchronous"
88,39,14,"synchronized_strain","Synchronous"
88,40,15,"synchronized_strain","Synchronous"
88,41,14,"synchronized_strain","Synchronous"
88,42,14,"synchronized_strain","Synchronous"
88,43,15,"synchronized_strain","Synchronous"
88,44,14,"synchronized_strain","Synchronous"
88,45,15,"synchronized_strain","Synchronous"
88,46,15,"synchronized_strain","Synchronous"
88,47,15,"synchronized_strain","Synchronous"
88,48,15,"synchronized_strain","Synchronous"
88,49,14,"synchronized_strain","Synchronous"
88,50,15,"synchronized_strain","Synchronous"
88,51,14,"synchronized_strain","Synchronous"
88,52,14,"synchronized_strain","Synchronous"
88,53,13,"synchronized_strain","Synchronous"
88,54,15,"synchronized_strain","Synchronous"
88,55,15,"synchronized_strain","Synchronous"
88,56,15,"synchronized_strain","Synchronous"
88,57,15,"synchronized_strain","Synchronous"
88,58,15,"synchronized_strain","Synchronous"
88,59,13,"synchronized_strain","Synchronous"
88,60,13,"synchronized_strain","Synchronous"
88,61,14,"synchronized_strain","Synchronous"
88,62,15,"synchronized_strain","Synchronous"
88,63,14,"synchronized_strain","Synchronous"
88,64,14,"synchronized_strain","Synchronous"
88,65,14,"synchronized_strain","Synchronous"
88,66,14,"synchronized_strain","Synchronous"
88,67,14,"synchronized_strain","Synchronous"
88,68,15,"synchronized_strain","Synchronous"
88,69,13,"synchronized_strain","Synchronous"
88,70,14,"synchronized_strain","Synchronous"
88,71,13,"synchronized_strain","Synchronous"
88,72,13,"synchronized_strain","Synchronous"
88,73,14,"synchronized_strain","Synchronous"
88,74,13,"synchronized_strain","Synchronous"
88,75,13,"synchronized_strain","Synchronous"
88,76,14,"synchronized_strain","Synchronous"
88,77,15,"synchronized_strain","Synchronous"
88,78,14,"synchronized_strain","Synchronous"
88,79,15,"synchronized_strain","Synchronous"
88,80,15,"synchronized_strain","Synchronous"
88,81,15,"synchronized_strain","Synchronous"
88,82,15,"synchronized_strain","Synchronous"
88,83,14,"synchronized_strain","Synchronous"
88,84,15,"synchronized_strain","Synchronous"
88,85,14,"synchronized_strain","Synchronous"
88,86,15,"synchronized_strain","Synchronous"
88,87,14,"synchronized_strain","Synchronous"
88,88,14,"synchronized_strain","Synchronous"
88,89,15,"synchronized_strain","Synchronous"
88,90,14,"synchronized_strain","Synchronous"
88,91,14,"synchronized_strain","Synchronous"
88,92,15,"synchronized_strain","Synchronous"
88,93,15,"synchronized_strain","Synchronous"
88,94,14,"synchronized_strain","Synchronous"
88,95,15,"synchronized_strain","Synchronous"
88,96,15,"synchronized_strain","Synchronous"
88,97,15,"synchronized_strain","Synchronous"
88,98,15,"synchronized_strain","Synchronous"
88,99,14,"synchronized_strain","Synchronous"
88,100,15,"synchronized_strain","Synchronous"
88,101,15,"synchronized_strain","Synchronous"
89,0,15,"synchronized_strain","Synchronous"
89,1,15,"synchronized_strain","Synchronous"
89,2,13,"synchronized_strain","Synchronous"
89,3,13,"synchronized_strain","Synchronous"
89,4,13,"synchronized_strain","Synchronous"
89,5,13,"synchronized_strain","Synchronous"
89,6,14,"synchronized_strain","Synchronous"
89,7,13,"synchronized_strain","Synchronous"
89,8,14,"synchronized_strain","Synchronous"
89,9,14,"synchronized_strain","Synchronous"
89,10,15,"synchronized_strain","Synchronous"
89,11,14,"synchronized_strain","Synchronous"
89,12,15,"synchronized_strain","Synchronous"
89,13,15,"synchronized_strain","Synchronous"
89,14,15,"synchronized_strain","Synchronous"
89,15,14,"synchronized_strain","Synchronous"
89,16,15,"synchronized_strain","Synchronous"
89,17,15,"synchronized_strain","Synchronous"
89,18,15,"synchronized_strain","Synchronous"
89,19,15,"synchronized_strain","Synchronous"
89,20,15,"synchronized_strain","Synchronous"
89,21,15,"synchronized_strain","Synchronous"
89,22,15,"synchronized_strain","Synchronous"
89,23,15,"synchronized_strain","Synchronous"
89,24,13,"synchronized_strain","Synchronous"
89,25,14,"synchronized_strain","Synchronous"
89,26,14,"synchronized_strain","Synchronous"
89,27,14,"synchronized_strain","Synchronous"
89,28,15,"synchronized_strain","Synchronous"
89,29,14,"synchronized_strain","Synchronous"
89,30,13,"synchronized_strain","Synchronous"
89,31,14,"synchronized_strain","Synchronous"
89,32,13,"synchronized_strain","Synchronous"
89,33,13,"synchronized_strain","Synchronous"
89,34,13,"synchronized_strain","Synchronous"
89,35,14,"synchronized_strain","Synchronous"
89,36,13,"synchronized_strain","Synchronous"
89,37,14,"synchronized_strain","Synchronous"
89,38,15,"synchronized_strain","Synchronous"
89,39,14,"synchronized_strain","Synchronous"
89,40,15,"synchronized_strain","Synchronous"
89,41,14,"synchronized_strain","Synchronous"
89,42,14,"synchronized_strain","Synchronous"
89,43,15,"synchronized_strain","Synchronous"
89,44,15,"synchronized_strain","Synchronous"
89,45,15,"synchronized_strain","Synchronous"
89,46,14,"synchronized_strain","Synchronous"
89,47,15,"synchronized_strain","Synchronous"
89,48,15,"synchronized_strain","Synchronous"
89,49,15,"synchronized_strain","Synchronous"
89,50,15,"synchronized_strain","Synchronous"
89,51,15,"synchronized_strain","Synchronous"
89,52,14,"synchronized_strain","Synchronous"
89,53,14,"synchronized_strain","Synchronous"
89,54,14,"synchronized_strain","Synchronous"
89,55,15,"synchronized_strain","Synchronous"
89,56,15,"synchronized_strain","Synchronous"
89,57,15,"synchronized_strain","Synchronous"
89,58,15,"synchronized_strain","Synchronous"
89,59,14,"synchronized_strain","Synchronous"
89,60,15,"synchronized_strain","Synchronous"
89,61,15,"synchronized_strain","Synchronous"
89,62,15,"synchronized_strain","Synchronous"
89,63,15,"synchronized_strain","Synchronous"
89,64,15,"synchronized_strain","Synchronous"
89,65,15,"synchronized_strain","Synchronous"
89,66,15,"synchronized_strain","Synchronous"
89,67,15,"synchronized_strain","Synchronous"
89,68,15,"synchronized_strain","Synchronous"
89,69,15,"synchronized_strain","Synchronous"
89,70,14,"synchronized_strain","Synchronous"
89,71,15,"synchronized_strain","Synchronous"
89,72,14,"synchronized_strain","Synchronous"
89,73,15,"synchronized_strain","Synchronous"
89,74,14,"synchronized_strain","Synchronous"
89,75,15,"synchronized_strain","Synchronous"
89,76,14,"synchronized_strain","Synchronous"
89,77,13,"synchronized_strain","Synchronous"
89,78,13,"synchronized_strain","Synchronous"
89,79,14,"synchronized_strain","Synchronous"
89,80,14,"synchronized_strain","Synchronous"
89,81,15,"synchronized_strain","Synchronous"
89,82,15,"synchronized_strain","Synchronous"
89,83,15,"synchronized_strain","Synchronous"
89,84,15,"synchronized_strain","Synchronous"
89,85,14,"synchronized_strain","Synchronous"
89,86,14,"synchronized_strain","Synchronous"
89,87,13,"synchronized_strain","Synchronous"
89,88,13,"synchronized_strain","Synchronous"
89,89,13,"synchronized_strain","Synchronous"
89,90,14,"synchronized_strain","Synchronous"
89,91,14,"synchronized_strain","Synchronous"
89,92,13,"synchronized_strain","Synchronous"
89,93,14,"synchronized_strain","Synchronous"
89,94,13,"synchronized_strain","Synchronous"
89,95,14,"synchronized_strain","Synchronous"
89,96,13,"synchronized_strain","Synchronous"
89,97,15,"synchronized_strain","Synchronous"
89,98,15,"synchronized_strain","Synchronous"
89,99,15,"synchronized_strain","Synchronous"
89,100,15,"synchronized_strain","Synchronous"
89,101,15,"synchronized_strain","Synchronous"
90,0,15,"synchronized_strain","Synchronous"
90,1,15,"synchronized_strain","Synchronous"
90,2,14,"synchronized_strain","Synchronous"
90,3,13,"synchronized_strain","Synchronous"
90,4,14,"synchronized_strain","Synchronous"
90,5,13,"synchronized_strain","Synchronous"
90,6,13,"synchronized_strain","Synchronous"
90,7,13,"synchronized_strain","Synchronous"
90,8,15,"synchronized_strain","Synchronous"
90,9,15,"synchronized_strain","Synchronous"
90,10,14,"synchronized_strain","Synchronous"
90,11,15,"synchronized_strain","Synchronous"
90,12,15,"synchronized_strain","Synchronous"
90,13,15,"synchronized_strain","Synchronous"
90,14,15,"synchronized_strain","Synchronous"
90,15,15,"synchronized_strain","Synchronous"
90,16,15,"synchronized_strain","Synchronous"
90,17,15,"synchronized_strain","Synchronous"
90,18,15,"synchronized_strain","Synchronous"
90,19,15,"synchronized_strain","Synchronous"
90,20,14,"synchronized_strain","Synchronous"
90,21,13,"synchronized_strain","Synchronous"
90,22,14,"synchronized_strain","Synchronous"
90,23,13,"synchronized_strain","Synchronous"
90,24,13,"synchronized_strain","Synchronous"
90,25,15,"synchronized_strain","Synchronous"
90,26,15,"synchronized_strain","Synchronous"
90,27,15,"synchronized_strain","Synchronous"
90,28,14,"synchronized_strain","Synchronous"
90,29,13,"synchronized_strain","Synchronous"
90,30,15,"synchronized_strain","Synchronous"
90,31,15,"synchronized_strain","Synchronous"
90,32,15,"synchronized_strain","Synchronous"
90,33,14,"synchronized_strain","Synchronous"
90,34,14,"synchronized_strain","Synchronous"
90,35,14,"synchronized_strain","Synchronous"
90,36,13,"synchronized_strain","Synchronous"
90,37,14,"synchronized_strain","Synchronous"
90,38,14,"synchronized_strain","Synchronous"
90,39,15,"synchronized_strain","Synchronous"
90,40,14,"synchronized_strain","Synchronous"
90,41,13,"synchronized_strain","Synchronous"
90,42,15,"synchronized_strain","Synchronous"
90,43,14,"synchronized_strain","Synchronous"
90,44,15,"synchronized_strain","Synchronous"
90,45,15,"synchronized_strain","Synchronous"
90,46,15,"synchronized_strain","Synchronous"
90,47,15,"synchronized_strain","Synchronous"
90,48,15,"synchronized_strain","Synchronous"
90,49,14,"synchronized_strain","Synchronous"
90,50,14,"synchronized_strain","Synchronous"
90,51,14,"synchronized_strain","Synchronous"
90,52,13,"synchronized_strain","Synchronous"
90,53,13,"synchronized_strain","Synchronous"
90,54,13,"synchronized_strain","Synchronous"
90,55,14,"synchronized_strain","Synchronous"
90,56,14,"synchronized_strain","Synchronous"
90,57,15,"synchronized_strain","Synchronous"
90,58,13,"synchronized_strain","Synchronous"
90,59,14,"synchronized_strain","Synchronous"
90,60,15,"synchronized_strain","Synchronous"
90,61,14,"synchronized_strain","Synchronous"
90,62,13,"synchronized_strain","Synchronous"
90,63,13,"synchronized_strain","Synchronous"
90,64,15,"synchronized_strain","Synchronous"
90,65,15,"synchronized_strain","Synchronous"
90,66,15,"synchronized_strain","Synchronous"
90,67,15,"synchronized_strain","Synchronous"
90,68,15,"synchronized_strain","Synchronous"
90,69,15,"synchronized_strain","Synchronous"
90,70,15,"synchronized_strain","Synchronous"
90,71,15,"synchronized_strain","Synchronous"
90,72,14,"synchronized_strain","Synchronous"
90,73,15,"synchronized_strain","Synchronous"
90,74,14,"synchronized_strain","Synchronous"
90,75,14,"synchronized_strain","Synchronous"
90,76,15,"synchronized_strain","Synchronous"
90,77,14,"synchronized_strain","Synchronous"
90,78,15,"synchronized_strain","Synchronous"
90,79,15,"synchronized_strain","Synchronous"
90,80,15,"synchronized_strain","Synchronous"
90,81,15,"synchronized_strain","Synchronous"
90,82,15,"synchronized_strain","Synchronous"
90,83,14,"synchronized_strain","Synchronous"
90,84,13,"synchronized_strain","Synchronous"
90,85,15,"synchronized_strain","Synchronous"
90,86,15,"synchronized_strain","Synchronous"
90,87,15,"synchronized_strain","Synchronous"
90,88,13,"synchronized_strain","Synchronous"
90,89,14,"synchronized_strain","Synchronous"
90,90,13,"synchronized_strain","Synchronous"
90,91,14,"synchronized_strain","Synchronous"
90,92,13,"synchronized_strain","Synchronous"
90,93,14,"synchronized_strain","Synchronous"
90,94,15,"synchronized_strain","Synchronous"
90,95,15,"synchronized_strain","Synchronous"
90,96,14,"synchronized_strain","Synchronous"
90,97,14,"synchronized_strain","Synchronous"
90,98,13,"synchronized_strain","Synchronous"
90,99,15,"synchronized_strain","Synchronous"
90,100,13,"synchronized_strain","Synchronous"
90,101,15,"synchronized_strain","Synchronous"
91,0,14,"synchronized_strain","Synchronous"
91,1,13,"synchronized_strain","Synchronous"
91,2,14,"synchronized_strain","Synchronous"
91,3,15,"synchronized_strain","Synchronous"
91,4,13,"synchronized_strain","Synchronous"
91,5,14,"synchronized_strain","Synchronous"
91,6,14,"synchronized_strain","Synchronous"
91,7,15,"synchronized_strain","Synchronous"
91,8,14,"synchronized_strain","Synchronous"
91,9,13,"synchronized_strain","Synchronous"
91,10,15,"synchronized_strain","Synchronous"
91,11,15,"synchronized_strain","Synchronous"
91,12,15,"synchronized_strain","Synchronous"
91,13,15,"synchronized_strain","Synchronous"
91,14,15,"synchronized_strain","Synchronous"
91,15,13,"synchronized_strain","Synchronous"
91,16,13,"synchronized_strain","Synchronous"
91,17,15,"synchronized_strain","Synchronous"
91,18,15,"synchronized_strain","Synchronous"
91,19,14,"synchronized_strain","Synchronous"
91,20,14,"synchronized_strain","Synchronous"
91,21,14,"synchronized_strain","Synchronous"
91,22,13,"synchronized_strain","Synchronous"
91,23,15,"synchronized_strain","Synchronous"
91,24,15,"synchronized_strain","Synchronous"
91,25,14,"synchronized_strain","Synchronous"
91,26,14,"synchronized_strain","Synchronous"
91,27,14,"synchronized_strain","Synchronous"
91,28,13,"synchronized_strain","Synchronous"
91,29,14,"synchronized_strain","Synchronous"
91,30,15,"synchronized_strain","Synchronous"
91,31,14,"synchronized_strain","Synchronous"
91,32,14,"synchronized_strain","Synchronous"
91,33,13,"synchronized_strain","Synchronous"
91,34,15,"synchronized_strain","Synchronous"
91,35,14,"synchronized_strain","Synchronous"
91,36,14,"synchronized_strain","Synchronous"
91,37,14,"synchronized_strain","Synchronous"
91,38,15,"synchronized_strain","Synchronous"
91,39,15,"synchronized_strain","Synchronous"
91,40,15,"synchronized_strain","Synchronous"
91,41,14,"synchronized_strain","Synchronous"
91,42,14,"synchronized_strain","Synchronous"
91,43,13,"synchronized_strain","Synchronous"
91,44,14,"synchronized_strain","Synchronous"
91,45,15,"synchronized_strain","Synchronous"
91,46,15,"synchronized_strain","Synchronous"
91,47,15,"synchronized_strain","Synchronous"
91,48,15,"synchronized_strain","Synchronous"
91,49,15,"synchronized_strain","Synchronous"
