"Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Slice","AR","Round","Solidity","group_id","num_cells","date","strain","replicate","image_num"
80.86016,255,0,255,255,301.99691,247.52108,34.06558,10.36391,9.93393,127.07612,0.87561,20619.34118,255,100,978690,1,1.04328,0.95851,0.95603,"5",1,"2025may19","grande","4","049"
277.95417,255,0,255,255,582.23127,254.17139,74.92576,24.72696,14.3124,22.93643,0.62219,70878.31377,255,100,3364215,1,1.72766,0.57882,0.9053,"6",6,"2025may19","grande","4","049"
76.47795,255,0,255,255,435.15979,297.58865,36.20332,11.9064,8.17836,88.7857,0.73325,19501.87819,255,100,925650,1,1.45584,0.68689,0.91701,"7",2,"2025may19","grande","4","049"
8956.64286,255,0,255,255,492.11571,378.65409,589.28735,126.58867,90.08667,95.07943,0.32412,2283943.92954,255,100,108406620,1,1.40519,0.71165,0.84234,"8",341,"2025may19","grande","4","049"
7858.35203,255,0,255,255,323.6133,401.91601,540.50408,107.55976,93.0233,2.57459,0.33802,2003879.76697,255,100,95113470,1,1.15627,0.86485,0.81466,"9",292,"2025may19","grande","4","049"
55.87315,255,0,255,255,433.06167,364.11857,29.74632,8.94862,7.94982,64.92013,0.7935,14247.65316,255,100,676260,1,1.12564,0.88838,0.93069,"10",1,"2025may19","grande","4","049"
134.8161,255,0,255,255,273.03375,440.24728,50.61613,15.82073,10.84989,139.20822,0.66126,34378.10428,255,100,1631745,1,1.45815,0.6858,0.88433,"12",2,"2025may19","grande","4","049"
475.02711,255,0,255,255,540.70036,23.83011,264.1341,33.23743,18.19705,2.73173,0.08556,121131.91393,255,100,5749485,1,1.82653,0.54749,0.23172,"1",6,"2025may19","grande","4","050"
4519.46783,255,0,255,255,359.02587,62.10908,548.04079,87.31327,65.90482,39.44057,0.18909,1152464.29758,255,100,54701325,1,1.32484,0.75481,0.7734,"2",152,"2025may19","grande","4","050"
17193.76091,255,0,255,255,462.80068,128.56687,945.18056,186.43072,117.4258,31.97956,0.24185,4384409.03154,255,100,208104480,1,1.58765,0.62986,0.82636,"3",687,"2025may19","grande","4","050"
6104.56296,255,0,255,255,119.64709,136.58765,477.80107,101.01661,76.9435,18.42569,0.33602,1556663.55588,255,100,73886505,1,1.31287,0.76169,0.81982,"4",228,"2025may19","grande","4","050"
88.59223,255,0,255,255,608.91375,101.30757,39.60188,13.89858,8.11587,162.15117,0.70986,22591.01868,255,100,1072275,1,1.71252,0.58394,0.92255,"5",2,"2025may19","grande","4","050"
89.72992,255,0,255,255,546.6905,150.19804,38.97148,13.07253,8.73952,147.61714,0.74243,22881.12926,255,100,1086045,1,1.4958,0.66854,0.91503,"6",2,"2025may19","grande","4","050"
53.82952,255,0,255,255,650.58973,153.2218,29.00421,9.3329,7.34369,140.19915,0.8041,13726.52859,255,100,651525,1,1.27087,0.78686,0.92388,"7",1,"2025may19","grande","4","050"
52.50222,255,0,255,255,511.74444,156.84274,27.14218,8.65285,7.72554,9.09155,0.89557,13388.06624,255,100,635460,1,1.12003,0.89283,0.96272,"8",1,"2025may19","grande","4","050"
19246.08788,255,0,255,255,152.24161,318.63322,1038.94301,234.35772,104.56186,140.50948,0.22406,4907752.40902,255,100,232944795,1,2.24133,0.44616,0.78399,"9",750,"2025may19","grande","4","050"
49.1945,255,0,255,255,145.89101,235.1808,26.15104,8.16598,7.67041,2.23433,0.90396,12544.59658,255,100,595425,1,1.06461,0.93931,0.96888,"10",1,"2025may19","grande","4","050"
150.82801,255,0,255,255,509.53728,243.77457,54.95602,17.13785,11.20562,21.72961,0.62757,38461.14214,255,100,1825545,1,1.5294,0.65385,0.87927,"11",3,"2025may19","grande","4","050"
88.06552,255,0,255,255,618.077,255.20833,37.17988,12.80827,8.75438,143.9247,0.80057,22456.70822,255,100,1065900,1,1.46307,0.68349,0.94038,"12",2,"2025may19","grande","4","050"
49.23663,255,0,255,255,173.84915,258.84656,26.35631,8.15677,7.68565,162.65088,0.8907,12555.34141,255,100,595935,1,1.0613,0.94224,0.9671,"13",1,"2025may19","grande","4","050"
117.89824,255,0,255,255,102.25314,352.17414,46.57509,15.29003,9.81769,145.19234,0.68298,30064.05244,255,100,1426980,1,1.5574,0.6421,0.89795,"14",4,"2025may19","grande","4","050"
52.75504,255,0,255,255,153.03815,369.50108,27.53813,8.77258,7.65679,30.05853,0.87419,13452.53526,255,100,638520,1,1.14572,0.87281,0.95463,"15",1,"2025may19","grande","4","050"
100.98039,255,0,255,255,433.25023,446.74611,40.23833,14.202,9.05311,156.85667,0.78373,25750.0006,255,100,1222215,1,1.56874,0.63745,0.94036,"16",2,"2025may19","grande","4","050"
183.61029,255,0,255,255,223.05693,448.0556,59.21089,19.96007,11.71238,168.83005,0.65812,46820.62491,255,100,2222325,1,1.70419,0.58679,0.89896,"17",4,"2025may19","grande","4","050"
75.63522,255,0,255,255,495.91719,68.16055,35.05672,9.98001,9.64946,86.6009,0.77338,19286.98146,255,100,915450,1,1.03426,0.96688,0.92526,"1",1,"2025may19","grande","5","001"
4793.62971,255,0,255,255,78.58984,131.71391,442.96421,86.52589,70.53887,171.13823,0.307,1222375.57607,255,100,58019640,1,1.22664,0.81523,0.8316,"2",183,"2025may19","grande","5","001"
157.10636,255,0,255,255,218.74253,178.73545,54.04991,16.40113,12.19636,15.92384,0.67579,40062.12277,255,100,1901535,1,1.34476,0.74363,0.90437,"3",3,"2025may19","grande","5","001"
2219.82001,255,0,255,255,485.90821,244.01735,235.02527,66.4475,42.53528,30.0452,0.50501,566054.10245,255,100,26867565,1,1.56217,0.64013,0.86627,"4",89,"2025may19","grande","5","001"
2796.39636,255,0,255,255,182.89871,258.35859,302.25635,69.7242,51.06523,105.73979,0.38464,713081.07227,255,100,33846150,1,1.36539,0.73239,0.84426,"5",105,"2025may19","grande","5","001"
2869.84048,255,0,255,255,585.96256,325.48992,330.60349,70.99085,51.47134,142.91812,0.32995,731809.32224,255,100,34735080,1,1.37923,0.72504,0.83199,"6",102,"2025may19","grande","5","001"
156.17936,255,0,255,255,105.73368,8.53523,55.5658,15.4172,12.89818,47.87188,0.63565,39825.73637,255,100,1890315,1,1.1953,0.83661,0.90204,"1",3,"2025may19","grande","5","002"
2118.20757,255,0,255,255,562.61499,34.21842,226.65038,53.74409,50.182,123.32677,0.51816,540142.9293,255,100,25637700,1,1.07098,0.93372,0.85349,"2",70,"2025may19","grande","5","002"
159.88738,255,0,255,255,141.82372,38.35348,62.59485,16.01412,12.71221,78.33199,0.5128,40771.28198,255,100,1935195,1,1.25974,0.79381,0.83773,"3",3,"2025may19","grande","5","002"
3740.95176,255,0,255,255,62.85379,97.39432,412.38575,82.32784,57.85561,105.90008,0.27643,953942.69898,255,100,45278565,1,1.42299,0.70275,0.78459,"4",120,"2025may19","grande","5","002"
73.94976,255,0,255,255,625.09479,100.90383,33.5846,10.12419,9.30008,48.49225,0.82388,18857.188,255,100,895050,1,1.08861,0.9186,0.94635,"5",1,"2025may19","grande","5","002"
10510.49369,255,0,255,255,285.04027,248.29307,769.31888,157.83477,84.78725,51.10824,0.22316,2680175.89159,255,100,127213635,1,1.86154,0.53719,0.75637,"6",408,"2025may19","grande","5","002"
143.4541,255,0,255,255,401.63809,272.28156,48.42254,15.78671,11.56995,60.16349,0.76883,36580.79576,255,100,1736295,1,1.36446,0.73289,0.94027,"7",3,"2025may19","grande","5","002"
286.67645,255,0,255,255,130.24693,287.27537,80.97223,21.45064,17.01617,95.24439,0.54945,73102.49492,255,100,3469785,1,1.2606,0.79327,0.87601,"8",7,"2025may19","grande","5","002"
123.92378,255,0,255,255,390.89791,291.00257,46.78036,15.84783,9.95623,94.28082,0.7116,31600.56406,255,100,1499910,1,1.59175,0.62824,0.91698,"9",2,"2025may19","grande","5","002"
212.41067,255,0,255,255,427.93561,315.82582,61.39844,19.11013,14.15216,43.26375,0.70806,54164.72064,255,100,2570910,1,1.35033,0.74056,0.91759,"10",5,"2025may19","grande","5","002"
3762.58891,255,0,255,255,640.5792,392.05682,384.68007,81.59297,58.71434,126.80408,0.31952,959460.17251,255,100,45540450,1,1.38966,0.7196,0.84883,"11",134,"2025may19","grande","5","002"
94.97593,255,0,255,255,97.65869,396.56532,40.1533,12.23516,9.88358,5.08001,0.74025,24218.8614,255,100,1149540,1,1.23793,0.8078,0.91274,"12",2,"2025may19","grande","5","002"
107.21661,255,0,255,255,13.96004,11.6583,42.47569,13.77968,9.9068,98.67865,0.74678,27340.2364,255,100,1297695,1,1.39093,0.71894,0.91942,"1",2,"2025may19","grande","5","003"
119.33089,255,0,255,255,660.77305,21.44455,45.61917,14.98994,10.13592,81.41984,0.72056,30429.37688,255,100,1444320,1,1.47889,0.67618,0.91963,"2",2,"2025may19","grande","5","003"
111.91485,255,0,255,255,335.60866,89.03049,45.80381,14.88241,9.57468,101.46902,0.67034,28538.28566,255,100,1354560,1,1.55435,0.64336,0.91342,"3",2,"2025may19","grande","5","003"
4779.95638,255,0,255,255,474.08656,187.407,394.05715,85.64416,71.06181,133.21505,0.38683,1218888.87663,255,100,57854145,1,1.20521,0.82973,0.85323,"4",169,"2025may19","grande","5","003"
128.32706,255,0,255,255,4.7947,247.72259,48.81245,16.07084,10.16693,82.18718,0.67681,32723.39947,255,100,1553205,1,1.5807,0.63263,0.92505,"5",3,"2025may19","grande","5","003"
9277.85027,255,0,255,255,270.79344,330.13914,619.73805,118.63631,99.5726,137.42724,0.30356,2365851.81794,255,100,112294350,1,1.19146,0.83931,0.83333,"6",365,"2025may19","grande","5","003"
71.73758,255,0,255,255,558.23358,262.02495,32.16832,9.79638,9.32376,107.86374,0.87116,18293.08409,255,100,868275,1,1.05069,0.95176,0.95405,"7",1,"2025may19","grande","5","003"
210.85161,255,0,255,255,649.666,463.40037,65.99945,19.88258,13.50251,72.26281,0.60828,53767.16169,255,100,2552040,1,1.47251,0.67911,0.88586,"8",4,"2025may19","grande","5","003"
6135.49124,255,0,255,255,387.19571,47.32003,438.56847,95.78559,81.55663,144.71486,0.40085,1564550.26584,255,100,74260845,1,1.17447,0.85145,0.87502,"1",228,"2025may19","grande","5","004"
239.10421,255,0,255,255,690.42814,24.46058,70.06363,19.62092,15.51594,103.93296,0.61209,60971.57454,255,100,2893995,1,1.26457,0.79079,0.91296,"2",5,"2025may19","grande","5","004"
263.92268,255,0,255,255,463.90834,151.90113,80.57627,26.55593,12.65393,123.34091,0.51083,67300.28322,255,100,3194385,1,2.09863,0.4765,0.83739,"3",4,"2025may19","grande","5","004"
7669.28504,255,0,255,255,302.48975,226.34549,576.04282,115.21872,84.75044,173.53348,0.29044,1955667.68574,255,100,92825100,1,1.35951,0.73556,0.79546,"4",283,"2025may19","grande","5","004"
106.20533,255,0,255,255,111.65161,260.05937,42.0591,14.43192,9.36984,85.91826,0.75446,27082.36032,255,100,1285455,1,1.54025,0.64924,0.94215,"5",2,"2025may19","grande","5","004"
6629.81692,255,0,255,255,140.44496,359.25801,479.57203,104.62077,80.68518,58.80316,0.36225,1690603.31488,255,100,80243910,1,1.29665,0.77122,0.85482,"6",241,"2025may19","grande","5","004"
2290.84127,255,0,255,255,514.17337,423.86975,272.22578,57.16879,51.02067,107.1856,0.38846,584164.52431,255,100,27727170,1,1.1205,0.89246,0.82113,"7",79,"2025may19","grande","5","004"
15054.25328,255,0,255,255,199.99163,117.2235,955.60213,216.26651,88.62986,58.98011,0.20716,3838834.5874,255,100,182208975,1,2.44011,0.40982,0.74931,"2",560,"2025may19","grande","5","005"
4825.40072,255,0,255,255,74.51556,76.98911,435.68611,84.34002,72.84669,84.71166,0.31944,1230477.18277,255,100,58404180,1,1.15777,0.86373,0.82872,"3",160,"2025may19","grande","5","005"
154.64137,255,0,255,255,158.83084,51.72953,53.41346,15.9475,12.34648,99.23108,0.68114,39433.54984,255,100,1871700,1,1.29166,0.7742,0.8989,"5",3,"2025may19","grande","5","005"
70.07319,255,0,255,255,704.01474,142.27926,37.2151,10.43131,8.55309,81.08701,0.6358,17868.66305,255,100,848130,1,1.21959,0.81994,0.86626,"6",1,"2025may19","grande","5","005"
5868.00802,255,0,255,255,516.06259,203.63548,437.50439,95.56909,78.17779,75.75411,0.38524,1496342.04394,255,100,71023365,1,1.22246,0.81802,0.84938,"7",209,"2025may19","grande","5","005"
232.27808,255,0,255,255,91.25668,191.34223,67.86753,19.27078,15.34685,108.92127,0.63372,59230.91104,255,100,2811375,1,1.25568,0.79638,0.89467,"8",5,"2025may19","grande","5","005"
124.51369,255,0,255,255,159.02209,226.82543,45.88029,15.68782,10.10566,151.51445,0.74332,31750.99177,255,100,1507050,1,1.55238,0.64417,0.93181,"9",2,"2025may19","grande","5","005"
108.41751,255,0,255,255,331.76774,296.13481,46.75118,13.97866,9.87516,28.50086,0.62334,27646.46423,255,100,1312230,1,1.41554,0.70645,0.89847,"10",2,"2025may19","grande","5","005"
4951.4524,255,0,255,255,178.37019,343.10077,440.81541,86.38667,72.97868,121.2899,0.32021,1262620.36106,255,100,59929845,1,1.18372,0.84479,0.78569,"11",173,"2025may19","grande","5","005"
120.67926,255,0,255,255,214.51593,315.90765,46.05034,15.15553,10.13845,134.97921,0.71512,30773.21165,255,100,1460640,1,1.49486,0.66896,0.91721,"12",2,"2025may19","grande","5","005"
176.86844,255,0,255,255,703.16964,333.44361,55.36657,16.09753,13.98947,168.49649,0.72505,45101.45108,255,100,2140725,1,1.15069,0.86904,0.93159,"13",3,"2025may19","grande","5","005"
146.65648,255,0,255,255,572.83148,392.25504,52.11743,15.46206,12.07658,118.09655,0.67849,37397.40333,255,100,1775055,1,1.28033,0.78105,0.89439,"14",3,"2025may19","grande","5","005"
243.42322,255,0,255,255,528.53753,446.65261,70.35393,19.45436,15.93145,129.03484,0.61801,62072.92028,255,100,2946270,1,1.22113,0.81891,0.88908,"15",6,"2025may19","grande","5","005"
6244.11943,255,0,255,255,86.12122,152.17438,513.96667,94.5773,84.06097,133.28501,0.29704,1592250.45426,255,100,75575625,1,1.1251,0.88881,0.84178,"1",220,"2025may19","grande","5","006"
172.04379,255,0,255,255,671.20758,118.37889,56.06741,16.12754,13.58254,74.37495,0.68775,43871.1673,255,100,2082330,1,1.18737,0.8422,0.91409,"2",3,"2025may19","grande","5","006"
6289.01599,255,0,255,255,495.45485,169.37715,481.8094,94.5475,84.69208,48.62708,0.34044,1603699.07752,255,100,76119030,1,1.11637,0.89576,0.84798,"3",213,"2025may19","grande","5","006"
76.35154,255,0,255,255,577.19651,182.97474,33.46435,10.39761,9.34963,12.78989,0.85677,19469.64368,255,100,924120,1,1.11209,0.89921,0.94906,"4",1,"2025may19","grande","5","006"
3592.12524,255,0,255,255,532.98317,359.81101,332.08165,73.60938,62.13388,46.47778,0.40933,915991.93657,255,100,43477245,1,1.18469,0.8441,0.86213,"5",118,"2025may19","grande","5","006"
154.53603,255,0,255,255,569.83725,384.73449,53.17297,16.98909,11.58163,144.09708,0.68684,39406.68775,255,100,1870425,1,1.4669,0.68171,0.90971,"6",3,"2025may19","grande","5","006"
75.48774,255,0,255,255,351.7973,53.76155,34.74579,10.25299,9.37424,108.65703,0.78575,19249.37453,255,100,913665,1,1.09374,0.91429,0.93417,"1",1,"2025may19","grande","5","007"
412.53852,255,0,255,255,446.10256,93.05217,94.01252,28.59391,18.36966,6.00585,0.58655,105197.32145,255,100,4993155,1,1.55658,0.64243,0.87519,"2",9,"2025may19","grande","5","007"
6507.76822,255,0,255,255,620.5457,152.5812,468.55778,97.26909,85.18582,126.12254,0.37249,1659480.89605,255,100,78766695,1,1.14185,0.87577,0.86061,"3",235,"2025may19","grande","5","007"
8332.17825,255,0,255,255,266.03286,200.80183,548.30692,115.66868,91.71764,69.78984,0.34827,2124705.45307,255,100,100848420,1,1.26114,0.79293,0.82793,"4",306,"2025may19","grande","5","007"
241.27425,255,0,255,255,308.51017,234.05943,72.74675,22.35313,13.74304,157.73011,0.57292,61524.93362,255,100,2920260,1,1.62651,0.61481,0.89982,"5",5,"2025may19","grande","5","007"
135.13212,255,0,255,255,689.69186,263.7443,51.14088,15.11979,11.3795,168.9735,0.64928,34458.69056,255,100,1635570,1,1.32869,0.75262,0.89331,"6",3,"2025may19","grande","5","007"
169.00996,255,0,255,255,290.68784,274.08043,54.83578,15.56926,13.82147,52.42186,0.70631,43097.53908,255,100,2045610,1,1.12645,0.88774,0.93475,"7",3,"2025may19","grande","5","007"
72.51711,255,0,255,255,283.43968,330.47972,33.59064,10.72548,8.60863,90.96528,0.80763,18491.86356,255,100,877710,1,1.2459,0.80263,0.94886,"8",1,"2025may19","grande","5","007"
3100.4331,255,0,255,255,45.03595,418.18976,347.07756,67.02146,58.90045,80.56853,0.32343,790610.43981,255,100,37526055,1,1.13788,0.87883,0.81194,"9",97,"2025may19","grande","5","007"
141.19979,255,0,255,255,59.06836,455.1446,56.90913,14.7918,12.15411,68.66375,0.54787,36005.94701,255,100,1709010,1,1.21702,0.82168,0.8476,"10",3,"2025may19","grande","5","007"
5372.18648,255,0,255,255,337.15099,153.64647,449.17822,93.39018,73.24197,176.81355,0.3346,1369907.55321,255,100,65022195,1,1.27509,0.78426,0.84066,"1",191,"2025may19","grande","5","008"
7819.86023,255,0,255,255,115.92522,216.51471,542.85314,115.54565,86.16988,110.32855,0.33346,1994064.35886,255,100,94647585,1,1.34091,0.74576,0.8376,"2",304,"2025may19","grande","5","008"
1958.48873,255,0,255,255,440.63284,256.62753,231.3485,62.02809,40.20155,129.43491,0.45983,499414.62666,255,100,23704545,1,1.54293,0.64812,0.85097,"3",64,"2025may19","grande","5","008"
77.93167,255,0,255,255,26.22518,249.19182,35.10653,10.79782,9.18942,92.84216,0.7946,19872.57505,255,100,943245,1,1.17503,0.85104,0.93919,"4",1,"2025may19","grande","5","008"
73.38091,255,0,255,255,339.94796,283.68418,32.62867,10.28547,9.08383,89.07324,0.86615,18712.13271,255,100,888165,1,1.13228,0.88317,0.95608,"5",1,"2025may19","grande","5","008"
105.00444,255,0,255,255,128.32051,288.09847,44.42275,13.56584,9.85533,93.16785,0.66866,26776.13248,255,100,1270920,1,1.3765,0.72648,0.91132,"6",2,"2025may19","grande","5","008"
5730.28449,255,0,255,255,550.04063,350.6822,451.91719,101.69065,71.74725,96.96477,0.35259,1461222.54594,255,100,69356430,1,1.41735,0.70554,0.85801,"7",210,"2025may19","grande","5","008"
131.99294,255,0,255,255,125.73569,412.24679,47.63667,16.22586,10.35746,99.87534,0.73093,33658.20024,255,100,1597575,1,1.56659,0.63833,0.92932,"8",2,"2025may19","grande","5","008"
119.54157,255,0,255,255,212.60777,416.72318,46.3346,15.85391,9.60048,92.36986,0.69971,30483.10106,255,100,1446870,1,1.65137,0.60556,0.89601,"9",2,"2025may19","grande","5","008"
250.0176,255,0,255,255,111.22458,441.62967,67.10479,20.45085,15.56573,138.53652,0.69771,63754.48719,255,100,3026085,1,1.31384,0.76113,0.93777,"10",6,"2025may19","grande","5","008"
68.97764,255,0,255,255,356.5811,469.76418,32.23272,9.90715,8.86482,166.35105,0.8343,17589.2973,255,100,834870,1,1.11758,0.89479,0.95313,"11",1,"2025may19","grande","5","008"
18090.99689,255,0,255,255,578.65831,191.93663,969.65775,210.79385,109.27346,56.5785,0.24179,4613204.20689,255,100,218964165,1,1.92905,0.51839,0.83378,"1",694,"2025may19","grande","5","009"
239.90481,255,0,255,255,349.6871,193.06439,83.10997,22.81677,13.38736,136.23954,0.43646,61175.72644,255,100,2903685,1,1.70435,0.58673,0.82157,"2",4,"2025may19","grande","5","009"
197.49431,255,0,255,255,644.32068,241.61704,62.14909,21.97164,11.44464,70.40246,0.64253,50361.04853,255,100,2390370,1,1.91982,0.52088,0.90803,"3",4,"2025may19","grande","5","009"
306.26998,255,0,255,255,136.79879,244.36248,80.371,20.70328,18.83543,6.37663,0.59582,78098.84388,255,100,3706935,1,1.09917,0.90978,0.88066,"4",7,"2025may19","grande","5","009"
79.97529,255,0,255,255,703.92885,244.06859,34.63159,10.42373,9.76884,87.11178,0.83796,20393.69962,255,100,967980,1,1.06704,0.93717,0.94205,"5",1,"2025may19","grande","5","009"
122.70182,255,0,255,255,599.73303,283.47712,46.3346,15.02231,10.39979,73.08057,0.71821,31288.9638,255,100,1485120,1,1.44448,0.69229,0.92174,"6",2,"2025may19","grande","5","009"
6471.36219,255,0,255,255,358.51333,336.36651,479.50764,97.5387,84.47513,30.50914,0.35368,1650197.35734,255,100,78326055,1,1.15464,0.86607,0.85064,"7",243,"2025may19","grande","5","009"
208.44983,255,0,255,255,492.63818,342.5318,64.32206,18.83634,14.09013,92.98901,0.63313,53154.70601,255,100,2522970,1,1.33685,0.74803,0.88446,"8",4,"2025may19","grande","5","009"
71.61117,255,0,255,255,274.06458,357.59228,32.30316,10.18931,8.94842,105.08257,0.86238,18260.84958,255,100,866745,1,1.13867,0.87822,0.95963,"9",1,"2025may19","grande","5","009"
134.12084,255,0,255,255,226.98863,469.94924,63.07834,20.37895,8.37962,12.90582,0.42359,34200.81448,255,100,1623330,1,2.43196,0.41119,0.82397,"10",4,"2025may19","grande","5","009"
329.74007,255,0,255,255,539.02211,32.12866,80.64066,21.32879,19.6841,103.86972,0.6372,84083.71779,255,100,3991005,1,1.08355,0.92289,0.89734,"1",7,"2025may19","grande","5","010"
10045.01052,255,0,255,255,627.14132,107.64671,603.1231,133.13194,96.06789,71.32931,0.34702,2561477.68312,255,100,121579665,1,1.38581,0.7216,0.87957,"2",387,"2025may19","grande","5","010"
16658.64698,255,0,255,255,309.81133,171.85916,900.1893,198.41573,106.89903,98.77174,0.25833,4247954.9808,255,100,201627735,1,1.8561,0.53876,0.83962,"3",652,"2025may19","grande","5","010"
3917.08281,255,0,255,255,36.81719,115.16627,344.09913,78.78317,63.30521,45.1298,0.41572,998856.11542,255,100,47410365,1,1.2445,0.80354,0.8742,"4",131,"2025may19","grande","5","010"
77.38389,255,0,255,255,612.27207,214.33872,36.23854,10.84434,9.08568,14.36165,0.74049,19732.89218,255,100,936615,1,1.19356,0.83783,0.91722,"5",1,"2025may19","grande","5","010"
162.28917,255,0,255,255,615.84977,248.65092,53.31385,15.41628,13.40355,99.19349,0.7175,41383.73766,255,100,1964265,1,1.15016,0.86944,0.9161,"6",3,"2025may19","grande","5","010"
125.94634,255,0,255,255,707.64614,285.81263,51.19923,15.68792,10.22187,74.51649,0.60377,32116.31621,255,100,1524390,1,1.53474,0.65158,0.87763,"7",2,"2025may19","grande","5","010"
8339.08865,255,0,255,255,364.05104,340.05604,595.82438,118.74335,89.41686,138.13968,0.29518,2126467.60625,255,100,100932060,1,1.32797,0.75303,0.81224,"8",343,"2025may19","grande","5","010"
259.20338,255,0,255,255,652.42781,327.02029,77.27733,22.43319,14.71159,118.62948,0.54544,66096.86154,255,100,3137265,1,1.52487,0.6558,0.8472,"9",5,"2025may19","grande","5","010"
3222.75569,255,0,255,255,455.73553,405.588,290.86427,67.91935,60.41489,82.54206,0.47869,821802.70008,255,100,39006585,1,1.12422,0.88951,0.89018,"10",107,"2025may19","grande","5","010"
64.72184,255,0,255,255,210.58483,461.20732,39.14153,13.87215,5.94042,70.90874,0.53087,16504.06882,255,100,783360,1,2.33521,0.42823,0.85774,"11",1,"2025may19","grande","5","010"
59.91826,255,0,255,255,359.9945,463.42299,29.52042,9.05512,8.4251,98.00766,0.86402,15279.15746,255,100,725220,1,1.07478,0.93042,0.95613,"12",1,"2025may19","grande","5","010"
72.91741,255,0,255,255,161.83419,79.13384,34.01577,10.01683,9.26853,20.06559,0.79192,18593.93951,255,100,882555,1,1.08074,0.9253,0.94113,"1",1,"2025may19","grande","5","011"
68.51413,255,0,255,255,582.22719,111.67986,32.40881,9.63687,9.0522,37.20155,0.81972,17471.1041,255,100,829260,1,1.06459,0.93933,0.93529,"2",1,"2025may19","grande","5","011"
117.3294,255,0,255,255,136.66819,119.55046,48.2877,14.02584,10.65094,54.90032,0.63233,29918.99715,255,100,1420095,1,1.31686,0.75938,0.8795,"3",2,"2025may19","grande","5","011"
2776.48681,255,0,255,255,660.56687,166.31543,283.72956,72.95251,48.458,10.32661,0.43341,708004.13704,255,100,33605175,1,1.50548,0.66424,0.86169,"4",94,"2025may19","grande","5","011"
3524.43277,255,0,255,255,78.67044,324.96421,322.19338,68.02981,65.96296,41.85037,0.42664,898730.35678,255,100,42657930,1,1.03133,0.96962,0.86072,"5",139,"2025may19","grande","5","011"
191.04741,255,0,255,255,325.52109,304.40663,61.27819,18.2366,13.33851,96.2467,0.63935,48717.08855,255,100,2312340,1,1.36721,0.73141,0.90278,"6",4,"2025may19","grande","5","011"
4206.5192,255,0,255,255,495.04626,349.47345,353.00732,81.73268,65.52956,54.42119,0.42419,1072662.39713,255,100,50913555,1,1.24726,0.80175,0.87527,"7",158,"2025may19","grande","5","011"
79.76461,255,0,255,255,573.6991,367.21834,35.87781,10.90658,9.31176,70.93971,0.7787,20339.97544,255,100,965430,1,1.17127,0.85377,0.93034,"8",1,"2025may19","grande","5","011"
119.89973,255,0,255,255,209.78792,21.51465,46.92124,15.75009,9.69271,55.06007,0.68437,30574.43217,255,100,1451205,1,1.62494,0.61541,0.90226,"1",2,"2025may19","grande","5","012"
6120.06924,255,0,255,255,483.32192,61.84329,471.97447,93.00614,83.7828,172.93674,0.34525,1560617.6557,255,100,74074185,1,1.11009,0.90083,0.82185,"2",238,"2025may19","grande","5","012"
6031.37167,255,0,255,255,218.7593,181.19704,488.90889,113.77251,67.49768,82.0846,0.31708,1537999.77493,255,100,73000635,1,1.68558,0.59327,0.83508,"3",224,"2025may19","grande","5","012"
118.88846,255,0,255,255,137.51614,195.65468,45.54873,15.59922,9.70392,177.1886,0.72011,30316.5561,255,100,1438965,1,1.60752,0.62208,0.93644,"4",2,"2025may19","grande","5","012"
240.19977,255,0,255,255,604.15162,317.41582,70.83491,21.28514,14.36832,56.44299,0.60157,61250.94029,255,100,2907255,1,1.48139,0.67504,0.86855,"5",6,"2025may19","grande","5","012"
186.70733,255,0,255,255,159.94267,401.94656,63.10501,18.5648,12.80505,93.57146,0.58917,47610.37039,255,100,2259810,1,1.4498,0.68975,0.86598,"6",4,"2025may19","grande","5","012"
1864.14485,255,0,255,255,613.54027,107.65086,222.51576,60.20684,39.42248,39.28562,0.47312,475356.93781,255,100,22562655,1,1.52722,0.65478,0.85978,"1",63,"2025may19","grande","5","013"
41.01999,255,0,255,255,569.63729,97.91749,30.18604,7.60421,6.86834,139.95649,0.56571,10460.0983,255,100,496485,1,1.10714,0.90323,0.79551,"2",3,"2025may19","grande","5","013"
54.94614,255,0,255,255,312.70576,212.28925,40.57843,12.40624,5.63907,27.10066,0.41933,14011.26676,255,100,665040,1,2.20005,0.45453,0.80457,"3",2,"2025may19","grande","5","013"
4592.93302,255,0,255,255,259.21967,372.86023,357.57061,84.64851,69.08455,38.48728,0.45142,1171197.91997,255,100,55590510,1,1.22529,0.81613,0.87684,"4",181,"2025may19","grande","5","013"
104.30919,255,0,255,255,466.20764,64.85142,48.11765,13.4947,9.84168,63.71862,0.56614,26598.84268,255,100,1262505,1,1.37118,0.7293,0.84836,"1",2,"2025may19","grande","5","014"
2175.49229,255,0,255,255,275.52709,144.18243,253.5058,60.19406,46.01655,55.77716,0.42539,554750.53448,255,100,26331045,1,1.3081,0.76447,0.82057,"2",74,"2025may19","grande","5","014"
11032.96663,255,0,255,255,615.03642,229.99222,625.51735,136.95309,102.57241,22.54851,0.35434,2813406.49139,255,100,133537380,1,1.33518,0.74896,0.85685,"3",439,"2025may19","grande","5","014"
156.97995,255,0,255,255,249.91469,217.73438,56.44273,16.00462,12.48846,159.0424,0.61921,40029.88827,255,100,1900005,1,1.28155,0.7803,0.89771,"4",3,"2025may19","grande","5","014"
