LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,DELTA_T,DISTANCE,MEAN_VELOCITY,FIRST,LAST,best_ellipse_angle,best_ellipse_id,ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,date,strain,strain_date,complete_id,cell_death,timepoint,strain_timepoint,strain_timepoint_date,id_file,big_clust,cell_id,division_number,mother_cell_id,budd_angle,mother_delta_t,max_num_div,TOTAL_DISTANCE,MEAN_SUCCESSORS_DELAY,MEAN_PREDECESSORS_DELAY,minutes,hours,mother_delta_hours,transfer,unique_id_branch
Track_48: ID23502 → ID23716,48,1,2,4800,2.018773915,0.226955359,23502,23716,10.50110435,23716,23716,1502,153.1329211,99.79007559,0,30300,101,3.183898623,1,NA,8196.137086,8204,5462,11983,12376167,1248.049697,-0.966555157,-379.5812997,-0.013632083,0.008769983,3.61405625,2.843762767,0.18327878,1.270871218,31.84698585,20.95204004,0.911644609,0.982421875,3.712719576,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0039,2,PA2_t600_6_2023jan26_0039_1,15.33973372,5100,2,NA,NA,NA,80,1.333333333,1.416666667,600,PA2_t600_6_2023jan26_48
Track_228: ID23490 → ID42320,228,1,2,5700,3.26305486,0.245713051,23490,42320,128.144003,23723,42320,-1,99.94889241,138.1560998,0,30600,102,2.414112958,1,NA,8210.179728,8000,6812,12376,7857142,939.6969695,-0.139963894,-2.84376801,0,0,2.414112958,2.414112958,0,1,18.30901781,15.16831907,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0036,2,PA2_t600_6_2023jan26_0036_1,NA,5400,2,NA,NA,NA,95,1.583333333,1.5,600,PA2_t600_6_2023jan26_228
Track_48: ID41125 → ID23735,48,1,2,6000,8.153528634,0.571993684,41125,23735,59.22657666,23735,23735,1124,95.15991192,64.85499308,0,30600,102,2.746045862,1,NA,12594.11329,12642,6220,16382,14118001,2802.320698,-0.948008079,-163.8913133,-0.021766194,-0.004854314,3.872719864,1.987113644,1.033698398,1.948917152,23.69002095,19.64141378,0.771666806,0.970600951,4.035431897,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0046,1,PA2_t600_6_2023jan26_0032_1,16.01856085,5400,2,NA,NA,NA,100,1.666666667,1.5,600,PA2_t600_6_2023jan26_48
Track_2: ID42429 → ID23744,2,1,2,4500,6.521860924,0.493121093,42429,23744,147.1265159,23744,23744,1393,90.74648835,80.47759284,0,30600,102,3.062367594,1,NA,10801.16201,10703,5500,16327,15067621,2636.471348,-0.957600679,-185.0559132,-0.006763826,-0.018365774,3.836359715,2.484206688,-0.573750328,1.544299729,29.46215524,20.68610167,0.86520111,0.983791402,3.811065369,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0052,1,PA2_t600_6_2023jan26_0040_1,NA,5400,2,NA,NA,NA,75,1.25,1.5,600,PA2_t600_6_2023jan26_2
Track_228: ID42135 → ID23767,228,1,2,6000,3.798501465,0.264820534,42135,23767,119.5872055,23767,23767,1703,96.01666055,143.9840264,0,30900,103,3.378401807,1,NA,8536.311543,8419,5968,12865,14494657,1261.483468,-0.969582152,-431.394706,0.01483655,0.014203979,4.05982872,2.842769318,-1.054401798,1.428124574,35.85687804,22.80588933,0.866339893,0.979533007,3.808559768,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0048,1,PA2_t600_6_2023jan26_0036_1,23.18110332,5400,2,NA,NA,NA,100,1.666666667,1.5,600,PA2_t600_6_2023jan26_228
Track_2: ID23423 → ID23722,2,1,2,5100,2.995346429,0.25947692,23423,23722,79.80941595,23722,23722,1031,99.38544174,64.62597547,0,31200,104,2.629191979,1,NA,8805.79689,9073,5106,12185,9061165,1623.16274,-0.964573018,-295.4184082,0.018545155,-0.054995813,3.167809502,2.246728318,1.392936584,1.409965538,21.7167319,17.73959241,0.867195588,0.971212836,3.806680279,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0041,2,PA2_t600_6_2023jan26_0041_1,4.351560568,5400,2,NA,NA,NA,85,1.416666667,1.5,600,PA2_t600_6_2023jan26_2
Track_2: ID41622 → ID23855,2,1,2,5400,7.57038962,0.472049113,41622,23855,103.4842684,23855,23855,2107,100.6729764,56.21646227,0,31500,105,3.765366804,1,NA,10512.45567,10149,5245,16330,22170769,2442.451455,-0.959180738,-202.275618,-0.029822549,-0.006749057,5.926440749,2.421001838,1.806140562,2.447929058,44.54146033,27.82289987,0.723051997,0.97866914,4.168887418,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0051,1,PA2_t600_6_2023jan26_0041_1,NA,5400,2,NA,NA,NA,90,1.5,1.5,600,PA2_t600_6_2023jan26_2
Track_48: ID23683 → ID41290,48,1,2,4500,2.18141386,0.310767191,23683,41290,158.0914526,23787,41290,-1,113.6289128,82.29803423,0,33900,113,2.675607153,1,NA,11982.24697,11632,7952,16283,12856951,1972.566013,0.041890144,0.488457345,0,0,2.675607153,2.675607153,0,1,22.49026483,16.81133555,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0045,2,PA2_t600_6_2023jan26_0045_1,NA,4800,2,NA,NA,NA,75,1.25,1.333333333,600,PA2_t600_6_2023jan26_48
Track_48: ID41055 → ID23921,48,1,2,5700,8.159170067,0.452824491,41055,23921,103.8588318,23921,23921,1781,107.489665,60.27369812,0,35400,118,3.461880211,1,NA,9491.707563,8957,5833,16302,16942698,2346.571072,-0.965396616,-225.6980624,0.017211772,0.010990086,5.03117413,2.40349753,-1.328913607,2.09327202,37.65077718,24.82559873,0.767687283,0.971413014,4.045877775,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0054,1,PA2_t600_6_2023jan26_0044_1,25.33087248,5100,1,NA,NA,NA,95,1.583333333,1.416666667,600,PA2_t600_6_2023jan26_48
Track_48: ID23644 → ID23913,48,1,2,6000,4.209690235,0.305786309,23644,23913,112.9247635,23913,23913,1880,105.3903165,69.20308952,0,35700,119,3.554749559,1,NA,11068.5394,11426,7269,15757,20786717,1916.715789,-0.95760443,-260.8724761,-0.013405386,-0.003948388,3.806854785,3.364709568,-1.170683305,1.131406652,39.69793266,23.76191474,0.883516955,0.972595657,3.771355636,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0044,2,PA2_t600_6_2023jan26_0044_1,NA,5100,2,NA,NA,NA,100,1.666666667,1.416666667,600,PA2_t600_6_2023jan26_48
Track_48: ID23752 → ID41961,48,1,2,5400,3.015116986,0.954079127,23752,41961,57.84393346,23810,41961,-1,92.48541226,62.86756278,0,36300,121,2.704662064,1,NA,11119.9824,11266,5824,16332,13266139,2795.713037,0.088914925,0.649564407,0,0,2.704662064,2.704662064,0,1,22.98136878,16.99389294,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0046,2,PA2_t600_6_2023jan26_0046_1,12.72130399,6000,2,NA,NA,NA,90,1.5,1.666666667,600,PA2_t600_6_2023jan26_48
Track_2: ID23759 → ID42503,2,1,2,5400,3.879615045,1.156791602,23759,42503,127.2118368,23845,42503,-1,87.65503337,77.77636377,0,36300,121,2.123563853,1,NA,10629.91188,10822,6885,16264,7961804,1966.911371,-0.016701672,-0.183590205,0,0,2.123563853,2.123563853,0,1,14.1670857,13.3427452,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0052,2,PA2_t600_6_2023jan26_0052_1,21.41739315,4500,2,NA,NA,NA,90,1.5,1.25,600,PA2_t600_6_2023jan26_2
Track_228: ID23742 → ID23966,228,1,2,5100,2.639185365,0.291549709,23742,23966,103.505313,23966,23966,1571,93.83173604,142.3206293,0,36300,121,3.248131338,1,NA,10127.17134,10167,6154,14981,15899659,1602.299833,-0.964521852,-343.6572424,-0.000249546,0.001892338,3.67141369,2.921859404,1.80650786,1.256533317,33.14492464,21.30125377,0.917944802,0.984639498,3.699956758,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0048,2,PA2_t600_6_2023jan26_0048_1,NA,6000,2,NA,NA,NA,85,1.416666667,1.666666667,600,PA2_t600_6_2023jan26_228
Track_2: ID41638 → ID23954,2,1,2,4500,5.767038655,0.469283683,41638,23954,82.02566555,23954,23954,1797,98.46265191,44.81580451,0,36300,121,3.482196017,1,NA,10266.54817,10443,5871,15436,18541386,2114.074281,-0.961730799,-244.0834482,-0.007364037,0.026553348,4.576311945,2.770548309,1.431617423,1.651771214,38.09397579,23.83812196,0.84240724,0.986878075,3.86228117,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0064,1,PA2_t600_6_2023jan26_0051_1,NA,5400,2,NA,NA,NA,75,1.25,1.5,600,PA2_t600_6_2023jan26_2
Track_2: ID42444 → ID23930,2,1,2,5700,7.345488649,0.46080073,42444,23930,168.5439091,23930,23930,1766,79.95205523,80.82148085,0,36600,122,3.443883663,1,NA,11887.51952,12012,6307,16379,21005247,2915.217202,-0.952042426,-161.9009568,-0.047516382,0.010930854,5.273792041,2.296814099,-0.199946434,2.296133606,37.26034031,25.06592818,0.745227889,0.96978852,4.106391784,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0061,1,PA2_t600_6_2023jan26_0052_1,NA,4500,1,NA,NA,NA,95,1.583333333,1.25,600,PA2_t600_6_2023jan26_2
Track_2: ID41647 → ID41687,2,1,2,5400,8.669037393,2.923409685,41647,41687,NA,NA,41687,-1,87.12841312,68.86013809,0,36900,123,2.414112958,1,NA,7998.912226,8017,5054,11591,7654959,1626.016699,0.024235479,0.232802541,0,0,2.414112958,2.414112958,0,1,18.30901781,15.16831907,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0063,1,PA2_t600_6_2023jan26_0041_2,NA,5100,1,NA,NA,NA,90,1.5,1.416666667,600,PA2_t600_6_2023jan26_2
Track_2: ID23771 → ID23934,2,1,2,5100,2.248084234,0.226970187,23771,23934,103.0717978,23934,23934,2322,98.1018027,54.91780859,0,36900,123,3.950808229,1,NA,9832.139295,10308,5464,15500,22869556,1819.034097,-0.964961304,-297.7139186,0.034852641,-0.026013214,6.110377751,2.587424435,1.798941595,2.361567614,49.03676052,29.07181131,0.729100597,0.975236097,4.151558913,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0051,2,PA2_t600_6_2023jan26_0051_1,21.45860287,5400,2,NA,NA,NA,85,1.416666667,1.5,600,PA2_t600_6_2023jan26_2
Track_228: ID42166 → ID23948,228,1,2,5700,4.634303161,0.299140258,42166,23948,145.4727121,23948,23948,1635,88.58399044,146.5501468,0,36900,123,3.318717778,1,NA,9568.783537,10077,6453,13883,15692805,1572.531644,-0.967011676,-356.7457435,0.004010565,0.006976323,3.674703368,3.026964682,-0.60261464,1.213989509,34.60114865,21.71389203,0.922199818,0.983503299,3.691411118,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0062,1,PA2_t600_6_2023jan26_0048_1,25.88550665,6000,2,NA,NA,NA,95,1.583333333,1.666666667,600,PA2_t600_6_2023jan26_228
Track_48: ID41263 → ID41336,48,1,2,4800,6.19339279,1.045883907,41263,41336,46.42766924,24016,41336,-1,111.6071753,73.4362865,0,39000,130,2.675607153,1,NA,11574.37931,11677,9066,14483,12419309,1240.663378,-0.001117668,-0.02087719,0,0,2.675607153,2.675607153,0,1,22.49026483,16.81133555,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0065,1,PA2_t600_6_2023jan26_0045_2,68.33621663,4500,1,NA,NA,NA,80,1.333333333,1.25,600,PA2_t600_6_2023jan26_48
Track_2: ID41725 → ID24097,2,1,2,5400,7.885230109,0.468815263,41725,24097,80.03941343,24097,24097,2038,94.54473839,32.66551732,0,42000,140,3.701942723,1,NA,9805.881057,10124,6319,12661,20033415,1523.410809,-0.964116807,-345.8901184,0.014509402,-0.064136017,5.726634551,2.466663623,1.396950796,2.321611466,43.05357928,27.36899041,0.722273318,0.978886756,4.171134039,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0071,1,PA2_t600_6_2023jan26_0064_1,1.98625212,4500,2,NA,NA,NA,90,1.5,1.25,600,PA2_t600_6_2023jan26_2
Track_2: ID41698 → ID24115,2,1,2,4800,2.570606134,0.19681423,41698,24115,137.992093,24115,24115,1625,96.81216377,49.74268808,0,42000,140,3.307057998,1,NA,7531.539692,7231,4580,12622,12238752,1862.571514,-0.973895155,-301.7115164,-0.015140084,0.070819939,3.457858225,3.258540018,-0.733176027,1.061167948,34.35844464,21.65209964,0.920965424,0.985173979,3.693884137,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0074,1,PA2_t600_6_2023jan26_0051_2,NA,5100,1,NA,NA,NA,80,1.333333333,1.416666667,600,PA2_t600_6_2023jan26_2
Track_2: ID23920 → ID24102,2,1,2,5400,3.566240493,0.248265473,23920,24102,80.21245002,24102,24102,1938,95.77523107,42.33346811,0,42000,140,3.608672864,1,NA,9758.662713,10327,5225,13439,18922047,1815.328635,-0.963260096,-281.8841127,-0.03756073,0.015418606,4.367658213,3.053000272,1.399970853,1.430611799,40.91145267,24.05335971,0.888593787,0.98928298,3.760566699,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0064,2,PA2_t600_6_2023jan26_0064_1,NA,4500,2,NA,NA,NA,90,1.5,1.25,600,PA2_t600_6_2023jan26_2
Track_228: ID42180 → ID24191,228,1,2,5100,5.244103428,0.358333667,42180,24191,151.1677234,24191,24191,2092,79.47706697,148.1236061,0,42300,141,3.750619005,1,NA,9131.988539,9023,6458,11789,19122384,1343.876344,-0.962915959,-352.88839,0.012485714,0.012175327,4.00556838,3.539130384,-0.503217978,1.131794522,44.19323285,24.85591134,0.89888939,0.977819286,3.738968487,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0075,1,PA2_t600_6_2023jan26_0062_1,5.695011236,5700,1,NA,NA,NA,85,1.416666667,1.583333333,600,PA2_t600_6_2023jan26_228
Track_228: ID24001 → ID42278,228,1,2,5700,3.090848854,0.402701983,24001,42278,92.9318125,24100,42278,-1,85.7846235,144.9840038,0,42900,143,2.704662064,1,NA,10087.83906,9981,7274,13065,12034792,1411.852777,0.001904976,0.027170752,0,0,2.704662064,2.704662064,0,1,22.98136878,16.99389294,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0062,2,PA2_t600_6_2023jan26_0062_1,NA,5700,2,NA,NA,NA,95,1.583333333,1.583333333,600,PA2_t600_6_2023jan26_228
Track_2: ID41765 → ID24365,2,1,2,5400,6.577981178,0.417241629,41765,24365,115.5529489,24365,24365,1941,94.85771825,20.5264082,0,47700,159,3.610068779,1,NA,9204.338485,9375,5354,14042,17865621,1879.884061,-0.96695018,-286.5012472,0.018176846,-0.12015037,5.512339207,2.424283327,-1.124812832,2.273801558,40.94310971,26.71472559,0.720923619,0.976346251,4.175036772,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0077,1,PA2_t600_6_2023jan26_0071_1,35.51353552,5400,1,NA,NA,NA,90,1.5,1.5,600,PA2_t600_6_2023jan26_2
Track_2: ID41747 → ID24372,2,1,2,5400,7.595997184,0.476618196,41747,24372,23.2735495,24372,24372,1737,86.48437025,36.84062084,0,47700,159,3.419413524,1,NA,11306.5521,11728,6981,15774,19639481,2011.17965,-0.959540817,-266.6586434,0.017650594,0.008446985,4.794742426,2.462826206,0.406199922,1.946845626,36.73272291,23.74371111,0.818777289,0.986957754,3.917617565,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0079,1,PA2_t600_6_2023jan26_0064_2,NA,5400,2,NA,NA,NA,90,1.5,1.5,600,PA2_t600_6_2023jan26_2
Track_2: ID24110 → ID24368,2,1,2,5400,2.928897141,0.226712179,24110,24368,79.95899791,24368,24368,2095,92.50207855,30.45149995,0,47700,159,3.74882745,1,NA,9761.016268,10135,5894,13205,20400524,1419.319901,-0.963751376,-365.6943316,-0.010312673,-0.049905344,5.579171017,2.556777723,1.395547281,2.182110305,44.15102346,26.91232107,0.766034498,0.978942443,4.050240087,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0071,2,PA2_t600_6_2023jan26_0071_1,NA,5400,2,NA,NA,NA,90,1.5,1.5,600,PA2_t600_6_2023jan26_2
Track_26: ID42586 → ID24317,26,1,2,7500,10.52150884,0.622435792,42586,24317,28.58930511,24317,24317,2705,62.38902694,52.63015594,0,49800,166,4.267950911,1,NA,9372.005908,9235,6009,12946,25379392,1458.287878,-0.966547243,-371.3731143,-0.114163945,-0.060632431,7.683879588,2.459388979,0.498977327,3.12430431,57.22538247,34.84462574,0.592279853,0.950236552,4.6061858,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0081,1,PA2_t600_6_2023jan26_0080_1,16.70387925,3300,1,NA,NA,NA,125,2.083333333,0.916666667,600,PA2_t600_6_2023jan26_26
Track_27: ID24242 → ID24366,27,1,2,4200,10.28831274,0.761994964,24242,24366,19.65005178,24366,24366,3450,44.45689596,56.67619588,0,50700,169,4.815595553,1,NA,8294.557648,8212,6145,11705,28632813,930.9325563,-0.971390891,-605.054785,-0.08485432,-0.032685233,8.131546927,2.908843483,0.342957979,2.795457018,72.85340965,37.1542642,0.663196791,0.961425985,4.352950453,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0085,1,PA2_t600_6_2023jan26_0084_1,NA,7200,1,NA,NA,NA,70,1.166666667,2,600,PA2_t600_6_2023jan26_27
Track_27: ID24243 → ID42575,27,1,2,4500,0.945966361,0.472813455,24243,42575,176.3693256,24371,42575,-1,57.89190934,61.54798559,0,51000,170,2.704662064,1,NA,9243.960604,8898,6660,12761,11028045,1574.867979,-0.060473615,-0.755615535,0,0,2.704662064,2.704662064,0,1,22.98136878,16.99389294,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0084,2,PA2_t600_6_2023jan26_0084_1,9.890605637,7200,2,NA,NA,NA,75,1.25,2,600,PA2_t600_6_2023jan26_27
Track_2: ID24326 → ID41860,2,1,2,5100,4.31267449,0.413682343,24326,41860,34.9212911,24345,41860,-1,82.4614681,34.41190972,0,53100,177,2.123563853,1,NA,12220.63284,12220,8628,15780,9153254,1727.667685,0.003178136,0.044818559,0,0,2.123563853,2.123563853,0,1,14.1670857,13.3427452,1,1,3.544907702,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0079,2,PA2_t600_6_2023jan26_0079_1,NA,5400,2,NA,NA,NA,85,1.416666667,1.5,600,PA2_t600_6_2023jan26_2
Track_2: ID41800 → ID24418,2,1,2,5100,7.490080924,0.47726495,41800,24418,16.34565313,24418,24418,1250,74.80286172,31.62739615,0,53100,177,2.899546235,1,NA,11892.952,12018,7948,16055,14866190,2098.685254,-0.956492246,-249.1650609,0.002746215,0.02736467,3.783413411,2.262680041,0.285285363,1.672093863,26.4125267,19.7866632,0.847763453,0.983497053,3.85006079,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0087,1,PA2_t600_6_2023jan26_0079_1,6.927896367,5400,1,NA,NA,NA,85,1.416666667,1.5,600,PA2_t600_6_2023jan26_2
Track_2: ID41889 → ID24451,2,1,2,5400,9.357670161,0.548890719,41889,24451,47.70437117,24451,24451,2174,83.1039223,18.77470712,0,53400,178,3.819834279,1,NA,9535.384545,9412,6962,14845,20729926,1562.603476,-0.965634631,-342.9345533,-0.047834732,-0.058973468,5.750969285,2.566329141,0.832598047,2.240932074,45.83939912,28.56097538,0.706159344,0.967267869,4.218456517,2023jan26,PA2,PA2_2023jan26,PA2_t600_6_2023jan26,NA,t600,PA2_t600,PA2_t600_2023jan26,2023jan26_gob1407_6,FALSE,PA2_t600_6_2023jan26_0088,1,PA2_t600_6_2023jan26_0071_2,32.25462674,5400,1,NA,NA,NA,90,1.5,1.5,600,PA2_t600_6_2023jan26_2
Track_183: ID5411 → ID5711,183,1,2,6300,9.058970423,0.655648786,5411,5711,178.6538079,5711,5711,1575,115.117078,122.400021,0,11100,37,3.284160558,1,NA,9207.989206,9299,7539,11141,14502583,733.6299182,-0.962618985,-646.4293868,-0.046141255,0.038184594,3.841776519,2.89187994,3.118096054,1.328470268,33.88430909,22.42225546,0.84693466,0.967137592,3.851944126,2022dec1,PA4,PA4_2022dec1,PA4_t1000_3_2022dec1,TRUE,t1000,PA4_t1000,PA4_t1000_2022dec1,2022dec1_gob2152_3,FALSE,PA4_t1000_3_2022dec1_0003,2,PA4_t1000_3_2022dec1_0003_1,8.123818407,3900,3,NA,NA,NA,105,1.75,1.083333333,1000,PA4_t1000_3_2022dec1_183
Track_183: ID14173 → ID5726,183,1,2,6300,12.65947005,0.752339083,14173,5726,166.5919763,5726,5726,2327,107.2190181,124.3016041,0,11100,37,3.992558058,1,NA,9294.257843,9268,7769,11041,21627738,646.4436055,-0.960965221,-707.8969134,0.0931304,-0.050312716,5.137730019,3.201816296,2.907577455,1.604629855,50.07862004,27.25149362,0.847386608,0.98020219,3.850916784,2022dec1,PA4,PA4_2022dec1,PA4_t1000_3_2022dec1,TRUE,t1000,PA4_t1000,PA4_t1000_2022dec1,2022dec1_gob2152_3,FALSE,PA4_t1000_3_2022dec1_0004,1,PA4_t1000_3_2022dec1_0003_1,NA,3900,3,NA,NA,NA,105,1.75,1.083333333,1000,PA4_t1000_3_2022dec1_183
Track_145: ID5330 → ID10549,145,1,2,7200,10.32005893,0.685682389,5330,10549,149.9742323,5603,10549,-1,135.5868103,102.4877851,0,11400,38,2.652811506,1,NA,10026.3178,10099,7607,12700,10758239,797.709693,0.002369065,0.059412243,0,0,2.652811506,2.652811506,0,1,22.10867206,16.66810628,1,1,3.544907702,2022dec1,PA4,PA4_2022dec1,PA4_t1000_3_2022dec1,TRUE,t1000,PA4_t1000,PA4_t1000_2022dec1,2022dec1_gob2152_3,FALSE,PA4_t1000_3_2022dec1_0001,2,PA4_t1000_3_2022dec1_0001_1,15.71031025,3900,2,NA,NA,NA,120,2,1.083333333,1000,PA4_t1000_3_2022dec1_145
Track_162: ID5408 → ID13744,162,1,2,6600,10.03461855,0.724742253,5408,13744,160.0733892,5631,13744,-1,115.5990333,112.9095465,0,11400,38,3.23960863,1,NA,10627.83997,10690,8421,13607,16802615,954.9850852,-0.028029559,-0.641861933,0,0,3.23960863,3.23960863,0,1,32.97121619,20.35506134,1,1,3.544907702,2022dec1,PA4,PA4_2022dec1,PA4_t1000_3_2022dec1,TRUE,t1000,PA4_t1000,PA4_t1000_2022dec1,2022dec1_gob2152_3,FALSE,PA4_t1000_3_2022dec1_0005,2,PA4_t1000_3_2022dec1_0005_1,NA,4500,2,NA,NA,NA,110,1.833333333,1.25,1000,PA4_t1000_3_2022dec1_162
