"","LABEL","TRACK_ID","N_PREDECESSORS","N_SUCCESSORS","DELTA_T","DISTANCE","MEAN_VELOCITY","FIRST","LAST","best_ellipse_angle","best_ellipse_id","ID","QUALITY","POSITION_X","POSITION_Y","POSITION_Z","POSITION_T","FRAME","RADIUS","VISIBILITY","MANUAL_SPOT_COLOR","MEAN_INTENSITY_CH1","MEDIAN_INTENSITY_CH1","MIN_INTENSITY_CH1","MAX_INTENSITY_CH1","TOTAL_INTENSITY_CH1","STD_INTENSITY_CH1","CONTRAST_CH1","SNR_CH1","ELLIPSE_X0","ELLIPSE_Y0","ELLIPSE_MAJOR","ELLIPSE_MINOR","ELLIPSE_THETA","ELLIPSE_ASPECTRATIO","AREA","PERIMETER","CIRCULARITY","SOLIDITY","SHAPE_INDEX","date","strain","strain_date","complete_id","cell_death","timepoint","strain_timepoint","strain_timepoint_date","id_file","big_clust","cell_id","division_number","mother_cell_id","budd_angle","mother_delta_t","max_num_div","TOTAL_DISTANCE","MEAN_SUCCESSORS_DELAY","MEAN_PREDECESSORS_DELAY","minutes","hours","mother_delta_hours","transfer","unique_id_branch"
"21497","Track_126: ID17730 → ID18665",126,1,0,11700,2.01463439516896,0.296137069456415,17730,18665,129.342908244458,18907,18665,2383,106.818694544748,144.640227474256,0,39600,132,4.04031354699359,1,NA,9257.34813573525,9122,6496,13710,22097290,1641.88248858688,-0.967831461026938,-339.268016628937,-0.02034157480602,0.0500932145155988,5.06894048542048,3.2543285780369,-0.724255230500146,1.55759947524358,51.283778062094,30.0070512071705,0.715720138432469,0.935978004713276,4.19018611480466,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0029","2","PA4_t1000_2_2022sep27_0029_1",NA,7800,1,NA,NA,NA,195,3.25,2.16666666666667,1000,"PA4_t1000_2_2022sep27_126"
"21498","Track_3: ID25386 → ID25805",3,1,2,8400,9.64032451100342,1.12863362386108,25386,25805,157.25166370289,18370,25805,-1,64.4743339339202,115.819082231695,0,40500,135,2.91687022022561,1,NA,13116.2254379284,13022,9590,16383,17221604,1722.05552897423,0.0758469874114959,1.07393882748818,0,0,2.91687022022561,2.91687022022561,0,1,26.7290846151302,18.3272361106712,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0062","1","PA4_t1000_2_2022sep27_0035_1",6.7912853450438,7500,1,NA,NA,NA,140,2.33333333333333,2.08333333333333,1000,"PA4_t1000_2_2022sep27_3"
"21499","Track_125: ID18121 → ID18963",125,1,2,6900,1.53867229541623,0.329366659718915,18121,18963,133.913090447265,18963,18963,1546,66.7137391395631,139.52135812567,0,40500,135,3.24323157036716,1,NA,9039.58800521513,8712,6983,12946,13866728,1257.52181500423,-0.968051823790292,-435.627854777641,0.0094455178928476,-0.0212843201621335,3.60611301518414,3.05799470531809,2.33722350411836,1.17924109185435,33.0450026077823,22.3245153376297,0.833204441093369,0.966027052532242,3.88355217256871,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0045","2","PA4_t1000_2_2022sep27_0045_1",NA,6900,2,NA,NA,NA,115,1.91666666666667,1.91666666666667,1000,"PA4_t1000_2_2022sep27_125"
"21500","Track_125: ID25432 → ID18919",125,1,2,7500,5.53863247184511,0.430744315030119,25432,18919,98.2233317406699,18919,18919,2299,80.2694230253489,145.709739279336,0,40800,136,3.9745018180861,1,NA,9056.18169991327,8931,6963,12831,20883555,941.861022688462,-0.966744116118395,-559.025142272097,0.0143250579763236,-0.0076443970224925,5.40644452078718,2.97294024892218,-1.42727160209527,1.81855135593366,49.6266857789293,27.3164578396863,0.835749971416149,0.98589140658401,3.87763339355921,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0063","1","PA4_t1000_2_2022sep27_0042_1",16.773792898704,6900,1,NA,NA,NA,125,2.08333333333333,1.91666666666667,1000,"PA4_t1000_2_2022sep27_125"
"21501","Track_125: ID18454 → ID25664",125,1,2,7500,1.59483574222656,0.668142247765554,18454,25664,101.808883625331,18237,25664,-1,81.4914505126113,137.677275078462,0,40800,136,2.62347165852404,1,NA,8761.06523765144,8470,6359,13297,9400623,1407.81324403077,-0.173387591476543,-2.61070593780694,0,0,2.62347165852404,2.62347165852404,0,1,21.6223367285077,16.4837585786403,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0042","2","PA4_t1000_2_2022sep27_0042_1",NA,6900,2,NA,NA,NA,125,2.08333333333333,1.91666666666667,1000,"PA4_t1000_2_2022sep27_125"
"21502","Track_61: ID24338 → ID18897",61,1,0,3000,0.638702771533868,0.318355608501398,24338,18897,100.104459262825,18897,18897,1452,106.961790998103,69.2611707159089,0,40800,136,3.15327297403662,1,NA,12034.1631108052,11943,7182,16146,17485639,2049.0606001803,-0.953542637411996,-241.088587645523,0.0015974518010928,0.0048125667853293,3.70922126380502,2.74076241801024,1.74715178534596,1.35335381112599,31.2372655716028,21.5953529829652,0.841709559597033,0.958085808580858,3.8638815308238,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0061","2","PA4_t1000_2_2022sep27_0061_1",NA,5700,1,NA,NA,NA,50,0.833333333333333,1.58333333333333,1000,"PA4_t1000_2_2022sep27_61"
"21503","Track_3: ID25791 → ID25791",3,1,0,0,0,NA,25791,25791,NA,NA,25791,-1,64.4743339339202,115.89243187212,0,40800,136,2.91687022022561,1,NA,13143.4143183549,13132,9030,16383,17257303,1812.64317235429,0.0796299140011414,1.06961432790475,0,0,2.91687022022561,2.91687022022561,0,1,26.7290846151302,18.3272361106712,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0062","2","PA4_t1000_2_2022sep27_0062_1",15.4624093620838,8400,1,NA,NA,NA,0,0,2.33333333333333,1000,"PA4_t1000_2_2022sep27_3"
"21504","Track_125: ID25453 → ID18922",125,1,2,7200,4.74752233566984,0.377831070662123,25453,18922,138.368191507408,18922,18922,2600,60.0813989739618,145.685014877493,0,40800,136,4.22188787008433,1,NA,8707.71917018825,8363,6442,13505,22666193,1391.65897517855,-0.968510228375814,-384.889697045659,-0.0090305934066347,0.0191480375320137,5.61253377492065,3.21174671309724,2.41497965832414,1.74750199074952,55.9968067635621,29.0280557480178,0.835097587409509,0.983928909056533,3.87914771487005,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0064","1","PA4_t1000_2_2022sep27_0045_1",3.02014615833951,6900,1,NA,NA,NA,120,2,1.91666666666667,1000,"PA4_t1000_2_2022sep27_125"
"21505","Track_126: ID26321 → ID19019",126,1,2,6300,6.26451649804069,0.391982535253852,26321,19019,0.220477790259186,19019,19019,2514,126.669993307084,147.650490694301,0,41100,137,4.15730295284665,1,NA,8983.375,8806,6371,13777,22638105,1415.65405757497,-0.968281882815591,-387.44208523089,0.0396196040997654,-0.0049725649611142,5.77936033277929,3.0380606321679,0.0038480619916152,1.90231895689825,54.2966731223932,28.9149985695831,0.816087515229578,0.985932004689332,3.92406836506504,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0067","1","PA4_t1000_2_2022sep27_0017_3",NA,6000,1,NA,NA,NA,105,1.75,1.66666666666667,1000,"PA4_t1000_2_2022sep27_126"
"21506","Track_125: ID25652 → ID25652",125,1,0,0,0,NA,25652,25652,NA,NA,25652,-1,80.9046533892082,137.823974359313,0,41100,137,2.33007309682247,1,NA,8582.46035502959,8397,6418,12477,7252179,1276.68923592264,-0.174772262725334,-2.84744469009922,0,0,2.33007309682247,2.33007309682247,0,1,17.0564624983122,14.6402810466094,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0042","3","PA4_t1000_2_2022sep27_0042_2",NA,7500,2,NA,NA,NA,0,0,2.08333333333333,1000,"PA4_t1000_2_2022sep27_125"
"21507","Track_125: ID26286 → ID19008",125,1,0,7500,3.11316560209079,0.352433895863401,26286,19008,112.615728932365,19008,19008,1008,71.4094178892763,136.522568424529,0,41100,137,2.63165301236499,1,NA,9115.85459940653,9003,4936,14780,9216129,1805.23882889018,-0.966516693916178,-291.523618301989,0.0253770414080937,0.0091573508555326,2.75646279340232,2.54773108040877,-1.1760769736636,1.08192847141468,21.7574064711611,17.3652154672872,0.906685429236605,0.97822931785196,3.72285922067714,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0065","1","PA4_t1000_2_2022sep27_0026_2",NA,6900,0,NA,NA,NA,125,2.08333333333333,1.91666666666667,1000,"PA4_t1000_2_2022sep27_125"
"21508","Track_126: ID18277 → ID19076",126,1,0,6000,0.279762846675612,0.265670649771832,18277,19076,59.6829038966871,19076,19076,1392,120.985469661794,155.766662076353,0,41400,138,3.08297174431239,1,NA,8671.24694024478,8418,7271,11118,12044362,842.873305685781,-0.967903225229345,-620.468577775431,0.0166986108297036,0.0187545986690727,4.00537368524748,2.41981197672348,1.04166280768725,1.65524169802272,29.859942115466,21.5481578259977,0.808124977078907,0.971298564928247,3.94335310159727,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0028","3","PA4_t1000_2_2022sep27_0028_2",NA,6600,2,NA,NA,NA,100,1.66666666666667,1.83333333333333,1000,"PA4_t1000_2_2022sep27_126"
"21509","Track_126: ID19065 → ID19065",126,1,0,0,0,NA,19065,19065,NA,NA,19065,2425,126.656484048961,147.778994408248,0,41400,138,4.0774433574123,1,NA,8961.80609304241,8797,6009,13909,21768227,1453.33405190302,-0.968239433307688,-375.97122942259,0.0012717866307268,-0.0318867284277638,5.56602017921498,3.02999534327412,0.0374191622310748,1.83697317937146,52.230687938188,28.27438664815,0.821011470595972,0.984584178498986,3.9122835143961,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0067","2","PA4_t1000_2_2022sep27_0067_1",NA,6300,1,NA,NA,NA,0,0,1.75,1000,"PA4_t1000_2_2022sep27_126"
"21510","Track_126: ID26489 → ID19071",126,1,0,12900,5.91006564794416,0.268110328633552,26489,19071,148.530788728473,19071,19071,1701,108.023641843499,152.846015307127,0,41400,138,3.40902338585598,1,NA,8601.38325471699,8256,7084,13306,14587946,1099.28040739891,-0.968974703102274,-488.749470780826,0.000546786180394688,-0.040985235473098,4.56461774372869,2.51932833783346,2.59235037696434,1.8118391617244,36.5098319271264,25.7640451004553,0.691180689685032,0.960373620152844,4.2639208449084,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0048","1","PA4_t1000_2_2022sep27_0017_2",86.4527922981039,8400,0,NA,NA,NA,215,3.58333333333333,2.33333333333333,1000,"PA4_t1000_2_2022sep27_126"
"21511","Track_125: ID18913 → ID19086",125,1,0,2100,0.29225881116121,0.16569943796876,18913,19086,94.5112220628278,19086,19086,1065,66.6751215959237,139.243284162137,0,42900,143,2.70102032595337,1,NA,9384.52492944497,9522,6924,12658,9975750,1187.23044560408,-0.966633866725154,-457.997797493102,0.0193668458111651,0.0133429967583904,3.00113775405677,2.58564990561827,1.64953141526653,1.16068990915425,22.9195231372766,17.7817805348065,0.910887935234977,0.981114693689544,3.71426133238334,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0045","3","PA4_t1000_2_2022sep27_0045_2",27.489909341958,6900,2,NA,NA,NA,35,0.583333333333333,1.91666666666667,1000,"PA4_t1000_2_2022sep27_125"
"21512","Track_164: ID18587 → ID26138",164,1,2,4800,0.687275687471735,0.428788134111952,18587,26138,155.223741683508,18804,26138,-1,135.110037663573,99.6821613381087,0,42900,143,3.09290935549776,1,NA,9005.33726578765,8737,6920,13298,12976691,1341.87985420351,-0.0760114181127985,-1.10415126907758,0,0,3.09290935549776,3.09290935549776,0,1,30.0527526682038,19.4333226189018,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0040","3","PA4_t1000_2_2022sep27_0040_2",13.8973934037589,6000,3,NA,NA,NA,80,1.33333333333333,1.66666666666667,1000,"PA4_t1000_2_2022sep27_164"
"21513","Track_61: ID25181 → ID19480",61,1,2,6600,5.80329374641426,0.351009981086303,25181,19480,6.00282764141476,19480,19480,2302,54.864917145099,82.3839663970597,0,43200,144,3.97794742065614,1,NA,8315.48074426657,8044,6466,12484,19217076,1137.9122058689,-0.970176260153725,-475.441560865874,-0.019390695153741,0.0083641316028613,5.42051911618191,2.92646411158302,0.104769069310748,1.85224178718863,49.7127684949379,27.7595858950911,0.810684458238874,0.982351690410376,3.93712323201756,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0070","1","PA4_t1000_2_2022sep27_0037_1",7.62069699062718,11400,1,NA,NA,NA,110,1.83333333333333,3.16666666666667,1000,"PA4_t1000_2_2022sep27_61"
"21514","Track_164: ID26154 → ID26154",164,1,0,0,0,NA,26154,26154,NA,NA,26154,-1,135.550135506126,99.3887627764071,0,43200,144,3.09290935549776,1,NA,8833.87369882028,8782,6208,12883,12729612,1263.15191392328,-0.0893326152769739,-1.37206871717417,0,0,3.09290935549776,3.09290935549776,0,1,30.0527526682038,19.4333226189018,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0040","4","PA4_t1000_2_2022sep27_0040_3",NA,4800,3,NA,NA,NA,0,0,1.33333333333333,1000,"PA4_t1000_2_2022sep27_164"
"21515","Track_3: ID18519 → ID19156",3,1,0,7800,1.2934354048681,0.211309657659784,18519,19156,111.630013767636,19156,19156,2421,87.9180568102095,50.9108273202123,0,43500,145,4.07197958506194,1,NA,8540.72066115702,8244,7072,12113,20668544,1050.42101348324,-0.968752693327644,-504.151943187439,0.0221130938563811,0.0012981877730592,4.79753159730529,3.4785725319979,-1.19328094262345,1.37916675681615,52.0908035246741,27.3059037450522,0.877925797416979,0.979562929987859,3.78334570213268,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0039","2","PA4_t1000_2_2022sep27_0039_1",3.21045896955846,10200,1,NA,NA,NA,130,2.16666666666667,2.83333333333333,1000,"PA4_t1000_2_2022sep27_3"
"21516","Track_61: ID24864 → ID19373",61,1,2,5700,6.17894798205652,0.478036352509004,24864,19373,103.837621787488,19373,19373,2670,69.6604993972762,45.4374852279169,0,43800,146,4.27830040196209,1,NA,11244.6031448896,11363,6787,16383,30034335,2319.05572667429,-0.954672914097174,-204.248908967964,-0.0457789406771536,-0.0083757236840262,6.62577745560478,2.8343330941963,1.81230773961595,2.33768482228571,57.5032542937118,33.0087180848975,0.663200691592604,0.967064784654362,4.35293765281718,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0079","1","PA4_t1000_2_2022sep27_0034_2",36.8893818625005,6300,2,NA,NA,NA,95,1.58333333333333,1.75,1000,"PA4_t1000_2_2022sep27_61"
"21517","Track_61: ID18578 → ID19378",61,1,2,5700,0.391176717822955,0.189396825845871,18578,19378,70.1837457178837,19378,19378,2322,68.5626805946137,57.4820476080583,0,43800,146,3.98654839809358,1,NA,12792.7207596029,12974,7692,16383,29640734,1917.68106966317,-0.948697484150411,-246.720718065473,-0.0014616981715184,-0.015999168285337,6.33217314745784,2.55945566688079,1.22493700616596,2.47403118928599,49.9279752849593,29.2575880294627,0.732954098772862,0.982010582010582,4.1406311318955,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0034","3","PA4_t1000_2_2022sep27_0034_2",NA,6300,3,NA,NA,NA,95,1.58333333333333,1.75,1000,"PA4_t1000_2_2022sep27_61"
"21518","Track_3: ID24777 → ID19371",3,1,2,8100,5.87901329625997,0.39894372082381,24777,19371,97.9997217701126,19371,19371,2434,89.4744719326583,40.6269751505573,0,43800,146,4.08415796608994,1,NA,8331.87124640066,8155,6630,12156,20254779,1004.06799498825,-0.968491618289286,-510.12803328217,0.0032552266425433,-0.0130653252475451,6.04013074454996,2.82027848886259,1.71041719934293,2.14167883363388,52.4028533702052,29.9309399541972,0.735062196346718,0.963593193510091,4.13468937493579,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0069","1","PA4_t1000_2_2022sep27_0039_1",NA,10200,2,NA,NA,NA,135,2.25,2.83333333333333,1000,"PA4_t1000_2_2022sep27_3"
"21519","Track_61: ID24321 → ID19123",61,1,2,6300,5.33189201269461,0.357728952132415,24321,19123,130.458764814439,19123,19123,1373,112.342103307045,60.7772705761842,0,44100,147,3.07128429243354,1,NA,14669.3340611352,15725,9389,16383,20155665,2049.83349396917,-0.936372449545252,-210.632427249809,0.0242108146689693,0.0211278462450794,4.50628257677565,2.12405981691857,2.27693416994682,2.12154221876531,29.6339749859435,23.4650812085375,0.676325326490508,0.957913043478261,4.31049461216412,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0076","1","PA4_t1000_2_2022sep27_0061_1",NA,5700,2,NA,NA,NA,105,1.75,1.58333333333333,1000,"PA4_t1000_2_2022sep27_61"
"21520","Track_3: ID25568 → ID25613",3,1,2,6300,0.956362304563944,1.47891744526646,25568,25613,106.632002967603,18917,25613,-1,76.7970735253862,143.545246312494,0,44100,147,2.62347165852404,1,NA,11731.7875116496,11848,6739,16383,12588208,2912.96245984962,0.0472242428505821,0.363232426882889,0,0,2.62347165852404,2.62347165852404,0,1,21.6223367285077,16.4837585786403,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0053","2","PA4_t1000_2_2022sep27_0053_1",NA,6900,2,NA,NA,NA,105,1.75,1.91666666666667,1000,"PA4_t1000_2_2022sep27_3"
"21521","Track_61: ID18580 → ID24982",61,1,2,6000,1.34533353415736,0.406283855130377,18580,24982,71.4002973008833,18793,24982,-1,72.9095425828404,67.1882706296597,0,44100,147,3.53300719149215,1,NA,12586.083644113,12929,5415,16383,23624079,2384.63985514282,0.0874954867692805,0.849289978519774,0,0,3.53300719149215,3.53300719149215,0,1,39.2137987443095,22.1985388757433,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0023","4","PA4_t1000_2_2022sep27_0023_3",NA,6300,4,NA,NA,NA,100,1.66666666666667,1.75,1000,"PA4_t1000_2_2022sep27_61"
"21522","Track_164: ID18694 → ID19131",164,1,2,6600,1.76498094340232,0.213401076632411,18694,19131,156.214992959038,19131,19131,2045,148.925186955549,92.8212838142754,0,44100,147,3.7455709206952,1,NA,8596.73486328125,8628,5706,12209,17606113,1445.72241185844,-0.969103098653856,-373.021333882529,-0.128990707313981,0.0794621054194631,4.65003638910867,3.15564812720756,2.72646499322879,1.47355985257567,44.0743505963779,25.934802486229,0.823436087637558,0.966037735849057,3.90651938620428,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0060","2","PA4_t1000_2_2022sep27_0060_1",22.1701424118228,5400,2,NA,NA,NA,110,1.83333333333333,1.5,1000,"PA4_t1000_2_2022sep27_164"
"21523","Track_125: ID19014 → ID19139",125,1,0,3000,0.940518171822571,0.25241185557702,19014,19139,109.141931936765,19539,19139,1504,79.4348988002215,146.263813051985,0,44100,147,3.2108594721774,1,NA,8672.8239202658,8560,6698,11149,13052600,912.57778826805,-0.969234153050889,-598.79817034915,0.0409630656887864,-0.0236476183302545,3.75311873818519,2.79112879575886,1.97444550105776,1.34465981788017,32.3886218982171,24.6052540600784,0.672274481317039,0.932754880694143,4.32346172778109,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0063","2","PA4_t1000_2_2022sep27_0063_1",10.2141907897775,7500,1,NA,NA,NA,50,0.833333333333333,2.08333333333333,1000,"PA4_t1000_2_2022sep27_125"
"21524","Track_3: ID25509 → ID19336",3,1,2,6600,5.75665585789982,0.389451215194817,25509,19336,105.81457884942,19336,19336,2367,74.0304481885049,152.992271728039,0,44400,148,4.03055278365841,1,NA,10651.551390059,10506,8562,13483,25286783,1001.94827262477,-0.961102421551786,-525.345078327444,-0.036458346880338,-0.0249237910912046,5.899631293653,2.84039618023896,1.84681213717969,2.07704521457167,51.0362902535694,28.9937302062695,0.76292311963373,0.981987577639752,4.0584905963503,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0075","1","PA4_t1000_2_2022sep27_0053_1",NA,6900,2,NA,NA,NA,110,1.83333333333333,1.91666666666667,1000,"PA4_t1000_2_2022sep27_3"
"21525","Track_61: ID24964 → ID24964",61,1,0,0,0,NA,24964,24964,NA,NA,24964,-1,72.6894936615642,66.8215224275328,0,44400,148,3.53300719149215,1,NA,12434.3409696324,12871,5843,16383,23339258,2341.42928186439,0.076157265808963,0.751635569619209,0,0,3.53300719149215,3.53300719149215,0,1,39.2137987443095,22.1985388757433,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0023","5","PA4_t1000_2_2022sep27_0023_4",NA,6000,4,NA,NA,NA,0,0,1.66666666666667,1000,"PA4_t1000_2_2022sep27_61"
"21526","Track_126: ID26557 → ID19335",126,1,0,3000,4.2040106567776,0.612064551677557,26557,19335,175.717902206655,19335,19335,1336,136.454341028534,145.528482709506,0,44400,148,3.02238342248383,1,NA,9051.89055472264,8970,6815,11813,12075222,1112.5473065866,-0.968888349022818,-506.759009645865,0.0127372046623752,-0.0278769397477515,3.82326131642118,2.45522844986443,3.06685485160613,1.55719168073028,28.6978254493505,20.3957479151538,0.866921118349493,0.984496124031008,3.80728283406842,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0089","1","PA4_t1000_2_2022sep27_0067_1",4.50257558360443,6300,0,NA,NA,NA,50,0.833333333333333,1.75,1000,"PA4_t1000_2_2022sep27_126"
"21527","Track_3: ID25597 → ID25597",3,1,0,0,0,NA,25597,25597,NA,NA,25597,-1,76.7970735253862,143.545246312494,0,44400,148,2.62347165852404,1,NA,11586.7958993476,12097,6749,16383,12432632,3008.18650095625,0.0424156680210605,0.313454114874976,0,0,2.62347165852404,2.62347165852404,0,1,21.6223367285077,16.4837585786403,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0053","3","PA4_t1000_2_2022sep27_0053_2",NA,6300,2,NA,NA,NA,0,0,1.75,1000,"PA4_t1000_2_2022sep27_3"
"21528","Track_126: ID18980 → ID26373",126,1,2,5700,3.0855932237388,0.424703561633875,18980,26373,121.084537698169,19025,26373,-1,98.7041661324368,155.134489499706,0,44700,149,2.79951079379619,1,NA,8726.56580050293,8564,6511,12734,10410793,1214.39144490023,-0.129029768133479,-2.12912553858631,0,0,2.79951079379619,2.79951079379619,0,1,24.6214805909489,17.5898450868709,1,1,3.54490770181103,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0047","2","PA4_t1000_2_2022sep27_0047_1",12.0631884050971,10800,2,NA,NA,NA,95,1.58333333333333,3,1000,"PA4_t1000_2_2022sep27_126"
"21529","Track_126: ID26529 → ID19187",126,1,2,5700,6.65122290701886,0.500817097817702,26529,19187,106.806579039414,19187,19187,2513,96.6120454123364,162.635741950175,0,44700,149,4.14657866900635,1,NA,11656.7916334661,11600,7174,15836,29258547,1426.23342549085,-0.955205516017922,-348.570558582749,-0.0142821372909317,0.0067833710532525,5.60122759732994,3.05190501906655,-1.27746572978448,1.83532172932535,54.0169042953654,28.9086032637037,0.812241803041739,0.97817614964926,3.93334701647048,"2022sep27","PA4","PA4_2022sep27","PA4_t1000_2_2022sep27","True","t1000","PA4_t1000","PA4_t1000_2022sep27","2022sep27_gob2152_2","False","PA4_t1000_2_2022sep27_0083","1","PA4_t1000_2_2022sep27_0047_1",NA,10800,2,NA,NA,NA,95,1.58333333333333,3,1000,"PA4_t1000_2_2022sep27_126"
