LABEL,TRACK_ID,N_PREDECESSORS,N_SUCCESSORS,minutes,FIRST,LAST,d1_id,d1_minutes,d2_id,d2_minutes,diff_minutes,mother_id,mother_minutes,daughter_id,daughter_minutes,date,strain,timepoint,strain_timepoint,complete_id,id_file
Track_75: ID43834 → ID27012,75,1,2,80.0,43834,27012,27058,100,43841,100,0,27058,100,43841,100,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_75: ID43850 → ID28062,75,1,2,90.0,43850,28062,27833,90,43908,90,0,27833,90,43908,90,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_75: ID44318 → ID27619,75,1,2,75.0,44318,27619,27977,95,44345,90,5,27977,95,44345,90,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_75: ID44584 → ID26553,75,1,2,95.0,44584,26553,44609,90,26943,90,0,26943,90,44609,90,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_75: ID44609 → ID27621,75,1,2,90.0,44609,27621,27279,130,44624,130,0,27279,130,44624,130,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_75: ID44778 → ID28176,75,1,2,85.0,44778,28176,28285,90,44799,90,0,28285,90,44799,90,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID44883 → ID25318,281,1,2,90.0,44883,25318,25126,105,44908,100,5,25126,105,44908,100,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID44896 → ID25559,281,1,2,85.0,44896,25559,25873,85,44917,85,0,25873,85,44917,85,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID44908 → ID25925,281,1,2,100.0,44908,25925,25917,90,45294,90,0,25917,90,45294,90,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID44917 → ID26314,281,1,2,85.0,44917,26314,44926,105,26059,105,0,26059,105,44926,105,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID44926 → ID26853,281,1,2,105.0,44926,26853,26789,90,44964,90,0,26789,90,44964,90,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID44964 → ID27641,281,1,2,90.0,44964,27641,28570,105,45005,105,0,28570,105,45005,105,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID44975 → ID28274,281,1,2,80.0,44975,28274,45622,85,28370,80,5,28370,80,45622,85,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45076 → ID27993,281,1,2,75.0,45076,27993,28445,80,44975,80,0,28445,80,44975,80,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45087 → ID25941,281,1,2,90.0,45087,25941,26006,80,26015,80,0,26015,80,26006,80,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45294 → ID26592,281,1,2,90.0,45294,26592,45316,95,26239,85,10,26239,85,45316,95,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45316 → ID26980,281,1,2,95.0,45316,26980,27032,100,45328,110,10,27032,100,45328,110,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45358 → ID27648,281,1,2,105.0,45358,27648,28023,115,28016,115,0,28023,115,28016,115,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45777 → ID24827,281,1,2,85.0,45777,24827,24846,85,44883,90,5,24846,85,44883,90,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45809 → ID24624,281,1,2,95.0,45809,24624,45777,85,24650,90,5,24650,90,45777,85,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45851 → ID25014,281,1,2,70.0,45851,25014,45920,75,25134,75,0,25134,75,45920,75,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID45896 → ID25402,281,1,2,80.0,45896,25402,45929,85,25533,80,5,25533,80,45929,85,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_378: ID46355 → ID28786,378,1,2,75.0,46355,28786,46411,80,46389,85,5,46411,80,46389,85,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID46511 → ID25486,281,1,2,75.0,46511,25486,46547,115,25567,115,0,25567,115,46547,115,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_281: ID46629 → ID27699,281,1,2,85.0,46629,27699,46651,85,27781,85,0,27781,85,46651,85,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_28: ID46775 → ID28094,28,1,2,85.0,46775,28094,28282,125,46799,125,0,28282,125,46799,125,2023jan26,PA2,t600,PA2_t600,PA2_t600_8_2023jan26,2023jan26_gob1407_8
Track_1: ID8417 → ID8494,1,0,2,35.0,8417,8494,18143,100,8490,100,0,8490,100,18143,100,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID8418 → ID8424,44,0,2,5.0,8418,8424,17172,100,8428,100,0,8428,100,17172,100,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID8419 → ID8427,157,0,2,5.0,8419,8427,8432,105,18649,110,5,8432,105,18649,110,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17172 → ID8559,44,1,2,100.0,17172,8559,17248,125,8558,120,5,8558,120,17248,125,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17216 → ID9018,44,1,2,100.0,17216,9018,9148,120,17971,120,0,9148,120,17971,120,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17248 → ID8780,44,1,2,125.0,17248,8780,17425,125,8809,120,5,8809,120,17425,125,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17614 → ID9674,44,1,2,95.0,17614,9674,17680,110,9661,110,0,9661,110,17680,110,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17631 → ID9922,44,1,2,90.0,17631,9922,9931,110,17867,115,5,9931,110,17867,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17680 → ID10375,44,1,2,110.0,17680,10375,10408,120,10410,115,5,10408,120,10410,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17971 → ID9937,44,1,2,120.0,17971,9937,17985,115,9953,115,0,9953,115,17985,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID17985 → ID10289,44,1,2,115.0,17985,10289,18076,150,10291,125,25,10291,125,18076,150,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_1: ID18143 → ID8604,1,1,2,100.0,18143,8604,18256,100,8625,105,5,8625,105,18256,100,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_1: ID18256 → ID8858,1,1,2,100.0,18256,8858,18294,110,8886,115,5,8886,115,18294,110,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_1: ID18294 → ID9255,1,1,2,110.0,18294,9255,18308,115,9348,115,0,9348,115,18308,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_1: ID18308 → ID9780,1,1,2,115.0,18308,9780,9791,120,18335,125,5,9791,120,18335,125,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID18649 → ID8596,157,1,2,110.0,18649,8596,18682,120,8613,115,5,8613,115,18682,120,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID18670 → ID8835,157,1,2,105.0,18670,8835,8843,100,8836,100,0,8836,100,8843,100,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID18682 → ID8866,157,1,2,120.0,18682,8866,18736,105,8889,115,10,8889,115,18736,105,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID18736 → ID9231,157,1,2,105.0,18736,9231,18766,115,9266,115,0,9266,115,18766,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID18941 → ID10199,157,1,2,105.0,18941,10199,10124,120,18950,115,5,10124,120,18950,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID18950 → ID10307,157,1,2,115.0,18950,10307,10333,115,18982,110,5,10333,115,18982,110,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID18971 → ID10327,157,1,2,110.0,18971,10327,10320,100,19106,105,5,10320,100,19106,105,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID8428 → ID8571,44,1,2,100.0,8428,8571,17198,100,8570,100,0,8570,100,17198,100,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID8432 → ID8577,157,1,2,105.0,8432,8577,8591,100,18670,105,5,8591,100,18670,105,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_1: ID8490 → ID8594,1,1,2,100.0,8490,8594,18159,100,8623,105,5,8623,105,18159,100,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID8558 → ID8797,44,1,2,120.0,8558,8797,8814,110,17446,110,0,8814,110,17446,110,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID8570 → ID8771,44,1,2,100.0,8570,8771,17270,100,8865,100,0,8865,100,17270,100,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_1: ID8623 → ID8880,1,1,2,105.0,8623,8880,8896,80,18177,80,0,8896,80,18177,80,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID8809 → ID9279,44,1,2,120.0,8809,9279,17614,95,9291,100,5,9291,100,17614,95,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_44: ID8814 → ID9134,44,1,2,110.0,8814,9134,9193,95,17631,90,5,9193,95,17631,90,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID8843 → ID9110,157,1,2,100.0,8843,9110,9513,115,18924,115,0,9513,115,18924,115,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_157: ID9513 → ID10142,157,1,2,115.0,9513,10142,18971,110,9671,110,0,9671,110,18971,110,2023jan13,PA4,t400,PA4_t400,PA4_t400_2_2023jan13,2023jan13_pa4-t400_2
Track_0: ID2021 → ID2016,0,0,2,20.0,2021,2016,2024,90,7469,100,10,2024,90,7469,100,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_35: ID2047 → ID2184,35,0,2,130.0,2047,2184,6606,160,2198,125,35,2198,125,6606,160,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_266: ID2841 → ID2895,266,0,2,15.0,2841,2895,2919,90,10370,100,10,2919,90,10370,100,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_267: ID10271 → ID2982,267,1,2,100.0,10271,2982,2896,115,10287,120,5,2896,115,10287,120,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_266: ID10370 → ID3268,266,1,2,100.0,10370,3268,3428,85,10403,90,5,3428,85,10403,90,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_266: ID10403 → ID3642,266,1,2,90.0,10403,3642,10441,110,3629,115,5,3629,115,10441,110,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_0: ID2180 → ID2327,0,1,2,100.0,2180,2327,7518,105,2323,105,0,2323,105,7518,105,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_35: ID6606 → ID2481,35,1,2,160.0,6606,2481,2489,110,6887,110,0,2489,110,6887,110,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_35: ID6916 → ID3203,35,1,2,110.0,6916,3203,3316,110,6938,125,15,3316,110,6938,125,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_35: ID6938 → ID3814,35,1,2,125.0,6938,3814,6971,95,3878,95,0,3878,95,6971,95,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_35: ID7274 → ID3462,35,1,2,95.0,7274,3462,3423,100,7297,100,0,3423,100,7297,100,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_0: ID7469 → ID2162,0,1,2,100.0,7469,2162,2180,100,7483,115,15,2180,100,7483,115,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_0: ID7483 → ID2362,0,1,2,115.0,7483,2362,7501,110,2439,100,10,2439,100,7501,110,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_0: ID7518 → ID2600,0,1,2,105.0,7518,2600,7538,115,2615,95,20,2615,95,7538,115,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_0: ID7921 → ID2277,0,1,2,95.0,7921,2277,2350,115,7934,105,10,2350,115,7934,105,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_0: ID7934 → ID2593,0,1,2,105.0,7934,2593,2597,95,7948,95,0,2597,95,7948,95,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_0: ID7948 → ID2699,0,1,2,95.0,7948,2699,8002,125,2842,110,15,2842,110,8002,125,2024nov5,grande,t0,grande_t0,grande_t0_4_2024nov5,2024nov5_gob8_4
Track_4: ID15742 → ID15749,4,0,2,10.0,15742,15749,21269,150,15752,120,30,15752,120,21269,150,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_5: ID15743 → ID15753,5,0,2,5.0,15743,15753,21388,140,15759,120,20,15759,120,21388,140,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_43: ID15745 → ID15919,43,0,2,125.0,15745,15919,21833,135,15932,140,5,15932,140,21833,135,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_1: ID15748 → ID15912,1,0,2,115.0,15748,15912,22120,100,22164,95,5,22164,95,22120,100,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_62: ID15977 → ID16045,62,0,2,45.0,15977,16045,16051,100,22268,100,0,16051,100,22268,100,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_69: ID16384 → ID16433,69,0,2,30.0,16384,16433,22467,110,16465,110,0,16465,110,22467,110,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_5: ID15759 → ID15938,5,1,2,120.0,15759,15938,15926,100,21520,100,0,15926,100,21520,100,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_43: ID16114 → ID16341,43,1,2,130.0,16114,16341,21883,105,16364,105,0,16364,105,21883,105,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_43: ID21833 → ID16113,43,1,2,135.0,21833,16113,21869,135,16114,130,5,16114,130,21869,135,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_43: ID21869 → ID16361,43,1,2,135.0,21869,16361,16362,130,21902,130,0,16362,130,21902,130,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_43: ID21902 → ID16612,43,1,2,130.0,21902,16612,21917,110,16618,105,5,16618,105,21917,110,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_62: ID22268 → ID16378,62,1,2,100.0,22268,16378,16231,115,22285,130,15,16231,115,22285,130,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_62: ID22285 → ID16594,62,1,2,130.0,22285,16594,22355,140,16595,145,5,16595,145,22355,140,2023jan13,PA2,t400,PA2_t400,PA2_t400_5_2023jan13,2023jan13_pa2-t400_5
Track_179: ID2042 → ID2070,151,0,2,30.0,2042,2070,7279,65,2098,60,5,2098,60,7279,65,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_194: ID2068 → ID2172,166,0,2,60.0,2068,2172,2170,65,2175,75,10,2170,65,2175,75,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_267: ID7215 → ID2214,239,0,2,70.0,7215,2214,8773,75,2185,80,5,2185,80,8773,75,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_194: ID2175 → ID2593,166,1,2,75.0,2175,2593,2619,70,2616,70,0,2616,70,2619,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_92: ID2504 → ID2769,64,1,2,65.0,2504,2769,2794,60,7562,70,10,2794,60,7562,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_194: ID2619 → ID2699,166,1,2,70.0,2619,2699,8400,75,2661,70,5,2661,70,8400,75,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_194: ID2905 → ID3619,166,1,2,75.0,2905,3619,3342,65,8435,70,5,3342,65,8435,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_194: ID2907 → ID3621,166,1,2,75.0,2907,3621,3343,85,8443,90,5,3343,85,8443,90,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_179: ID7317 → ID3031,151,1,2,70.0,7317,3031,7585,70,3169,60,10,3169,60,7585,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_179: ID7325 → ID2896,151,1,2,60.0,7325,2896,2945,65,7346,70,5,2945,65,7346,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_90: ID7823 → ID2448,62,1,2,65.0,7823,2448,2677,80,7871,85,5,2677,80,7871,85,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_179: ID8183 → ID2764,151,1,2,70.0,8183,2764,2782,60,7339,75,15,2782,60,7339,75,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_179: ID8190 → ID2641,151,1,2,70.0,8190,2641,2465,65,8183,70,5,2465,65,8183,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_92: ID8197 → ID2317,64,1,2,80.0,8197,2317,2293,70,2294,50,20,2294,50,2293,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_90: ID8204 → ID7845,62,1,2,70.0,8204,7845,7823,65,7859,65,0,7859,65,7823,65,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_180: ID8236 → ID2913,152,1,2,90.0,8236,2913,8249,75,2952,65,10,2952,65,8249,75,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_194: ID8400 → ID3247,166,1,2,75.0,8400,3247,2907,75,2905,75,0,2905,75,2907,75,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_35: ID8765 → ID2624,7,1,2,70.0,8765,2624,2432,65,8803,70,5,2432,65,8803,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_267: ID8773 → ID2434,239,1,2,75.0,8773,2434,8908,70,2596,70,0,2596,70,8908,70,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_267: ID9008 → ID3485,239,1,2,85.0,9008,3485,9018,75,3383,75,0,3383,75,9018,75,2022nov22,grande,t0,grande_t0,grande_t0_6_2022nov22,2022nov22_gob8_6
Track_0: ID16655 → ID16715,0,0,2,40.0,16655,16715,20376,95,16777,95,0,16777,95,20376,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_45: ID16662 → ID16731,45,0,2,40.0,16662,16731,16804,90,19992,90,0,16804,90,19992,90,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_67: ID16695 → ID16851,67,0,2,90.0,16695,16851,20529,120,16837,120,0,16837,120,20529,120,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_0: ID16777 → ID16971,0,1,2,95.0,16777,16971,20345,85,17026,90,5,17026,90,20345,85,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_45: ID16804 → ID16946,45,1,2,90.0,16804,16946,20025,95,16974,95,0,16974,95,20025,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_45: ID19992 → ID16948,45,1,2,90.0,19992,16948,20035,95,16980,100,5,16980,100,20035,95,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_45: ID20025 → ID17176,45,1,2,95.0,20025,17176,20060,100,17200,105,5,17200,105,20060,100,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_45: ID20035 → ID17182,45,1,2,95.0,20035,17182,17306,115,20071,115,0,17306,115,20071,115,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_45: ID20160 → ID17663,45,1,2,120.0,20160,17663,17668,105,20226,110,5,17668,105,20226,110,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_45: ID20226 → ID17783,45,1,2,110.0,20226,17783,17821,125,17820,115,10,17820,115,17821,125,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_67: ID20529 → ID17108,67,1,2,120.0,20529,17108,17103,135,20546,140,5,17103,135,20546,140,2023jan12,PA4,t400,PA4_t400,PA4_t400_15_2023jan12,2023jan12_pa4-t400_15
Track_21: ID25188 → ID25194,21,0,2,20.0,25188,25194,26284,125,25203,225,100,25203,225,26284,125,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_19: ID25190 → ID25190,19,0,2,0.0,25190,25190,26241,140,25198,120,20,25198,120,26241,140,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_24: ID25248 → ID25248,24,0,2,0.0,25248,25248,25260,110,28355,160,50,25260,110,28355,160,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_24: ID25260 → ID25553,24,1,2,110.0,25260,25553,25371,120,28394,145,25,25371,120,28394,145,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_24: ID25371 → ID28445,24,1,2,120.0,25371,28445,28426,105,28431,55,50,28431,55,28426,105,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_21: ID26284 → ID25615,21,1,2,125.0,26284,25615,30948,125,25455,125,0,25455,125,30948,125,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_27: ID26294 → ID25378,27,1,2,170.0,26294,25378,26308,120,25400,75,45,25400,75,26308,120,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_24: ID28459 → ID25864,24,1,2,165.0,28459,25864,28625,210,25972,125,85,25972,125,28625,210,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_21: ID30966 → ID31009,21,1,2,165.0,30966,31009,30981,135,30997,105,30,30997,105,30981,135,2022sep30,petite,t0,petite_t0,petite_t0_6_2022sep30,2022sep30_gob21_6
Track_176: ID8488 → ID8794,176,0,2,55.0,8488,8794,15825,110,8493,115,5,8493,115,15825,110,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
Track_152: ID8492 → ID8672,152,0,2,80.0,8492,8672,15193,125,8538,125,0,8538,125,15193,125,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
Track_140: ID8525 → ID8877,140,0,2,90.0,8525,8877,15081,125,8553,125,0,8553,125,15081,125,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
Track_62: ID8543 → ID8854,62,0,2,55.0,8543,8854,13677,115,8567,120,5,8567,120,13677,115,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
Track_102: ID8549 → ID8601,102,0,2,95.0,8549,8601,9147,115,14473,120,5,9147,115,14473,120,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
Track_62: ID10735 → ID11063,62,1,2,100.0,10735,11063,11079,75,14066,90,15,11079,75,14066,90,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
Track_62: ID13677 → ID9045,62,1,2,115.0,13677,9045,13734,110,9355,110,0,9355,110,13734,110,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
Track_62: ID13734 → ID9545,62,1,2,110.0,13734,9545,9607,105,13814,105,0,9607,105,13814,105,2022dec1,PA4,t1000,PA4_t1000,PA4_t1000_8_2022dec1,2022dec1_gob2152_8
